,False
2020-11-30,0
2020-12-01,7
2020-12-02,7
2020-12-03,7
2020-12-04,7
2020-12-05,14
2020-12-06,14
2020-12-07,14
2020-12-08,266
2020-12-09,651
2020-12-10,1148
2020-12-11,1687
2020-12-12,2121
2020-12-13,2359
2020-12-14,2863
2020-12-15,3829
2020-12-16,4900
2020-12-17,6342
2020-12-18,7777
2020-12-19,8988
2020-12-20,10570
2020-12-21,12467
2020-12-22,14301
2020-12-23,16317
2020-12-24,17248
2020-12-25,17262
2020-12-26,17395
2020-12-27,17633
2020-12-28,18060
2020-12-29,19614
2020-12-30,22512
2020-12-31,25207
2021-01-01,26061
2021-01-02,27069
2021-01-03,27853
2021-01-04,29463
2021-01-05,32424
2021-01-06,36400
2021-01-07,41615
2021-01-08,47327
2021-01-09,52017
2021-01-10,55118
2021-01-11,59465
2021-01-12,64638
2021-01-13,70511
2021-01-14,76783
2021-01-15,83664
2021-01-16,88977
2021-01-17,92603
2021-01-18,97510
2021-01-19,102788
2021-01-20,108661
2021-01-21,114765
2021-01-22,121247
2021-01-23,126406
2021-01-24,129360
2021-01-25,133140
2021-01-26,137620
2021-01-27,142177
2021-01-28,146846
2021-01-29,152026
2021-01-30,156156
2021-01-31,159089
2021-02-01,162050
2021-02-02,165564
2021-02-03,169225
2021-02-04,172991
2021-02-05,177009
2021-02-06,180859
2021-02-07,182686
2021-02-08,185304
2021-02-09,188636
2021-02-10,192241
2021-02-11,195867
2021-02-12,200494
2021-02-13,205772
2021-02-14,208593
2021-02-15,211953
2021-02-16,217420
2021-02-17,226023
2021-02-18,234675
2021-02-19,242620
2021-02-20,251027
2021-02-21,254394
2021-02-22,258412
2021-02-23,266553
2021-02-24,278236
2021-02-25,291550
2021-02-26,304080
2021-02-27,316127
2021-02-28,321489
2021-03-01,326704
2021-03-02,332262
2021-03-03,338709
2021-03-04,349321
2021-03-05,363783
2021-03-06,377055
2021-03-07,381759
2021-03-08,387947
2021-03-09,393582
2021-03-10,401002
2021-03-11,409864
2021-03-12,426265
2021-03-13,461398
2021-03-14,479640
2021-03-15,504791
2021-03-16,545720
2021-03-17,598045
2021-03-18,638785
2021-03-19,638820
total,1801548
