,F,M
2020-11-30,0,0
2020-12-01,7,0
2020-12-02,7,0
2020-12-03,7,0
2020-12-04,14,0
2020-12-05,14,0
2020-12-06,14,0
2020-12-07,14,0
2020-12-08,196,70
2020-12-09,483,161
2020-12-10,847,301
2020-12-11,1232,455
2020-12-12,1561,553
2020-12-13,1750,609
2020-12-14,2121,742
2020-12-15,2828,1001
2020-12-16,3640,1253
2020-12-17,4788,1554
2020-12-18,5894,1876
2020-12-19,6811,2163
2020-12-20,8008,2548
2020-12-21,9457,2996
2020-12-22,10871,3416
2020-12-23,12432,3871
2020-12-24,13125,4109
2020-12-25,13132,4109
2020-12-26,13223,4158
2020-12-27,13391,4221
2020-12-28,13713,4333
2020-12-29,14882,4711
2020-12-30,17157,5341
2020-12-31,19229,5964
2021-01-01,19887,6160
2021-01-02,20678,6384
2021-01-03,21294,6552
2021-01-04,22505,6944
2021-01-05,24808,7602
2021-01-06,27930,8463
2021-01-07,32081,9534
2021-01-08,36617,10717
2021-01-09,40313,11704
2021-01-10,42819,12306
2021-01-11,46228,13258
2021-01-12,50288,14343
2021-01-13,54929,15589
2021-01-14,59815,16975
2021-01-15,65177,18480
2021-01-16,69258,19705
2021-01-17,72114,20475
2021-01-18,75873,21616
2021-01-19,79863,22911
2021-01-20,84259,24388
2021-01-21,88900,25844
2021-01-22,93793,27426
2021-01-23,97587,28791
2021-01-24,99820,29512
2021-01-25,102571,30541
2021-01-26,105847,31745
2021-01-27,109123,33026
2021-01-28,112483,34321
2021-01-29,116165,35798
2021-01-30,119133,36960
2021-01-31,121170,37856
2021-02-01,123221,38766
2021-02-02,125692,39802
2021-02-03,128226,40922
2021-02-04,130865,42049
2021-02-05,133595,43337
2021-02-06,136206,44562
2021-02-07,137403,45178
2021-02-08,139132,46067
2021-02-09,141309,47215
2021-02-10,143682,48433
2021-02-11,146041,49693
2021-02-12,149058,51303
2021-02-13,152523,53095
2021-02-14,154357,54075
2021-02-15,156660,55118
2021-02-16,160083,57155
2021-02-17,165312,60494
2021-02-18,170597,63868
2021-02-19,175462,66920
2021-02-20,180432,70329
2021-02-21,182392,71729
2021-02-22,184786,73339
2021-02-23,189469,76790
2021-02-24,196238,81662
2021-02-25,203924,87276
2021-02-26,211309,92393
2021-02-27,218323,97398
2021-02-28,221410,99673
2021-03-01,224392,101906
2021-03-02,227605,104258
2021-03-03,231448,106925
2021-03-04,237496,111496
2021-03-05,245805,117817
2021-03-06,253267,123613
2021-03-07,255878,125685
2021-03-08,259266,128499
2021-03-09,262255,131145
2021-03-10,266280,134582
2021-03-11,270872,138824
2021-03-12,279377,146783
2021-03-13,296870,164633
2021-03-14,305340,174426
2021-03-15,317569,187411
2021-03-16,337253,209146
2021-03-17,362726,237111
2021-03-18,400932,280896
2021-03-19,454860,342342
2021-03-20,522641,420140
2021-03-21,547498,451458
2021-03-22,569653,480165
2021-03-23,589925,506072
2021-03-24,599235,518399
2021-03-25,599256,518427
total,883421,918176
