,False,True
2020-12-27,0,0
2020-12-28,0,0
2020-12-29,245,70
2020-12-30,812,175
2020-12-31,1519,308
2021-01-01,1729,357
2021-01-02,2415,497
2021-01-03,2926,581
2021-01-04,3906,742
2021-01-05,19572,3703
2021-01-06,46214,8750
2021-01-07,69972,13251
2021-01-08,84245,15918
2021-01-09,100569,19033
2021-01-10,111559,21021
2021-01-11,113995,21469
2021-01-12,115486,21707
2021-01-13,115969,21826
2021-01-14,116186,21868
2021-01-15,116249,21875
2021-01-16,116305,21889
2021-01-17,116340,21896
2021-01-18,116361,21903
2021-01-19,116389,21910
2021-01-20,116410,21917
2021-01-21,116424,21917
2021-01-22,116438,21924
2021-01-23,116452,21924
2021-01-24,116459,21924
2021-01-25,116466,21924
2021-01-26,116480,21924
2021-01-27,116487,21931
2021-01-28,116536,21945
2021-01-29,116578,21959
2021-01-30,116620,21966
2021-01-31,116760,21994
2021-02-01,116781,21994
2021-02-02,116865,22015
2021-02-03,116886,22022
2021-02-04,116914,22029
2021-02-05,116942,22029
2021-02-06,116949,22029
2021-02-07,116963,22029
2021-02-08,116977,22036
2021-02-09,117019,22043
2021-02-10,117180,22085
2021-02-11,117222,22099
2021-02-12,117264,22113
2021-02-13,117292,22113
2021-02-14,117313,22113
2021-02-15,117327,22120
2021-02-16,117411,22162
2021-02-17,117516,22183
2021-02-18,117740,22232
2021-02-19,117838,22267
2021-02-20,117964,22281
2021-02-21,118027,22295
2021-02-22,118272,22351
2021-02-23,119077,22540
2021-02-24,120652,22855
2021-02-25,122395,23191
2021-02-26,123809,23450
2021-02-27,125181,23702
2021-02-28,126245,23870
2021-03-01,127519,24108
2021-03-02,130788,24759
2021-03-03,137081,25928
2021-03-04,142779,27104
2021-03-05,147042,27916
2021-03-06,149583,28392
2021-03-07,150822,28630
2021-03-08,152404,28952
2021-03-09,158543,30044
2021-03-10,167587,31976
total,928697,190967
