,F,M
2020-12-27,0,0
2020-12-28,0,0
2020-12-29,182,133
2020-12-30,511,476
2020-12-31,931,889
2021-01-01,1071,1015
2021-01-02,1491,1414
2021-01-03,1813,1694
2021-01-04,2380,2268
2021-01-05,12005,11277
2021-01-06,29001,25963
2021-01-07,44520,38703
2021-01-08,53711,46452
2021-01-09,64435,55167
2021-01-10,71617,60963
2021-01-11,73192,62272
2021-01-12,74116,63077
2021-01-13,74445,63357
2021-01-14,74578,63483
2021-01-15,74613,63511
2021-01-16,74648,63546
2021-01-17,74676,63567
2021-01-18,74690,63574
2021-01-19,74704,63595
2021-01-20,74711,63609
2021-01-21,74725,63616
2021-01-22,74739,63623
2021-01-23,74739,63630
2021-01-24,74746,63637
2021-01-25,74746,63637
2021-01-26,74760,63644
2021-01-27,74767,63658
2021-01-28,74795,63686
2021-01-29,74816,63721
2021-01-30,74844,63742
2021-01-31,74935,63819
2021-02-01,74949,63826
2021-02-02,74998,63882
2021-02-03,75005,63896
2021-02-04,75026,63917
2021-02-05,75033,63931
2021-02-06,75040,63945
2021-02-07,75047,63945
2021-02-08,75061,63952
2021-02-09,75082,63980
2021-02-10,75187,64078
2021-02-11,75222,64106
2021-02-12,75250,64127
2021-02-13,75264,64148
2021-02-14,75271,64155
2021-02-15,75285,64162
2021-02-16,75348,64225
2021-02-17,75418,64288
2021-02-18,75558,64414
2021-02-19,75635,64470
2021-02-20,75719,64526
2021-02-21,75761,64561
2021-02-22,75922,64708
2021-02-23,76426,65191
2021-02-24,77427,66080
2021-02-25,78575,67018
2021-02-26,79478,67781
2021-02-27,80402,68488
2021-02-28,81025,69083
2021-03-01,81823,69797
2021-03-02,83944,71603
2021-03-03,87969,75047
2021-03-04,91756,78127
2021-03-05,94598,80360
2021-03-06,96292,81683
2021-03-07,97076,82376
2021-03-08,98112,83244
2021-03-09,102067,86513
2021-03-10,108087,91476
total,646695,472969
