,False,True
2020-11-30,0,0
2020-12-01,0,0
2020-12-02,0,0
2020-12-03,0,0
2020-12-04,0,0
2020-12-05,0,0
2020-12-06,0,0
2020-12-07,0,0
2020-12-08,231,0
2020-12-09,525,0
2020-12-10,882,0
2020-12-11,1218,0
2020-12-12,1582,7
2020-12-13,1778,7
2020-12-14,2072,7
2020-12-15,2611,7
2020-12-16,3136,14
2020-12-17,3843,14
2020-12-18,4543,21
2020-12-19,5138,21
2020-12-20,5852,28
2020-12-21,6776,35
2020-12-22,7721,42
2020-12-23,8897,56
2020-12-24,9422,63
2020-12-25,9422,63
2020-12-26,9450,63
2020-12-27,9541,63
2020-12-28,9779,63
2020-12-29,10437,70
2020-12-30,12159,84
2020-12-31,13741,105
2021-01-01,14147,112
2021-01-02,14553,112
2021-01-03,14840,119
2021-01-04,15421,126
2021-01-05,16506,133
2021-01-06,18256,147
2021-01-07,21098,196
2021-01-08,25137,259
2021-01-09,29981,315
2021-01-10,31696,329
2021-01-11,34104,364
2021-01-12,37478,427
2021-01-13,41699,476
2021-01-14,47663,539
2021-01-15,55076,637
2021-01-16,61530,714
2021-01-17,65100,742
2021-01-18,69139,819
2021-01-19,78946,931
2021-01-20,94178,1099
2021-01-21,113393,1288
2021-01-22,145985,1638
2021-01-23,188076,1967
2021-01-24,204547,2093
2021-01-25,220073,2240
2021-01-26,242550,2499
2021-01-27,267687,2744
2021-01-28,311955,3185
2021-01-29,373114,3745
2021-01-30,453789,4473
2021-01-31,504336,4844
2021-02-01,551257,5236
2021-02-02,615699,5754
2021-02-03,709366,6545
2021-02-04,812581,7455
2021-02-05,913073,8512
2021-02-06,1056678,9821
2021-02-07,1127273,10402
2021-02-08,1188012,11004
2021-02-09,1263423,11809
2021-02-10,1327025,12530
2021-02-11,1390172,13370
2021-02-12,1443568,14154
2021-02-13,1491245,14777
2021-02-14,1505882,14987
2021-02-15,1518083,15225
2021-02-16,1532510,15624
2021-02-17,1549121,16072
2021-02-18,1564227,16548
2021-02-19,1577058,16961
2021-02-20,1589539,17283
2021-02-21,1594523,17409
2021-02-22,1601320,17619
2021-02-23,1614655,18039
2021-02-24,1632477,18620
2021-02-25,1653694,19271
2021-02-26,1674806,19922
2021-02-27,1690822,20363
2021-02-28,1697073,20517
2021-03-01,1702022,20678
2021-03-02,1707160,20860
2021-03-03,1714832,21112
2021-03-04,1724954,21448
2021-03-05,1734740,21784
2021-03-06,1744610,22043
2021-03-07,1747417,22113
2021-03-08,1750665,22204
2021-03-09,1754263,22337
2021-03-10,1757784,22456
2021-03-11,1760661,22561
2021-03-12,1765197,22715
2021-03-13,1770643,22897
2021-03-14,1772925,22967
2021-03-15,1776131,23072
2021-03-16,1778966,23170
2021-03-17,1781871,23275
2021-03-18,1784629,23380
2021-03-19,1787513,23485
2021-03-20,1790999,23597
2021-03-21,1792301,23632
2021-03-22,1793967,23681
2021-03-23,1795801,23744
2021-03-24,1798034,23807
2021-03-25,1800232,23884
2021-03-26,1802759,23954
2021-03-27,1805475,24045
2021-03-28,1806763,24080
2021-03-29,1808177,24122
2021-03-30,1809598,24164
2021-03-31,1811348,24213
2021-04-01,1812636,24255
2021-04-02,1813217,24269
2021-04-03,1813777,24283
2021-04-04,1814029,24283
2021-04-05,1814225,24290
2021-04-06,1814750,24304
2021-04-07,1815604,24332
2021-04-08,1816367,24360
2021-04-09,1817256,24395
2021-04-10,1818110,24416
2021-04-11,1818474,24423
2021-04-12,1818880,24437
2021-04-13,1819307,24458
2021-04-14,1819811,24472
2021-04-15,1820322,24486
2021-04-16,1820924,24507
2021-04-17,1821484,24514
2021-04-18,1821771,24521
2021-04-19,1822058,24528
2021-04-20,1822443,24535
2021-04-21,1822863,24549
total,2001741,29155
