,False
2020-12-20,0
2020-12-21,0
2020-12-22,0
2020-12-23,0
2020-12-24,0
2020-12-25,0
2020-12-26,0
2020-12-27,0
2020-12-28,0
2020-12-29,7
2020-12-30,7
2020-12-31,7
2021-01-01,14
2021-01-02,14
2021-01-03,21
2021-01-04,42
2021-01-05,84
2021-01-06,126
2021-01-07,266
2021-01-08,588
2021-01-09,987
2021-01-10,1162
2021-01-11,1568
2021-01-12,2093
2021-01-13,2569
2021-01-14,3353
2021-01-15,4641
2021-01-16,5432
2021-01-17,5740
2021-01-18,6293
2021-01-19,6986
2021-01-20,7777
2021-01-21,9954
2021-01-22,12194
2021-01-23,14791
2021-01-24,15883
2021-01-25,17570
2021-01-26,19901
2021-01-27,22638
2021-01-28,25459
2021-01-29,28987
2021-01-30,33803
2021-01-31,35721
2021-02-01,40061
2021-02-02,44184
2021-02-03,48412
2021-02-04,58121
2021-02-05,79184
2021-02-06,108430
2021-02-07,125440
2021-02-08,144312
2021-02-09,169001
2021-02-10,201971
2021-02-11,246491
2021-02-12,311178
2021-02-13,395101
2021-02-14,429562
2021-02-15,470218
2021-02-16,514668
2021-02-17,553217
2021-02-18,592487
2021-02-19,622419
2021-02-20,651707
2021-02-21,663222
2021-02-22,677943
2021-02-23,691908
2021-02-24,705838
2021-02-25,721385
2021-02-26,735392
2021-02-27,746690
2021-02-28,752122
2021-03-01,757309
2021-03-02,763063
2021-03-03,769734
2021-03-04,777896
2021-03-05,787325
2021-03-06,795865
2021-03-07,798315
2021-03-08,802312
2021-03-09,805413
2021-03-10,808738
2021-03-11,811993
2021-03-12,816235
2021-03-13,821933
2021-03-14,824866
2021-03-15,828037
2021-03-16,831138
2021-03-17,833847
2021-03-18,836514
2021-03-19,839489
2021-03-20,842513
2021-03-21,843682
2021-03-22,844921
2021-03-23,846209
2021-03-24,846678
2021-03-25,846678
total,1400105
