,False,True
2020-11-30,0,0
2020-12-01,0,0
2020-12-02,0,0
2020-12-03,0,0
2020-12-04,0,0
2020-12-05,0,0
2020-12-06,0,0
2020-12-07,0,0
2020-12-08,0,14
2020-12-09,7,35
2020-12-10,7,63
2020-12-11,21,84
2020-12-12,21,84
2020-12-13,28,91
2020-12-14,28,105
2020-12-15,63,273
2020-12-16,133,665
2020-12-17,217,1113
2020-12-18,280,1407
2020-12-19,350,1708
2020-12-20,406,2023
2020-12-21,469,2366
2020-12-22,532,2688
2020-12-23,742,3934
2020-12-24,903,4795
2020-12-25,910,4823
2020-12-26,917,4844
2020-12-27,917,4844
2020-12-28,917,4851
2020-12-29,1225,6986
2020-12-30,3052,18193
2020-12-31,4319,25837
2021-01-01,4515,27048
2021-01-02,4641,27846
2021-01-03,4690,28105
2021-01-04,4711,28357
2021-01-05,4984,30002
2021-01-06,5537,33537
2021-01-07,6874,42210
2021-01-08,8743,53942
2021-01-09,10248,63350
2021-01-10,10675,66017
2021-01-11,11851,73500
2021-01-12,13314,82887
2021-01-13,15036,93387
2021-01-14,17038,105812
2021-01-15,19460,121219
2021-01-16,20916,131271
2021-01-17,21497,135128
2021-01-18,22666,142149
2021-01-19,23639,149219
2021-01-20,24689,156114
2021-01-21,25851,164654
2021-01-22,27685,178584
2021-01-23,28406,183729
2021-01-24,28700,185752
2021-01-25,28861,187404
2021-01-26,29106,189427
2021-01-27,29330,191611
2021-01-28,29561,193921
2021-01-29,29869,196455
2021-01-30,30030,197715
2021-01-31,30079,198219
2021-02-01,30219,199451
2021-02-02,30359,200907
2021-02-03,30534,202538
2021-02-04,30779,204645
2021-02-05,31031,206850
2021-02-06,31164,208026
2021-02-07,31206,208418
2021-02-08,31339,209699
2021-02-09,31521,211421
2021-02-10,31773,213661
2021-02-11,32046,216055
2021-02-12,32340,218540
2021-02-13,32480,219604
2021-02-14,32508,219835
2021-02-15,32655,221158
2021-02-16,32830,222488
2021-02-17,32949,223818
2021-02-18,33117,225183
2021-02-19,33271,226436
2021-02-20,33334,227003
2021-02-21,33348,227129
2021-02-22,33418,227689
2021-02-23,33544,228648
2021-02-24,33677,229782
2021-02-25,33817,230965
2021-02-26,33929,231980
2021-02-27,33978,232498
2021-02-28,34006,232659
2021-03-01,34055,233079
2021-03-02,34125,233618
2021-03-03,34258,234367
2021-03-04,34363,235249
2021-03-05,34482,236250
2021-03-06,34552,236747
2021-03-07,34580,236845
2021-03-08,34629,237223
2021-03-09,34692,237671
2021-03-10,34797,238168
2021-03-11,34874,238560
2021-03-12,34965,238987
2021-03-13,35028,239302
2021-03-14,35056,239428
2021-03-15,35091,239652
2021-03-16,35168,240114
2021-03-17,35238,240450
2021-03-18,35287,240667
2021-03-19,35315,240821
2021-03-20,35343,240947
2021-03-21,35357,240968
2021-03-22,35371,241059
2021-03-23,35399,241157
2021-03-24,35413,241199
total,41251,260827
