,False,True
2020-12-27,0,0
2020-12-28,0,0
2020-12-29,665,0
2020-12-30,1799,0
2020-12-31,3409,7
2021-01-01,3773,7
2021-01-02,5208,7
2021-01-03,6307,7
2021-01-04,8841,35
2021-01-05,45395,175
2021-01-06,112154,476
2021-01-07,174804,742
2021-01-08,218316,959
2021-01-09,269423,1190
2021-01-10,299698,1330
2021-01-11,307552,1365
2021-01-12,312928,1400
2021-01-13,315805,1421
2021-01-14,316918,1421
2021-01-15,317450,1428
2021-01-16,317723,1428
2021-01-17,317814,1428
2021-01-18,318094,1435
2021-01-19,318472,1435
2021-01-20,318913,1435
2021-01-21,319438,1442
2021-01-22,319501,1442
2021-01-23,319557,1442
2021-01-24,319592,1442
2021-01-25,319669,1442
2021-01-26,319732,1442
2021-01-27,319809,1442
2021-01-28,319935,1442
2021-01-29,320054,1449
2021-01-30,320173,1449
2021-01-31,320411,1456
2021-02-01,320488,1456
2021-02-02,320656,1456
2021-02-03,320866,1456
2021-02-04,321034,1456
2021-02-05,321132,1456
2021-02-06,321160,1456
2021-02-07,321188,1456
2021-02-08,321237,1456
2021-02-09,321377,1456
2021-02-10,322308,1470
2021-02-11,322924,1477
2021-02-12,323120,1484
2021-02-13,323225,1484
2021-02-14,323267,1484
2021-02-15,323337,1484
2021-02-16,323561,1491
2021-02-17,323778,1491
2021-02-18,324156,1498
2021-02-19,324380,1498
2021-02-20,324583,1498
2021-02-21,324674,1498
2021-02-22,325094,1505
2021-02-23,326592,1505
2021-02-24,329105,1526
2021-02-25,331954,1533
2021-02-26,334565,1547
2021-02-27,337484,1561
2021-02-28,339297,1568
2021-03-01,341579,1575
2021-03-02,352807,1624
2021-03-03,373625,1722
2021-03-04,394324,1827
2021-03-05,406616,1904
2021-03-06,414029,1939
2021-03-07,416003,1953
2021-03-08,419104,1960
2021-03-09,435736,2016
2021-03-10,465969,2177
2021-03-11,498155,2338
2021-03-12,529347,2485
2021-03-13,544306,2555
2021-03-14,546000,2569
2021-03-15,548345,2583
2021-03-16,563108,2674
2021-03-17,588819,2807
2021-03-18,604212,2898
2021-03-19,618835,2968
2021-03-20,628145,3024
2021-03-21,629783,3031
2021-03-22,633178,3066
2021-03-23,652120,3178
2021-03-24,669816,3283
2021-03-25,670243,3290
total,2541406,17395
