,False,True
2020-11-29,0,0
2020-11-30,0,0
2020-12-01,84,0
2020-12-02,84,0
2020-12-03,91,0
2020-12-04,91,0
2020-12-05,91,0
2020-12-06,91,0
2020-12-07,105,0
2020-12-08,1491,0
2020-12-09,3822,0
2020-12-10,7252,0
2020-12-11,10703,0
2020-12-12,13202,0
2020-12-13,14637,0
2020-12-14,18536,0
2020-12-15,62076,0
2020-12-16,138887,7
2020-12-17,210777,14
2020-12-18,263851,21
2020-12-19,331289,35
2020-12-20,382165,42
2020-12-21,413007,42
2020-12-22,469784,42
2020-12-23,513793,49
2020-12-24,523782,49
2020-12-25,523796,49
2020-12-26,523831,49
2020-12-27,524083,49
2020-12-28,524783,49
2020-12-29,542031,49
2020-12-30,583023,56
2020-12-31,611373,63
2021-01-01,617701,63
2021-01-02,626045,63
2021-01-03,628439,63
2021-01-04,630728,63
2021-01-05,638435,63
2021-01-06,654983,70
2021-01-07,733775,84
2021-01-08,837011,98
2021-01-09,927577,105
2021-01-10,967575,112
2021-01-11,988246,112
2021-01-12,1043252,126
2021-01-13,1135330,140
2021-01-14,1239378,147
2021-01-15,1364678,161
2021-01-16,1489341,168
2021-01-17,1542051,175
2021-01-18,1575532,182
2021-01-19,1672636,196
2021-01-20,1757777,203
2021-01-21,1838151,217
2021-01-22,1937215,231
2021-01-23,2020956,238
2021-01-24,2045498,238
2021-01-25,2072532,238
2021-01-26,2102296,259
2021-01-27,2129743,259
2021-01-28,2166304,259
2021-01-29,2202235,266
2021-01-30,2229206,266
2021-01-31,2239517,266
2021-02-01,2252698,273
2021-02-02,2265739,273
2021-02-03,2279228,273
2021-02-04,2292759,273
2021-02-05,2305492,280
2021-02-06,2314501,280
2021-02-07,2318806,280
2021-02-08,2326359,287
2021-02-09,2335123,287
2021-02-10,2345224,287
2021-02-11,2354618,287
2021-02-12,2363648,294
2021-02-13,2369493,294
2021-02-14,2371537,294
2021-02-15,2374827,294
2021-02-16,2378089,294
2021-02-17,2381456,301
2021-02-18,2384690,301
2021-02-19,2387287,301
2021-02-20,2388960,301
2021-02-21,2389534,301
2021-02-22,2390948,301
2021-02-23,2393111,308
2021-02-24,2395456,308
2021-02-25,2398004,308
2021-02-26,2400356,308
2021-02-27,2401700,308
2021-02-28,2402141,308
2021-03-01,2403037,308
2021-03-02,2404318,308
2021-03-03,2405816,308
2021-03-04,2407622,308
2021-03-05,2409687,308
2021-03-06,2410975,308
2021-03-07,2411318,308
2021-03-08,2412025,308
2021-03-09,2413222,308
2021-03-10,2414447,308
2021-03-11,2415483,308
2021-03-12,2416589,308
2021-03-13,2417401,308
2021-03-14,2417674,308
2021-03-15,2418290,308
2021-03-16,2419074,308
2021-03-17,2419774,308
2021-03-18,2420285,308
2021-03-19,2420803,308
2021-03-20,2421160,308
2021-03-21,2421286,308
2021-03-22,2421524,308
2021-03-23,2421825,308
2021-03-24,2421993,308
2021-03-25,2422000,308
total,2558472,315
