,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
2020-12-28,18753,196,1008,56,77,105,119,1708,469,105,973,91,245,49,84,259,4487,0,231,5495
2020-12-29,20300,203,1113,63,77,112,133,1827,511,119,1071,98,273,56,84,294,4886,0,238,5957
2020-12-30,23268,238,1295,77,91,133,147,2086,609,126,1253,112,336,77,98,336,5698,0,280,6839
2020-12-31,26082,259,1456,84,105,147,168,2303,714,140,1407,133,392,84,119,364,6412,0,315,7756
2021-01-01,26936,266,1512,84,105,154,175,2373,735,147,1463,133,406,84,119,385,6601,0,322,8008
2021-01-02,27979,280,1568,84,105,161,189,2457,763,147,1533,133,427,91,126,399,6839,0,336,8295
2021-01-03,28812,287,1610,91,105,161,189,2506,770,147,1575,147,448,91,133,406,7035,0,343,8533
2021-01-04,30184,308,1715,91,112,175,203,2618,791,161,1673,154,476,98,133,420,7392,0,357,8953
2021-01-05,32914,336,1897,98,119,189,231,2821,875,175,1848,175,532,105,147,455,8050,0,385,9730
2021-01-06,36736,385,2128,98,140,203,259,3115,952,189,2044,203,623,119,161,511,8939,0,434,10794
2021-01-07,42133,455,2408,126,154,231,294,3535,1113,231,2303,231,721,140,182,581,10255,0,490,12292
2021-01-08,48258,518,2758,147,189,273,329,3948,1344,273,2569,280,854,161,203,658,11690,0,567,14000
2021-01-09,53417,560,3024,161,203,294,357,4326,1470,294,2758,315,945,189,231,714,12929,0,644,15449
2021-01-10,56749,595,3199,168,217,308,378,4529,1547,315,2884,329,994,196,238,735,13720,0,679,16408
2021-01-11,61327,637,3472,182,238,336,406,4802,1617,329,3073,378,1092,217,245,798,14805,0,721,17773
2021-01-12,66941,679,3731,203,259,350,420,5124,1722,350,3290,420,1232,238,266,875,16156,0,777,19327
2021-01-13,73136,742,4074,217,280,385,455,5516,1841,392,3542,483,1414,287,287,938,17717,0,868,21021
2021-01-14,80059,791,4480,238,315,420,490,5950,1995,434,3829,553,1617,322,308,1022,19404,0,952,22876
2021-01-15,88242,861,4921,266,357,448,546,6447,2135,490,4102,637,1834,350,343,1113,21273,0,1050,24962
2021-01-16,94801,889,5257,287,385,483,574,6839,2373,546,4319,707,1946,371,357,1169,22764,0,1113,26677
2021-01-17,98966,924,5467,301,406,497,602,7140,2450,567,4452,728,2023,385,378,1211,23758,0,1155,27846
2021-01-18,104587,966,5754,329,427,511,623,7413,2534,595,4606,777,2156,420,399,1260,25011,0,1218,29316
2021-01-19,110901,1022,6090,364,476,539,665,7749,2667,630,4802,833,2352,469,420,1337,26460,0,1281,30926
2021-01-20,117887,1085,6475,392,525,581,707,8162,2807,679,4998,889,2562,511,448,1407,28147,0,1344,32648
2021-01-21,125426,1141,6881,434,567,602,749,8575,2961,742,5208,973,2758,553,462,1491,29918,0,1435,34531
2021-01-22,134225,1218,7336,476,616,644,791,9037,3150,798,5432,1050,2989,609,490,1575,31934,0,1519,36722
2021-01-23,141813,1274,7707,518,651,672,840,9401,3318,861,5600,1099,3143,651,525,1666,33684,0,1582,38584
2021-01-24,146027,1309,7931,525,679,686,861,9639,3423,882,5712,1141,3255,672,532,1708,34671,0,1638,39669
2021-01-25,150990,1358,8190,553,714,693,882,9877,3549,903,5824,1169,3416,707,546,1764,35882,0,1694,40936
2021-01-26,156814,1400,8519,574,749,714,924,10199,3689,952,5964,1211,3570,742,553,1820,37282,0,1764,42420
2021-01-27,162911,1449,8862,595,777,735,959,10528,3864,1022,6160,1295,3766,791,574,1883,38654,0,1834,43981
2021-01-28,169659,1512,9233,623,826,763,994,10892,4074,1141,6314,1372,3969,826,602,1946,40131,0,1904,45591
2021-01-29,177198,1582,9639,651,868,777,1050,11361,4333,1239,6496,1484,4172,875,623,2044,41881,0,1981,47411
2021-01-30,183414,1645,9954,679,882,805,1078,11774,4557,1309,6692,1554,4312,903,651,2114,43260,0,2051,48832
2021-01-31,187915,1680,10227,700,896,819,1113,12159,4718,1365,6867,1603,4417,917,658,2163,44415,0,2086,49910
2021-02-01,192402,1729,10563,714,931,840,1134,12432,4858,1414,7000,1666,4571,952,672,2226,45528,0,2149,51058
2021-02-02,198100,1785,11011,735,959,854,1176,12838,5061,1519,7196,1736,4732,987,707,2310,46837,0,2191,52346
2021-02-03,204351,1841,11480,770,994,882,1225,13265,5292,1631,7434,1813,4935,1029,749,2408,48482,0,2268,53879
2021-02-04,211694,1925,12019,819,1050,910,1281,13874,5593,1729,7742,1925,5173,1099,777,2513,50134,0,2359,55594
2021-02-05,219436,2023,12761,854,1106,931,1337,14546,5922,1848,8057,2058,5460,1155,826,2632,51884,0,2429,57505
2021-02-06,228851,2128,13517,889,1141,980,1386,15372,6230,1939,8491,2156,5649,1204,868,2758,54117,0,2604,59584
2021-02-07,233219,2177,13979,910,1155,1001,1414,15736,6356,2002,8701,2212,5747,1253,896,2849,55111,0,2639,60634
2021-02-08,238238,2233,14455,945,1183,1022,1456,16037,6510,2079,8883,2289,5901,1288,917,2933,56343,0,2688,61810
2021-02-09,245147,2317,15239,980,1239,1036,1505,16597,6881,2198,9198,2394,6125,1344,952,3073,58009,0,2751,63462
2021-02-10,254289,2464,16205,1022,1267,1078,1575,17969,7406,2359,9772,2520,6412,1435,1008,3262,60102,0,2856,65590
2021-02-11,266889,2674,17493,1092,1344,1141,1666,19348,8050,2597,10479,2695,6783,1526,1092,3493,62888,0,2989,68390
2021-02-12,286279,2961,19229,1190,1421,1218,1813,21168,8869,2828,11382,2954,7252,1638,1183,3871,67333,0,3178,72926
2021-02-13,307713,3290,21007,1281,1484,1295,1953,22631,9674,3017,12257,3199,7623,1757,1288,4193,72611,0,3402,78232
2021-02-14,318696,3451,22176,1323,1526,1365,2037,23660,10115,3185,12803,3339,7826,1820,1358,4368,75404,0,3479,81284
2021-02-15,332157,3619,23191,1372,1568,1414,2107,24661,10633,3423,13328,3500,8106,1890,1442,4550,78680,0,3647,84504
2021-02-16,370153,4004,25718,1491,1652,1533,2303,26439,11865,3850,14336,3829,8631,2065,1631,5012,88109,0,3948,93723
2021-02-17,441588,4648,29666,1694,1806,1729,2639,29141,13657,4564,15799,4284,9359,2303,1911,5712,105651,0,4781,112119
2021-02-18,512995,5278,33600,1904,1953,1911,3003,31941,15806,5355,17353,4795,10066,2569,2177,6419,121891,0,5453,129976
2021-02-19,569926,5782,36729,2107,2107,2072,3262,34293,17353,5950,18578,5215,10815,2779,2478,6958,135513,0,5950,143962
2021-02-20,629405,6300,40285,2303,2240,2240,3521,36463,18732,6454,19782,5712,11459,2989,2765,7602,149513,0,6531,159656
2021-02-21,645988,6433,41377,2345,2289,2282,3605,37471,19376,6685,20181,5838,11655,3066,2863,7798,153223,0,6657,163590
2021-02-22,667415,6657,42896,2415,2373,2359,3724,38717,20188,7007,20804,6062,12026,3171,2989,8078,157906,0,6902,169169
2021-02-23,727321,7126,46564,2632,2527,2534,3997,40971,21609,7728,22022,6489,12761,3381,3262,8652,170387,0,7420,184023
2021-02-24,813568,7770,51464,2898,2744,2772,4431,43813,23716,8610,23765,7091,13748,3752,3654,9485,190449,0,8365,206115
2021-02-25,899976,8379,56301,3171,2919,3052,4858,47201,26187,9667,25473,7735,14770,4088,4109,10388,210049,0,9289,228599
2021-02-26,989849,9058,61138,3486,3129,3283,5257,50652,28378,10500,27055,8393,15750,4403,4501,11151,230958,0,10283,251349
2021-02-27,1060759,9639,65597,3759,3332,3500,5621,53305,30401,11277,28504,8932,16688,4676,4879,11893,247289,0,11235,270137
2021-02-28,1079953,9807,67270,3843,3409,3577,5761,54383,31122,11662,29022,9107,17038,4781,5019,12145,252098,0,11452,275513
2021-03-01,1096487,9912,68306,3920,3444,3619,5845,55020,31682,11970,29358,9247,17297,4844,5110,12334,255703,0,11634,279930
2021-03-02,1118054,10087,69720,3997,3500,3675,5943,55846,32319,12285,29855,9457,17668,4949,5257,12572,260092,0,11837,285215
2021-03-03,1150625,10304,71638,4102,3598,3759,6097,57141,33432,12803,30506,9765,18172,5089,5418,12901,267484,0,12096,294574
2021-03-04,1204343,10668,74732,4298,3745,3899,6349,58919,35070,13426,31514,10129,18781,5313,5670,13426,279986,0,12593,308672
2021-03-05,1272509,11165,79009,4571,3934,4102,6685,61460,36862,14056,32746,10661,19705,5600,5992,14077,294896,0,13636,326326
2021-03-06,1339009,11641,83230,4802,4116,4312,7070,63826,38927,14651,34027,11242,20664,5894,6363,14833,309911,0,14385,343574
2021-03-07,1354808,11753,84336,4858,4165,4389,7161,64589,39648,14875,34384,11396,20965,5992,6475,15036,313411,0,14539,347746
2021-03-08,1374002,11914,85554,4921,4214,4445,7252,65415,40278,15162,34790,11578,21287,6076,6580,15239,317443,0,14742,352569
2021-03-09,1393126,12082,87031,5012,4291,4508,7371,66430,41146,15519,35287,11802,21665,6195,6692,15519,321762,0,14966,357595
2021-03-10,1415701,12264,88837,5117,4368,4578,7525,67501,42000,15904,35819,12047,22218,6335,6881,15890,326844,0,15183,363692
2021-03-11,1435763,12425,90363,5215,4445,4648,7672,68425,42770,16268,36295,12285,22715,6489,7014,16212,331128,0,15386,369292
2021-03-12,1472198,12649,92834,5355,4571,4781,7868,69748,43925,16660,36995,12558,23303,6685,7203,16653,339787,0,15883,379652
2021-03-13,1529010,12971,96411,5565,4725,4991,8169,71547,45934,17290,38052,12971,24052,6916,7511,17220,351435,0,16408,394107
2021-03-14,1553314,13125,97916,5649,4788,5082,8288,72499,46557,17549,38507,13146,24381,6986,7693,17500,357140,0,16737,400281
2021-03-15,1582427,13328,99869,5782,4907,5166,8449,73598,47530,17913,39130,13384,24829,7112,7875,17822,363622,0,17115,407834
2021-03-16,1613948,13545,102060,5915,5012,5271,8631,74795,48720,18431,39746,13643,25361,7252,8085,18242,370524,0,17598,416388
2021-03-17,1640940,13762,104146,6034,5110,5369,8792,75880,49749,18998,40355,13867,25858,7385,8288,18655,376565,0,17955,423661
2021-03-18,1650278,13818,104797,6062,5138,5404,8862,76174,50134,19222,40558,13958,26040,7427,8365,18774,377979,0,18074,425642
2021-03-19,1650292,13818,104797,6062,5138,5404,8862,76174,50134,19222,40558,13958,26040,7427,8365,18774,377979,0,18074,425642
total,2218874,20356,211309,13881,10500,8806,17122,107912,100506,32494,62321,34167,60851,18270,14315,37485,536438,0,27797,632478
