,F,M
2020-12-01,7,0
2020-12-02,7,0
2020-12-03,7,0
2020-12-04,7,7
2020-12-05,7,7
2020-12-06,7,7
2020-12-07,7,7
2020-12-08,371,182
2020-12-09,1001,490
2020-12-10,1750,868
2020-12-11,2534,1274
2020-12-12,3227,1596
2020-12-13,3612,1785
2020-12-14,4270,2114
2020-12-15,5523,2660
2020-12-16,7014,3290
2020-12-17,8918,4011
2020-12-18,10780,4809
2020-12-19,12285,5404
2020-12-20,14245,6265
2020-12-21,16828,7245
2020-12-22,19194,8190
2020-12-23,21854,9415
2020-12-24,23065,10003
2020-12-25,23079,10010
2020-12-26,23184,10073
2020-12-27,23534,10227
2020-12-28,24136,10479
2020-12-29,26250,11291
2020-12-30,30352,12873
2020-12-31,34181,14385
2021-01-01,35343,14812
2021-01-02,36701,15358
2021-01-03,37800,15736
2021-01-04,39690,16478
2021-01-05,43386,17871
2021-01-06,48461,19754
2021-01-07,55580,22498
2021-01-08,63658,25550
2021-01-09,70434,28035
2021-01-10,74788,29603
2021-01-11,80703,31948
2021-01-12,87934,34678
2021-01-13,96061,37779
2021-01-14,104832,41475
2021-01-15,114856,45773
2021-01-16,123137,49007
2021-01-17,128527,51016
2021-01-18,135240,53970
2021-01-19,142912,57379
2021-01-20,151333,61229
2021-01-21,160223,65534
2021-01-22,170415,70560
2021-01-23,179088,74879
2021-01-24,183918,77441
2021-01-25,189707,80346
2021-01-26,196392,83888
2021-01-27,203252,87801
2021-01-28,210644,92162
2021-01-29,218855,97258
2021-01-30,225519,101381
2021-01-31,230377,104706
2021-02-01,235095,108192
2021-02-02,240982,112574
2021-02-03,247520,117705
2021-02-04,254765,123914
2021-02-05,262724,130522
2021-02-06,271327,139048
2021-02-07,275394,143073
2021-02-08,280238,147455
2021-02-09,286944,154021
2021-02-10,295645,163436
2021-02-11,306880,176225
2021-02-12,323498,195664
2021-02-13,341628,216720
2021-02-14,351344,228291
2021-02-15,362754,241493
2021-02-16,391580,279167
2021-02-17,444563,348957
2021-02-18,496965,417949
2021-02-19,539042,473165
2021-02-20,582589,531664
2021-02-21,594944,548079
2021-02-22,611233,569891
2021-02-23,654276,627452
2021-02-24,716842,711641
2021-02-25,781088,795452
2021-02-26,847371,881545
2021-02-27,900921,950747
2021-02-28,916804,970375
2021-03-01,929859,986034
2021-03-02,946484,1006103
2021-03-03,972097,1037757
2021-03-04,1012914,1088934
2021-03-05,1064266,1154153
2021-03-06,1115261,1217706
2021-03-07,1127854,1233197
2021-03-08,1142057,1251964
2021-03-09,1157338,1271277
2021-03-10,1175510,1293957
2021-03-11,1191750,1313886
2021-03-12,1220737,1349460
2021-03-13,1263927,1402520
2021-03-14,1282316,1425984
2021-03-15,1304625,1454334
2021-03-16,1329335,1485435
2021-03-17,1351035,1512343
2021-03-18,1364132,1527652
2021-03-19,1378202,1544109
2021-03-20,1394554,1563401
2021-03-21,1400791,1571094
2021-03-22,1406419,1577870
2021-03-23,1411536,1583918
2021-03-24,1414042,1586935
2021-03-25,1414056,1586956
total,1948310,2219735
