,False,True
2020-12-01,7,0
2020-12-02,7,0
2020-12-03,7,0
2020-12-04,14,0
2020-12-05,14,0
2020-12-06,14,0
2020-12-07,14,0
2020-12-08,518,35
2020-12-09,1386,105
2020-12-10,2436,182
2020-12-11,3549,259
2020-12-12,4508,315
2020-12-13,5054,343
2020-12-14,5985,399
2020-12-15,7665,511
2020-12-16,9667,637
2020-12-17,12131,798
2020-12-18,14616,959
2020-12-19,16583,1092
2020-12-20,19271,1232
2020-12-21,22589,1470
2020-12-22,25711,1659
2020-12-23,29351,1897
2020-12-24,31045,2009
2020-12-25,31066,2009
2020-12-26,31227,2023
2020-12-27,31703,2044
2020-12-28,32508,2093
2020-12-29,35245,2268
2020-12-30,40593,2604
2020-12-31,45605,2926
2021-01-01,47103,3010
2021-01-02,48895,3122
2021-01-03,50288,3206
2021-01-04,52773,3339
2021-01-05,57554,3633
2021-01-06,64078,4067
2021-01-07,73374,4627
2021-01-08,83860,5264
2021-01-09,92561,5824
2021-01-10,98140,6153
2021-01-11,105903,6643
2021-01-12,115248,7238
2021-01-13,125776,7924
2021-01-14,137508,8659
2021-01-15,150955,9506
2021-01-16,161742,10220
2021-01-17,168672,10682
2021-01-18,177723,11291
2021-01-19,188160,11921
2021-01-20,199675,12663
2021-01-21,212100,13405
2021-01-22,226380,14322
2021-01-23,238539,15148
2021-01-24,245441,15603
2021-01-25,253575,16163
2021-01-26,263172,16786
2021-01-27,273315,17423
2021-01-28,284340,18137
2021-01-29,296828,18942
2021-01-30,306936,19607
2021-01-31,314615,20104
2021-02-01,322343,20580
2021-02-02,331989,21203
2021-02-03,342874,21973
2021-02-04,355453,22855
2021-02-05,369096,23758
2021-02-06,385196,24787
2021-02-07,392791,25298
2021-02-08,401457,25851
2021-02-09,413833,26740
2021-02-10,430829,27860
2021-02-11,453341,29379
2021-02-12,487032,31759
2021-02-13,523425,34580
2021-02-14,543319,35973
2021-02-15,566286,37625
2021-02-16,628145,42245
2021-02-17,742469,50694
2021-02-18,855540,58996
2021-02-19,946561,65359
2021-02-20,1041971,72100
2021-02-21,1068795,74039
2021-02-22,1104579,76377
2021-02-23,1198743,82775
2021-02-24,1336314,91980
2021-02-25,1475320,100989
2021-02-26,1618456,110236
2021-02-27,1734012,117523
2021-02-28,1767500,119546
2021-03-01,1794492,121254
2021-03-02,1829156,123263
2021-03-03,1883266,126357
2021-03-04,1970311,131348
2021-03-05,2080729,137361
2021-03-06,2189103,143479
2021-03-07,2215647,144977
2021-03-08,2246804,146748
2021-03-09,2279627,148477
2021-03-10,2318358,150465
2021-03-11,2352791,152124
2021-03-12,2414454,154945
2021-03-13,2506399,158998
2021-03-14,2546341,160916
2021-03-15,2594676,163107
2021-03-16,2647995,165249
2021-03-17,2694433,167034
2021-03-18,2709210,167608
2021-03-19,2709231,167608
total,3952746,213234
