,False
2020-12-01,0
2020-12-02,0
2020-12-03,0
2020-12-04,0
2020-12-05,0
2020-12-06,0
2020-12-07,0
2020-12-08,203
2020-12-09,539
2020-12-10,826
2020-12-11,1127
2020-12-12,1442
2020-12-13,1673
2020-12-14,2009
2020-12-15,2569
2020-12-16,3318
2020-12-17,4200
2020-12-18,5012
2020-12-19,5726
2020-12-20,6769
2020-12-21,8085
2020-12-22,9135
2020-12-23,10507
2020-12-24,11165
2020-12-25,11172
2020-12-26,11193
2020-12-27,11403
2020-12-28,11669
2020-12-29,12509
2020-12-30,14595
2020-12-31,16646
2021-01-01,17136
2021-01-02,17731
2021-01-03,18172
2021-01-04,19054
2021-01-05,20825
2021-01-06,23247
2021-01-07,26866
2021-01-08,30345
2021-01-09,33425
2021-01-10,35217
2021-01-11,37632
2021-01-12,40642
2021-01-13,44002
2021-01-14,47642
2021-01-15,51471
2021-01-16,55090
2021-01-17,57771
2021-01-18,60410
2021-01-19,63497
2021-01-20,66808
2021-01-21,69741
2021-01-22,72436
2021-01-23,75005
2021-01-24,76727
2021-01-25,78659
2021-01-26,80640
2021-01-27,82656
2021-01-28,84742
2021-01-29,87101
2021-01-30,88907
2021-01-31,90286
2021-02-01,91504
2021-02-02,92946
2021-02-03,94577
2021-02-04,96124
2021-02-05,97251
2021-02-06,98056
2021-02-07,98581
2021-02-08,99155
2021-02-09,100058
2021-02-10,101136
2021-02-11,102648
2021-02-12,104118
2021-02-13,105056
2021-02-14,105616
2021-02-15,106120
2021-02-16,108717
2021-02-17,113421
2021-02-18,117222
2021-02-19,120148
2021-02-20,121807
2021-02-21,122332
2021-02-22,122878
2021-02-23,126427
2021-02-24,131600
2021-02-25,136920
2021-02-26,143563
2021-02-27,147630
2021-02-28,148701
2021-03-01,149121
2021-03-02,149359
2021-03-03,149660
2021-03-04,149870
2021-03-05,150346
2021-03-06,150689
2021-03-07,150871
2021-03-08,150969
2021-03-09,151403
2021-03-10,152481
2021-03-11,153020
2021-03-12,153629
2021-03-13,153986
2021-03-14,154154
2021-03-15,154280
2021-03-16,154707
2021-03-17,155204
2021-03-18,155484
2021-03-19,156135
2021-03-20,156282
2021-03-21,156394
2021-03-22,156450
2021-03-23,156786
2021-03-24,157227
2021-03-25,157577
2021-03-26,157899
2021-03-27,158088
2021-03-28,158137
2021-03-29,158214
2021-03-30,158277
2021-03-31,158410
2021-04-01,158648
2021-04-02,158788
2021-04-03,158921
2021-04-04,158928
2021-04-05,158949
2021-04-06,158963
2021-04-07,159019
2021-04-08,159096
2021-04-09,159180
2021-04-10,159292
2021-04-11,159320
2021-04-12,159334
2021-04-13,159362
2021-04-14,159383
2021-04-15,159432
2021-04-16,159488
2021-04-17,159551
2021-04-18,159586
2021-04-19,159607
2021-04-20,159621
2021-04-21,159635
total,1177911
