,F,M
2020-12-29,49,21
2020-12-30,140,42
2020-12-31,238,70
2021-01-01,245,70
2021-01-02,413,126
2021-01-03,518,175
2021-01-04,700,238
2021-01-05,959,315
2021-01-06,1267,420
2021-01-07,1582,553
2021-01-08,1869,686
2021-01-09,2079,791
2021-01-10,2359,938
2021-01-11,2492,994
2021-01-12,2569,1036
2021-01-13,2611,1057
2021-01-14,2639,1071
2021-01-15,2667,1078
2021-01-16,2681,1092
2021-01-17,2695,1099
2021-01-18,2702,1099
2021-01-19,2709,1106
2021-01-20,2737,1113
2021-01-21,2751,1120
2021-01-22,2758,1127
2021-01-23,2772,1134
2021-01-24,2772,1134
2021-01-25,2779,1141
2021-01-26,2786,1141
2021-01-27,2786,1148
2021-01-28,2807,1155
2021-01-29,2849,1190
2021-01-30,2891,1218
2021-01-31,2940,1246
2021-02-01,2968,1267
2021-02-02,3010,1288
2021-02-03,3066,1316
2021-02-04,3143,1337
2021-02-05,3185,1365
2021-02-06,3206,1372
2021-02-07,3227,1386
2021-02-08,3248,1400
2021-02-09,3304,1421
2021-02-10,3388,1449
2021-02-11,3493,1519
2021-02-12,3605,1568
2021-02-13,3668,1617
2021-02-14,3703,1624
2021-02-15,3766,1645
2021-02-16,3920,1708
2021-02-17,4074,1820
2021-02-18,4214,1904
2021-02-19,4326,2016
2021-02-20,4410,2051
2021-02-21,4466,2072
2021-02-22,4578,2142
2021-02-23,4753,2247
2021-02-24,5040,2415
2021-02-25,5383,2632
2021-02-26,5803,2947
2021-02-27,6188,3241
2021-02-28,6398,3339
2021-03-01,6622,3423
2021-03-02,7049,3661
2021-03-03,7630,4067
2021-03-04,8078,4340
2021-03-05,8834,4900
2021-03-06,9289,5222
2021-03-07,9457,5292
2021-03-08,9856,5495
2021-03-09,10423,5775
2021-03-10,10752,5964
total,1085441,936432
