,F,M
2020-12-01,7,0
2020-12-02,7,0
2020-12-03,7,0
2020-12-04,7,7
2020-12-05,7,7
2020-12-06,7,7
2020-12-07,7,7
2020-12-08,231,105
2020-12-09,560,266
2020-12-10,1001,504
2020-12-11,1463,777
2020-12-12,1869,966
2020-12-13,2051,1057
2020-12-14,2429,1260
2020-12-15,3227,1596
2020-12-16,4102,1967
2020-12-17,5257,2394
2020-12-18,6405,2891
2020-12-19,7336,3248
2020-12-20,8561,3787
2020-12-21,10136,4382
2020-12-22,11564,4935
2020-12-23,13118,5628
2020-12-24,13853,5964
2020-12-25,13867,5978
2020-12-26,13958,6027
2020-12-27,14147,6118
2020-12-28,14504,6265
2020-12-29,15834,6797
2020-12-30,18235,7735
2020-12-31,20307,8617
2021-01-01,21007,8869
2021-01-02,21875,9212
2021-01-03,22519,9443
2021-01-04,23660,9877
2021-01-05,25900,10759
2021-01-06,29008,11949
2021-01-07,33068,13545
2021-01-08,37800,15323
2021-01-09,41671,16786
2021-01-10,44254,17724
2021-01-11,47698,19082
2021-01-12,51786,20608
2021-01-13,56336,22414
2021-01-14,61376,24633
2021-01-15,67053,27237
2021-01-16,71421,29001
2021-01-17,74235,30114
2021-01-18,78071,31920
2021-01-19,82362,33950
2021-01-20,87031,36169
2021-01-21,92099,38696
2021-01-22,97727,41503
2021-01-23,102536,44156
2021-01-24,105126,45682
2021-01-25,108297,47299
2021-01-26,111916,49280
2021-01-27,115913,51709
2021-01-28,120274,54383
2021-01-29,125090,57498
2021-01-30,128933,60011
2021-01-31,131810,62244
2021-02-01,134771,64533
2021-02-02,138495,67515
2021-02-03,142639,71008
2021-02-04,147119,75026
2021-02-05,152215,79625
2021-02-06,158046,85813
2021-02-07,160587,88627
2021-02-08,163800,91700
2021-02-09,168210,96194
2021-02-10,173782,102459
2021-02-11,180663,110306
2021-02-12,190925,122423
2021-02-13,202202,135639
2021-02-14,208131,143059
2021-02-15,215327,151543
2021-02-16,231238,172403
2021-02-17,260001,210378
2021-02-18,289135,249011
2021-02-19,313369,281022
2021-02-20,338709,315539
2021-02-21,345485,324289
2021-02-22,354991,337176
2021-02-23,379176,369425
2021-02-24,415961,419237
2021-02-25,452606,467663
2021-02-26,490721,516964
2021-02-27,522655,558082
2021-02-28,531664,569016
2021-03-01,539350,578165
2021-03-02,549346,590443
2021-03-03,562513,606837
2021-03-04,586082,636349
2021-03-05,618422,677621
2021-03-06,648676,715407
2021-03-07,656313,724661
2021-03-08,664916,735966
2021-03-09,673729,746991
2021-03-10,684103,760018
2021-03-11,693861,771848
2021-03-12,710780,792533
2021-03-13,736302,824019
2021-03-14,747376,837928
2021-03-15,759997,854035
2021-03-16,774067,871577
2021-03-17,786513,886816
2021-03-18,793660,895020
2021-03-19,793667,895034
total,1134287,1291927
