,False,True
2020-12-01,7,0
2020-12-02,7,0
2020-12-03,7,0
2020-12-04,14,0
2020-12-05,14,0
2020-12-06,14,0
2020-12-07,14,0
2020-12-08,294,35
2020-12-09,742,77
2020-12-10,1344,147
2020-12-11,2002,224
2020-12-12,2534,280
2020-12-13,2779,301
2020-12-14,3297,364
2020-12-15,4333,455
2020-12-16,5460,574
2020-12-17,6895,707
2020-12-18,8407,840
2020-12-19,9555,966
2020-12-20,11130,1134
2020-12-21,13083,1323
2020-12-22,14868,1519
2020-12-23,16884,1729
2020-12-24,17850,1827
2020-12-25,17864,1827
2020-12-26,17990,1841
2020-12-27,18249,1862
2020-12-28,18690,1918
2020-12-29,20377,2086
2020-12-30,23387,2387
2020-12-31,26068,2632
2021-01-01,26936,2709
2021-01-02,28028,2821
2021-01-03,28805,2898
2021-01-04,30233,3038
2021-01-05,33068,3304
2021-01-06,36995,3640
2021-01-07,42105,4130
2021-01-08,47971,4725
2021-01-09,52787,5208
2021-01-10,55972,5495
2021-01-11,60354,5894
2021-01-12,65429,6391
2021-01-13,71155,6972
2021-01-14,77707,7623
2021-01-15,85162,8386
2021-01-16,90706,8939
2021-01-17,94248,9303
2021-01-18,99379,9758
2021-01-19,105112,10304
2021-01-20,111349,10899
2021-01-21,118188,11599
2021-01-22,125776,12397
2021-01-23,132531,13069
2021-01-24,136227,13433
2021-01-25,140588,13825
2021-01-26,145593,14350
2021-01-27,151368,14980
2021-01-28,157724,15617
2021-01-29,164766,16436
2021-01-30,170457,17073
2021-01-31,174993,17612
2021-02-01,179669,18130
2021-02-02,185696,18767
2021-02-03,192619,19418
2021-02-04,200305,20174
2021-02-05,208971,21112
2021-02-06,219751,22246
2021-02-07,224574,22736
2021-02-08,230174,23387
2021-02-09,238112,24283
2021-02-10,248759,25445
2021-02-11,262122,26726
2021-02-12,282226,28875
2021-02-13,304059,31409
2021-02-14,316113,32606
2021-02-15,330267,34083
2021-02-16,363671,37338
2021-02-17,424144,43302
2021-02-18,485415,49504
2021-02-19,536543,54369
2021-02-20,591150,59402
2021-02-21,605346,60669
2021-02-22,625716,62594
2021-02-23,676753,67669
2021-02-24,755391,75264
2021-02-25,832706,82677
2021-02-26,911953,90468
2021-02-27,978327,96775
2021-02-28,996527,98448
2021-03-01,1011759,99876
2021-03-02,1031968,101738
2021-03-03,1058673,104342
2021-03-04,1106490,109158
2021-03-05,1173053,115577
2021-03-06,1235269,121023
2021-03-07,1250550,122507
2021-03-08,1268533,124152
2021-03-09,1286390,125671
2021-03-10,1306851,127792
2021-03-11,1325387,129675
2021-03-12,1337532,130858
2021-03-13,1337539,130858
total,2188788,220437
