,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
2020-12-28,12026,147,672,35,56,63,84,1029,308,70,672,63,154,35,56,161,2198,0,126,2779
2020-12-29,13083,154,742,42,56,70,91,1106,343,77,742,70,175,42,56,182,2408,0,126,3024
2020-12-30,14917,182,861,49,63,84,98,1267,406,84,875,77,217,56,70,210,2779,0,140,3479
2020-12-31,16583,203,959,56,70,91,112,1400,469,91,980,91,259,63,84,231,3087,0,161,3885
2021-01-01,17129,210,994,56,70,98,119,1449,483,98,1022,91,266,63,84,245,3164,0,168,4018
2021-01-02,17836,217,1036,56,70,105,126,1512,497,98,1064,91,280,63,91,252,3290,0,175,4179
2021-01-03,18389,224,1057,56,70,105,126,1547,504,98,1085,98,294,63,91,252,3367,0,182,4298
2021-01-04,19243,238,1134,56,77,112,140,1610,518,105,1148,105,315,70,91,259,3549,0,189,4522
2021-01-05,20986,259,1260,63,84,119,161,1750,567,119,1260,119,357,77,105,287,3913,0,203,4928
2021-01-06,23471,294,1407,63,98,133,182,1960,616,126,1400,140,427,84,112,322,4368,0,231,5474
2021-01-07,26733,343,1582,77,105,154,203,2233,707,147,1575,154,490,105,126,371,4998,0,266,6181
2021-01-08,30555,385,1806,84,126,175,224,2499,805,175,1757,189,574,119,140,406,5712,0,315,7014
2021-01-09,33705,413,1967,98,133,189,238,2751,889,189,1883,210,637,140,154,434,6272,0,357,7735
2021-01-10,35805,434,2072,105,147,196,252,2891,931,203,1960,217,665,147,161,448,6643,0,378,8253
2021-01-11,38591,462,2254,105,161,217,273,3073,973,217,2093,259,742,161,168,490,7182,0,406,8911
2021-01-12,41930,490,2436,119,175,224,287,3290,1036,231,2240,280,840,175,182,539,7819,0,434,9604
2021-01-13,45612,532,2667,133,189,245,308,3556,1113,259,2415,329,973,210,196,574,8519,0,490,10367
2021-01-14,49861,567,2947,147,210,266,329,3836,1232,294,2618,385,1106,238,210,623,9303,0,525,11256
2021-01-15,54789,616,3262,161,231,287,364,4151,1330,343,2821,434,1267,259,238,686,10199,0,588,12215
2021-01-16,58478,637,3465,182,252,308,385,4403,1463,385,2968,483,1337,273,245,714,10829,0,630,12936
2021-01-17,60802,665,3584,189,259,315,406,4592,1519,406,3045,497,1386,280,252,742,11256,0,651,13461
2021-01-18,64260,693,3773,203,273,322,420,4774,1575,420,3150,532,1477,301,266,770,11851,0,693,14196
2021-01-19,68047,742,3990,231,301,343,441,4977,1666,448,3276,567,1610,329,280,819,12551,0,728,14924
2021-01-20,72156,784,4235,245,336,364,469,5194,1757,483,3416,609,1743,357,301,868,13314,0,763,15764
2021-01-21,76776,819,4494,266,357,378,497,5446,1855,532,3556,665,1876,385,308,910,14154,0,819,16646
2021-01-22,81949,868,4788,294,392,406,525,5691,1967,567,3703,714,2030,427,329,952,15078,0,861,17640
2021-01-23,86499,910,5040,315,406,420,560,5908,2072,623,3815,749,2128,455,350,1015,15953,0,903,18522
2021-01-24,88977,931,5173,322,420,427,574,6055,2149,637,3892,777,2191,469,357,1036,16450,0,931,18991
2021-01-25,91875,966,5334,336,441,434,588,6202,2219,651,3969,798,2296,490,364,1071,16996,0,959,19565
2021-01-26,95277,987,5537,350,455,448,609,6370,2310,686,4067,826,2387,511,371,1106,17605,0,994,20237
2021-01-27,99141,1022,5761,364,476,462,630,6566,2408,756,4200,882,2527,546,392,1148,18270,0,1029,20986
2021-01-28,103418,1064,6041,378,511,483,658,6783,2534,854,4305,938,2667,567,406,1190,18984,0,1064,21756
2021-01-29,108192,1106,6286,399,539,490,693,7077,2688,938,4431,1029,2814,602,420,1253,19845,0,1113,22617
2021-01-30,111986,1148,6496,420,546,511,707,7357,2842,994,4571,1078,2898,623,441,1302,20517,0,1141,23317
2021-01-31,114933,1176,6699,434,553,518,735,7623,2947,1043,4711,1120,2968,630,448,1330,21098,0,1162,23884
2021-02-01,117943,1211,6958,441,574,532,756,7798,3052,1085,4795,1169,3080,651,462,1372,21672,0,1204,24500
2021-02-02,121814,1253,7301,462,595,539,784,8050,3206,1169,4935,1225,3192,679,483,1428,22407,0,1225,25200
2021-02-03,125993,1295,7672,490,616,560,819,8316,3374,1267,5110,1288,3346,707,518,1498,23380,0,1281,26047
2021-02-04,130753,1358,8071,525,651,581,861,8729,3584,1358,5348,1379,3535,756,539,1575,24248,0,1344,26901
2021-02-05,136010,1435,8638,553,693,595,903,9191,3822,1463,5572,1491,3752,798,574,1652,25291,0,1386,27986
2021-02-06,142807,1519,9268,581,714,630,938,9828,4039,1533,5922,1568,3892,840,609,1750,26649,0,1505,29211
2021-02-07,145838,1561,9653,595,721,644,959,10066,4102,1582,6083,1617,3962,875,630,1813,27174,0,1526,29757
2021-02-08,149352,1610,10059,623,742,658,994,10276,4207,1652,6223,1680,4074,903,651,1876,27888,0,1561,30429
2021-02-09,154091,1687,10703,651,777,672,1029,10689,4438,1729,6468,1757,4249,945,679,1974,28875,0,1596,31332
2021-02-10,160097,1799,11487,679,791,700,1085,11718,4746,1855,6930,1862,4445,1008,721,2114,30058,0,1652,32438
2021-02-11,167986,1946,12432,714,840,735,1155,12740,5138,2009,7455,2009,4718,1071,784,2268,31381,0,1736,33803
2021-02-12,180166,2156,13678,777,896,784,1260,14077,5663,2177,8127,2212,5047,1155,840,2513,33698,0,1841,36225
2021-02-13,193893,2415,15029,833,945,833,1365,15092,6202,2324,8750,2380,5320,1246,924,2730,36484,0,1995,39032
2021-02-14,201138,2541,15925,868,980,889,1428,15757,6475,2457,9156,2492,5481,1295,980,2856,37912,0,2037,40481
2021-02-15,210231,2674,16702,896,1008,924,1484,16366,6783,2639,9492,2611,5684,1344,1043,2982,39578,0,2170,42203
2021-02-16,232386,2947,18424,966,1071,994,1617,17549,7518,2919,10185,2849,6069,1470,1183,3269,43610,0,2345,46221
2021-02-17,272671,3416,21154,1099,1162,1113,1848,19383,8603,3451,11242,3199,6587,1631,1372,3717,51632,0,2919,54117
2021-02-18,314545,3864,23926,1246,1253,1225,2107,21329,9982,4004,12390,3577,7105,1827,1561,4186,59101,0,3297,61565
2021-02-19,348803,4228,26117,1379,1365,1330,2296,22827,10990,4466,13251,3899,7679,1988,1778,4536,65730,0,3584,68110
2021-02-20,385385,4627,28763,1512,1470,1442,2492,24283,11893,4858,14140,4263,8190,2149,2002,4991,72289,0,3892,75544
2021-02-21,394835,4711,29456,1533,1491,1470,2548,24857,12327,5033,14350,4333,8323,2191,2065,5117,73822,0,3955,77301
2021-02-22,408198,4872,30548,1568,1547,1526,2639,25606,12810,5257,14784,4480,8603,2275,2142,5299,75957,0,4109,79891
2021-02-23,443702,5187,32984,1708,1645,1638,2814,27013,13797,5803,15638,4795,9142,2408,2324,5649,81669,0,4354,86275
2021-02-24,497567,5670,36435,1897,1785,1792,3143,28847,15099,6482,16926,5278,9884,2688,2604,6188,91385,0,4935,96551
2021-02-25,549801,6118,39718,2065,1890,1960,3444,30891,16695,7252,18081,5740,10619,2919,2912,6776,100688,0,5474,107170
2021-02-26,604184,6566,42854,2261,2030,2107,3724,32977,18186,7875,19201,6223,11319,3150,3192,7273,110789,0,6104,117607
2021-02-27,648879,6951,45864,2443,2149,2240,3976,34699,19425,8491,20265,6608,11991,3353,3465,7784,118496,0,6790,126812
2021-02-28,660044,7063,47068,2499,2198,2289,4074,35371,19852,8771,20629,6720,12250,3423,3570,7966,120680,0,6902,129262
2021-03-01,670208,7133,47810,2541,2219,2310,4144,35798,20244,9037,20874,6825,12467,3472,3640,8085,122458,0,6979,131229
2021-03-02,683893,7245,48762,2597,2254,2345,4214,36358,20713,9282,21231,6993,12768,3542,3738,8246,124677,0,7105,133777
2021-03-03,701820,7385,49875,2660,2310,2387,4319,37100,21315,9681,21644,7224,13104,3633,3843,8428,127757,0,7224,137571
2021-03-04,735084,7651,51982,2793,2394,2471,4494,38108,22281,10129,22358,7504,13538,3801,4018,8771,133462,0,7518,144011
2021-03-05,780745,8015,54992,2975,2527,2611,4746,39823,23394,10619,23247,7903,14245,4018,4249,9191,141288,0,8155,153251
2021-03-06,821849,8351,57834,3129,2646,2751,5026,41384,24703,11088,24213,8337,14945,4228,4522,9674,148862,0,8610,161882
2021-03-07,831579,8421,58639,3171,2681,2800,5089,41867,25221,11256,24472,8449,15176,4305,4599,9807,150682,0,8701,164017
2021-03-08,843626,8540,59535,3213,2716,2835,5159,42343,25704,11487,24745,8589,15421,4375,4676,9933,152705,0,8834,166390
2021-03-09,854945,8666,60550,3283,2765,2877,5236,42875,26320,11795,25067,8757,15708,4473,4753,10115,154679,0,8946,168868
2021-03-10,868637,8799,61684,3346,2821,2912,5341,43407,26943,12110,25431,8953,16142,4564,4865,10346,156919,0,9079,171766
2021-03-11,881069,8911,62706,3402,2877,2954,5439,43981,27454,12418,25760,9142,16527,4683,4963,10556,159089,0,9184,174538
2021-03-12,903525,9065,64239,3493,2940,3045,5572,44751,28182,12712,26215,9331,16926,4809,5096,10822,163569,0,9506,179452
2021-03-13,938826,9282,66486,3626,3038,3178,5775,45850,29470,13209,26950,9618,17444,4963,5306,11186,169323,0,9828,186900
2021-03-14,954163,9387,67452,3682,3073,3234,5852,46410,29841,13426,27244,9744,17661,5012,5425,11347,171997,0,10066,190232
2021-03-15,971691,9506,68677,3759,3150,3290,5964,47075,30394,13706,27636,9912,17990,5096,5544,11522,174972,0,10311,193788
2021-03-16,990430,9653,70119,3843,3220,3353,6083,47845,31227,14119,28063,10101,18375,5201,5670,11774,178143,0,10605,197778
2021-03-17,1006880,9800,71519,3913,3283,3416,6188,48447,31822,14588,28441,10262,18732,5285,5796,11977,180908,0,10829,201194
2021-03-18,1016218,9856,72170,3941,3311,3451,6258,48741,32207,14812,28644,10353,18914,5327,5873,12096,182322,0,10948,203175
2021-03-19,1016232,9856,72170,3941,3311,3451,6258,48741,32207,14812,28644,10353,18914,5327,5873,12096,182322,0,10948,203175
total,1345561,14301,138432,9065,6818,5432,11886,66836,62573,25116,42903,26061,44275,13608,9772,23240,257726,0,16814,305739
