,1,2,3,4,5
2020-12-29,21,56,70,98,98
2020-12-30,56,133,161,210,245
2020-12-31,126,245,273,406,532
2021-01-01,126,259,294,427,574
2021-01-02,182,315,406,616,784
2021-01-03,210,371,539,749,924
2021-01-04,343,637,791,1085,1358
2021-01-05,2821,3787,4935,5313,5432
2021-01-06,7483,9359,12117,13846,14854
2021-01-07,11970,15057,19544,22092,23688
2021-01-08,16184,19327,24899,28238,30492
2021-01-09,21147,24241,31171,35217,39277
2021-01-10,23898,27055,34251,38934,44352
2021-01-11,24591,27811,35189,40131,45780
2021-01-12,25032,28462,35917,40985,46788
2021-01-13,25249,28826,36407,41608,47390
2021-01-14,25312,28980,36624,41839,47586
2021-01-15,25389,29071,36694,41937,47705
2021-01-16,25438,29106,36736,41972,47754
2021-01-17,25452,29120,36743,41979,47761
2021-01-18,25522,29169,36799,42021,47803
2021-01-19,25564,29253,36883,42105,47859
2021-01-20,25627,29344,36981,42224,47901
2021-01-21,25669,29449,37170,42364,47936
2021-01-22,25676,29463,37177,42364,47950
2021-01-23,25690,29470,37184,42371,47964
2021-01-24,25697,29477,37191,42378,47971
2021-01-25,25711,29491,37198,42385,47985
2021-01-26,25718,29498,37212,42399,47999
2021-01-27,25725,29505,37226,42413,48006
2021-01-28,25739,29519,37240,42427,48020
2021-01-29,25753,29533,37261,42441,48034
2021-01-30,25760,29547,37268,42462,48055
2021-01-31,25774,29568,37282,42469,48069
2021-02-01,25788,29575,37296,42483,48076
2021-02-02,25795,29582,37317,42497,48090
2021-02-03,25802,29617,37394,42532,48125
2021-02-04,25809,29645,37429,42581,48132
2021-02-05,25823,29659,37450,42609,48132
2021-02-06,25830,29659,37457,42609,48139
2021-02-07,25830,29666,37457,42616,48146
2021-02-08,25830,29673,37464,42623,48160
2021-02-09,25844,29680,37485,42644,48188
2021-02-10,25907,29750,37597,42798,48517
2021-02-11,25956,29813,37667,42910,48797
2021-02-12,25977,29827,37723,42945,48825
2021-02-13,25991,29841,37737,42959,48839
2021-02-14,25998,29841,37744,42959,48839
2021-02-15,26005,29848,37758,42973,48853
2021-02-16,26026,29869,37779,42987,48881
2021-02-17,26033,29883,37800,43008,48909
2021-02-18,26054,29897,37814,43036,48930
2021-02-19,26068,29918,37842,43057,48958
2021-02-20,26068,29925,37856,43064,48965
2021-02-21,26068,29932,37863,43071,48972
2021-02-22,26082,29953,37891,43085,49000
2021-02-23,26173,30030,38003,43190,49133
2021-02-24,26257,30114,38178,43330,49280
2021-02-25,26320,30261,38409,43491,49462
2021-02-26,26404,30387,38570,43736,49784
2021-02-27,26495,30534,38836,44135,50183
2021-02-28,26537,30604,38976,44296,50365
2021-03-01,26677,30702,39095,44471,50589
2021-03-02,27237,31598,40663,46445,52948
2021-03-03,28245,33579,43855,49805,56868
2021-03-04,29638,35875,46634,52962,61194
2021-03-05,30758,37324,48342,54614,62531
2021-03-06,31325,38108,49098,55797,63686
2021-03-07,31346,38143,49217,55951,63868
2021-03-08,31521,38311,49490,56189,64225
2021-03-09,32214,39557,51499,58765,67109
2021-03-10,34020,42231,54880,63147,72338
2021-03-11,35903,45325,58842,67592,77518
2021-03-12,38178,48006,62489,72086,82677
2021-03-13,39921,49623,64253,74473,85092
2021-03-14,40236,49840,64456,74725,85246
2021-03-15,40516,50085,64617,75012,85505
2021-03-16,41510,51205,66577,76965,87521
2021-03-17,42875,52920,69398,80269,92176
2021-03-18,44821,55510,72373,83755,96649
2021-03-19,46935,58191,75453,87199,100030
2021-03-20,48314,59703,77518,89243,102396
2021-03-21,48454,59955,77917,89642,102858
2021-03-22,48839,60522,78624,90363,103901
2021-03-23,50708,63784,82026,94913,109865
2021-03-24,52451,66381,85582,99498,115199
2021-03-25,52528,66472,85624,99603,115304
total,196308,246456,292411,330799,375375
