,False,True
2020-12-23,0,0
2020-12-24,0,0
2020-12-25,0,0
2020-12-26,0,0
2020-12-27,0,0
2020-12-28,0,0
2020-12-29,224,119
2020-12-30,546,266
2020-12-31,1092,497
2021-01-01,1169,532
2021-01-02,1631,686
2021-01-03,2009,805
2021-01-04,2989,1253
2021-01-05,15323,7266
2021-01-06,39627,18389
2021-01-07,63735,29036
2021-01-08,82894,36687
2021-01-09,105840,45647
2021-01-10,118566,50365
2021-01-11,122052,51898
2021-01-12,124537,53102
2021-01-13,126049,53872
2021-01-14,126637,54145
2021-01-15,126896,54355
2021-01-16,127022,54439
2021-01-17,127043,54467
2021-01-18,127183,54593
2021-01-19,127372,54747
2021-01-20,127610,54929
2021-01-21,127883,55160
2021-01-22,127904,55188
2021-01-23,127939,55209
2021-01-24,127953,55216
2021-01-25,127988,55251
2021-01-26,128009,55279
2021-01-27,128044,55314
2021-01-28,128093,55335
2021-01-29,128142,55363
2021-01-30,128191,55384
2021-01-31,128233,55412
2021-02-01,128268,55440
2021-02-02,128303,55468
2021-02-03,128443,55524
2021-02-04,128534,55566
2021-02-05,128583,55594
2021-02-06,128597,55601
2021-02-07,128604,55601
2021-02-08,128625,55622
2021-02-09,128681,55657
2021-02-10,129199,55867
2021-02-11,129633,56014
2021-02-12,129710,56084
2021-02-13,129752,56126
2021-02-14,129759,56133
2021-02-15,129801,56147
2021-02-16,129864,56189
2021-02-17,129899,56231
2021-02-18,129969,56273
2021-02-19,130032,56308
2021-02-20,130067,56322
2021-02-21,130088,56329
2021-02-22,130158,56364
2021-02-23,130550,56490
2021-02-24,130935,56742
2021-02-25,131488,56966
2021-02-26,132104,57288
2021-02-27,133000,57694
2021-02-28,133420,57876
2021-03-01,133938,58107
2021-03-02,139363,60060
2021-03-03,149184,63707
2021-03-04,159250,67613
2021-03-05,164423,69734
2021-03-06,167559,71050
2021-03-07,167916,71197
2021-03-08,168756,71568
2021-03-09,175826,73913
2021-03-10,188482,78631
2021-03-11,201908,83615
2021-03-12,215271,88438
2021-03-13,222355,91287
2021-03-14,223167,91609
2021-03-15,224000,91973
2021-03-16,229754,94150
2021-03-17,239456,97916
2021-03-18,244489,99974
2021-03-19,244552,99995
total,1017695,423773
