,False
2020-11-30,0
2020-12-01,7
2020-12-02,7
2020-12-03,14
2020-12-04,14
2020-12-05,14
2020-12-06,14
2020-12-07,21
2020-12-08,210
2020-12-09,637
2020-12-10,1092
2020-12-11,1596
2020-12-12,1981
2020-12-13,2184
2020-12-14,2660
2020-12-15,3577
2020-12-16,4627
2020-12-17,5985
2020-12-18,7441
2020-12-19,8631
2020-12-20,10241
2020-12-21,12117
2020-12-22,13951
2020-12-23,15932
2020-12-24,16821
2020-12-25,16828
2020-12-26,16954
2020-12-27,17178
2020-12-28,17577
2020-12-29,19033
2020-12-30,21686
2020-12-31,24164
2021-01-01,24955
2021-01-02,25907
2021-01-03,26642
2021-01-04,28042
2021-01-05,30744
2021-01-06,34426
2021-01-07,39634
2021-01-08,45444
2021-01-09,49882
2021-01-10,52836
2021-01-11,56910
2021-01-12,62062
2021-01-13,67711
2021-01-14,73871
2021-01-15,80479
2021-01-16,85568
2021-01-17,88942
2021-01-18,93632
2021-01-19,98756
2021-01-20,104153
2021-01-21,110103
2021-01-22,116473
2021-01-23,121562
2021-01-24,124558
2021-01-25,128310
2021-01-26,132517
2021-01-27,137011
2021-01-28,141414
2021-01-29,146286
2021-01-30,150297
2021-01-31,152922
2021-02-01,155757
2021-02-02,159096
2021-02-03,162771
2021-02-04,166656
2021-02-05,170744
2021-02-06,175133
2021-02-07,177569
2021-02-08,180264
2021-02-09,183344
2021-02-10,186809
2021-02-11,190918
2021-02-12,196364
2021-02-13,202664
2021-02-14,206514
2021-02-15,210700
2021-02-16,217994
2021-02-17,229243
2021-02-18,240779
2021-02-19,250992
2021-02-20,261527
2021-02-21,264831
2021-02-22,270158
2021-02-23,280364
2021-02-24,295680
2021-02-25,311353
2021-02-26,327257
2021-02-27,341397
2021-02-28,346486
2021-03-01,351218
2021-03-02,357161
2021-03-03,364378
2021-03-04,376250
2021-03-05,393239
2021-03-06,412972
2021-03-07,423437
2021-03-08,434819
2021-03-09,450863
2021-03-10,476448
2021-03-11,506156
2021-03-12,547071
2021-03-13,606424
2021-03-14,640612
2021-03-15,701162
2021-03-16,766997
2021-03-17,833154
2021-03-18,897428
2021-03-19,974526
2021-03-20,1058771
2021-03-21,1100225
2021-03-22,1134294
2021-03-23,1160964
2021-03-24,1173053
2021-03-25,1173074
total,1611505
