,False
2020-11-30,0
2020-12-01,7
2020-12-02,7
2020-12-03,14
2020-12-04,14
2020-12-05,14
2020-12-06,14
2020-12-07,14
2020-12-08,210
2020-12-09,637
2020-12-10,1092
2020-12-11,1603
2020-12-12,1988
2020-12-13,2191
2020-12-14,2667
2020-12-15,3584
2020-12-16,4641
2020-12-17,5999
2020-12-18,7455
2020-12-19,8652
2020-12-20,10262
2020-12-21,12131
2020-12-22,13972
2020-12-23,15960
2020-12-24,16856
2020-12-25,16863
2020-12-26,16982
2020-12-27,17213
2020-12-28,17605
2020-12-29,19068
2020-12-30,21728
2020-12-31,24199
2021-01-01,24990
2021-01-02,25949
2021-01-03,26677
2021-01-04,28084
2021-01-05,30793
2021-01-06,34489
2021-01-07,39690
2021-01-08,45493
2021-01-09,49938
2021-01-10,52892
2021-01-11,56966
2021-01-12,62118
2021-01-13,67760
2021-01-14,73927
2021-01-15,80535
2021-01-16,85631
2021-01-17,89005
2021-01-18,93709
2021-01-19,98833
2021-01-20,104237
2021-01-21,110180
2021-01-22,116557
2021-01-23,121653
2021-01-24,124649
2021-01-25,128401
2021-01-26,132622
2021-01-27,137116
2021-01-28,141533
2021-01-29,146412
2021-01-30,150423
2021-01-31,153048
2021-02-01,155890
2021-02-02,159236
2021-02-03,162918
2021-02-04,166803
2021-02-05,170898
2021-02-06,175294
2021-02-07,177730
2021-02-08,180432
2021-02-09,183519
2021-02-10,186984
2021-02-11,191100
2021-02-12,196567
2021-02-13,202895
2021-02-14,206759
2021-02-15,210945
2021-02-16,218253
2021-02-17,229523
2021-02-18,241080
2021-02-19,251349
2021-02-20,261905
2021-02-21,265202
2021-02-22,270550
2021-02-23,280777
2021-02-24,296114
2021-02-25,311815
2021-02-26,327761
2021-02-27,341936
2021-02-28,347032
2021-03-01,351764
2021-03-02,357714
2021-03-03,364924
2021-03-04,376810
2021-03-05,393701
2021-03-06,413476
2021-03-07,423969
2021-03-08,435351
2021-03-09,451409
2021-03-10,476861
2021-03-11,506583
2021-03-12,547477
2021-03-13,606536
2021-03-14,640717
2021-03-15,701183
2021-03-16,766584
2021-03-17,832048
2021-03-18,866138
2021-03-19,866201
total,1611267
