,F,M
2020-11-30,0,0
2020-12-01,7,0
2020-12-02,7,0
2020-12-03,7,0
2020-12-04,7,0
2020-12-05,7,0
2020-12-06,7,0
2020-12-07,14,0
2020-12-08,161,49
2020-12-09,483,147
2020-12-10,833,259
2020-12-11,1211,392
2020-12-12,1484,497
2020-12-13,1638,546
2020-12-14,1995,672
2020-12-15,2695,889
2020-12-16,3493,1148
2020-12-17,4564,1435
2020-12-18,5656,1799
2020-12-19,6594,2051
2020-12-20,7840,2415
2020-12-21,9331,2800
2020-12-22,10759,3206
2020-12-23,12320,3640
2020-12-24,12999,3850
2020-12-25,13006,3857
2020-12-26,13090,3885
2020-12-27,13258,3948
2020-12-28,13559,4046
2020-12-29,14693,4375
2020-12-30,16793,4935
2020-12-31,18732,5467
2021-01-01,19355,5628
2021-01-02,20111,5838
2021-01-03,20720,5957
2021-01-04,21819,6258
2021-01-05,23968,6825
2021-01-06,26894,7588
2021-01-07,31059,8631
2021-01-08,35679,9814
2021-01-09,39172,10759
2021-01-10,41531,11354
2021-01-11,44758,12208
2021-01-12,48881,13230
2021-01-13,53277,14483
2021-01-14,58142,15785
2021-01-15,63210,17325
2021-01-16,67179,18452
2021-01-17,69832,19173
2021-01-18,73416,20286
2021-01-19,77315,21518
2021-01-20,81424,22806
2021-01-21,85897,24283
2021-01-22,90706,25851
2021-01-23,94479,27167
2021-01-24,96635,28014
2021-01-25,99379,29022
2021-01-26,102438,30177
2021-01-27,105672,31444
2021-01-28,108829,32697
2021-01-29,112308,34097
2021-01-30,115171,35245
2021-01-31,116991,36050
2021-02-01,119014,36876
2021-02-02,121324,37905
2021-02-03,123893,39018
2021-02-04,126560,40236
2021-02-05,129395,41496
2021-02-06,132237,43057
2021-02-07,133777,43946
2021-02-08,135527,44898
2021-02-09,137578,45934
2021-02-10,139832,47152
2021-02-11,142443,48650
2021-02-12,145915,50652
2021-02-13,149947,52948
2021-02-14,152334,54418
2021-02-15,155022,55923
2021-02-16,159425,58828
2021-02-17,166026,63497
2021-02-18,172809,68264
2021-02-19,178920,72422
2021-02-20,184968,76937
2021-02-21,186816,78386
2021-02-22,189840,80710
2021-02-23,195622,85148
2021-02-24,204330,91784
2021-02-25,213262,98553
2021-02-26,222404,105357
2021-02-27,230356,111573
2021-02-28,233233,113799
2021-03-01,235991,115773
2021-03-02,239379,118335
2021-03-03,243509,121408
2021-03-04,250089,126721
2021-03-05,259308,134386
2021-03-06,269794,143682
2021-03-07,275114,148848
2021-03-08,280931,154420
2021-03-09,288806,162603
2021-03-10,301154,175707
2021-03-11,315553,191030
2021-03-12,335132,212338
2021-03-13,363587,242949
2021-03-14,379211,261499
2021-03-15,407134,294049
2021-03-16,437563,329021
2021-03-17,468209,363832
2021-03-18,484253,381885
2021-03-19,484274,381920
total,807793,803474
