,1,2,3,4,5
2020-11-30,0,0,0,0,0
2020-12-01,0,0,0,0,0
2020-12-02,0,0,0,0,0
2020-12-03,0,0,0,0,0
2020-12-04,0,0,0,0,0
2020-12-05,0,0,0,0,0
2020-12-06,0,0,0,0,0
2020-12-07,0,0,7,0,0
2020-12-08,28,35,42,35,56
2020-12-09,84,112,126,119,182
2020-12-10,154,196,210,224,301
2020-12-11,231,280,315,322,441
2020-12-12,273,336,392,413,560
2020-12-13,301,371,434,462,609
2020-12-14,357,448,532,567,763
2020-12-15,462,609,735,756,1015
2020-12-16,602,770,959,987,1309
2020-12-17,770,994,1239,1274,1715
2020-12-18,910,1225,1519,1631,2156
2020-12-19,1050,1393,1743,1932,2520
2020-12-20,1246,1652,2044,2310,3003
2020-12-21,1512,1925,2415,2730,3542
2020-12-22,1750,2212,2730,3171,4095
2020-12-23,2009,2569,3143,3598,4627
2020-12-24,2142,2716,3318,3808,4858
2020-12-25,2142,2723,3318,3808,4858
2020-12-26,2170,2744,3339,3836,4886
2020-12-27,2191,2793,3388,3885,4942
2020-12-28,2226,2856,3479,3983,5047
2020-12-29,2408,3073,3808,4333,5432
2020-12-30,2821,3521,4347,4928,6097
2020-12-31,3178,3990,4858,5474,6692
2021-01-01,3248,4130,5047,5663,6888
2021-01-02,3374,4319,5257,5866,7126
2021-01-03,3451,4438,5397,6055,7315
2021-01-04,3640,4690,5677,6405,7658
2021-01-05,4032,5180,6237,7000,8330
2021-01-06,4529,5810,7014,7861,9261
2021-01-07,5236,6748,8106,9030,10563
2021-01-08,6041,7756,9310,10374,12005
2021-01-09,6636,8477,10227,11452,13132
2021-01-10,7000,8946,10843,12180,13909
2021-01-11,7595,9681,11662,13097,14917
2021-01-12,8372,10598,12691,14259,16184
2021-01-13,9233,11683,13825,15526,17472
2021-01-14,10185,12838,15064,16940,18893
2021-01-15,11193,14091,16359,18417,20468
2021-01-16,11893,15057,17367,19495,21805
2021-01-17,12348,15638,18081,20335,22596
2021-01-18,13083,16450,19033,21385,23737
2021-01-19,13874,17479,20090,22533,24843
2021-01-20,14749,18522,21231,23695,26033
2021-01-21,15687,19642,22421,25011,27412
2021-01-22,16744,20832,23709,26369,28896
2021-01-23,17521,21770,24745,27538,30065
2021-01-24,17948,22288,25396,28238,30765
2021-01-25,18606,23009,26194,29064,31514
2021-01-26,19306,23821,27055,30023,32410
2021-01-27,20020,24724,27979,30996,33390
2021-01-28,20797,25585,28896,31899,34342
2021-01-29,21574,26460,29932,32949,35476
2021-01-30,22120,27237,30765,33838,36456
2021-01-31,22498,27699,31353,34440,37044
2021-02-01,22988,28238,31934,35063,37660
2021-02-02,23534,28847,32669,35777,38388
2021-02-03,24150,29568,33390,36540,39256
2021-02-04,24738,30359,34202,37387,40110
2021-02-05,25396,31185,35042,38213,41048
2021-02-06,26096,32004,35945,39200,42042
2021-02-07,26390,32452,36456,39816,42595
2021-02-08,26845,32984,36974,40432,43183
2021-02-09,27363,33614,37597,41083,43855
2021-02-10,27958,34349,38290,41804,44576
2021-02-11,28560,35112,39116,42721,45584
2021-02-12,29358,36190,40243,43967,46788
2021-02-13,30254,37415,41643,45353,48216
2021-02-14,30730,38101,42483,46291,49133
2021-02-15,31374,38976,43302,47229,50050
2021-02-16,32438,40425,44884,48874,51625
2021-02-17,33992,42441,47257,51464,54362
2021-02-18,35707,44632,49714,54096,56924
2021-02-19,37387,46627,51667,56448,59206
2021-02-20,39039,48783,53991,58821,61257
2021-02-21,39711,49399,54621,59514,61950
2021-02-22,40572,50561,55692,60585,63133
2021-02-23,42168,52577,57806,62853,65366
2021-02-24,44604,55433,60942,66346,68782
2021-02-25,46963,58254,64176,69958,72457
2021-02-26,49077,60956,67767,73675,76272
2021-02-27,51184,63637,70833,76811,79464
2021-02-28,52024,64652,72114,77861,80381
2021-03-01,52920,65604,73073,78834,81319
2021-03-02,54019,66850,74249,80094,82488
2021-03-03,55412,68425,75691,81550,83832
2021-03-04,57498,70917,78099,84007,86282
2021-03-05,60361,73955,81487,87717,90160
2021-03-06,63462,77630,85708,92064,94598
2021-03-07,64834,79387,87934,94647,97160
2021-03-08,66199,81088,90370,97328,100359
2021-03-09,68068,83790,93422,100933,105182
2021-03-10,71351,87864,98721,107072,111832
2021-03-11,75117,92974,104804,113897,119777
2021-03-12,80332,99806,112777,123389,131159
2021-03-13,88452,109067,124103,137011,147896
2021-03-14,92372,114331,131082,145110,157801
2021-03-15,99568,124908,143591,158900,174202
2021-03-16,107247,136094,157066,173656,192507
2021-03-17,115276,147539,170576,188601,210042
2021-03-18,119413,152698,177555,196574,219891
2021-03-19,119427,152705,177562,196588,219898
total,262136,301784,324317,343434,379589
