,False,True
2020-12-01,0,0
2020-12-02,0,0
2020-12-03,0,0
2020-12-04,0,0
2020-12-05,0,0
2020-12-06,0,0
2020-12-07,0,0
2020-12-08,539,0
2020-12-09,2009,0
2020-12-10,3934,0
2020-12-11,5754,0
2020-12-12,7049,0
2020-12-13,8211,0
2020-12-14,10143,0
2020-12-15,31388,0
2020-12-16,66535,7
2020-12-17,98042,14
2020-12-18,118342,21
2020-12-19,143339,28
2020-12-20,165242,35
2020-12-21,178304,35
2020-12-22,202552,42
2020-12-23,219786,42
2020-12-24,223587,42
2020-12-25,223587,42
2020-12-26,223594,42
2020-12-27,223776,42
2020-12-28,224245,42
2020-12-29,232155,49
2020-12-30,251657,49
2020-12-31,265482,49
2021-01-01,268044,49
2021-01-02,270403,56
2021-01-03,271929,56
2021-01-04,273322,56
2021-01-05,276381,56
2021-01-06,283857,56
2021-01-07,318108,70
2021-01-08,359121,84
2021-01-09,396186,98
2021-01-10,412944,105
2021-01-11,420959,105
2021-01-12,445550,112
2021-01-13,483875,119
2021-01-14,522662,133
2021-01-15,571599,140
2021-01-16,630287,147
2021-01-17,655235,154
2021-01-18,668920,154
2021-01-19,710346,168
2021-01-20,754719,175
2021-01-21,793303,182
2021-01-22,843528,196
2021-01-23,885101,203
2021-01-24,897043,203
2021-01-25,909104,210
2021-01-26,923594,217
2021-01-27,935508,217
2021-01-28,950677,224
2021-01-29,966406,224
2021-01-30,977599,224
2021-01-31,981960,231
2021-02-01,987686,231
2021-02-02,993650,238
2021-02-03,999712,238
2021-02-04,1005795,238
2021-02-05,1011549,238
2021-02-06,1015469,238
2021-02-07,1017310,238
2021-02-08,1020621,245
2021-02-09,1024450,252
2021-02-10,1029105,252
2021-02-11,1033340,252
2021-02-12,1037365,252
2021-02-13,1039913,252
2021-02-14,1040872,252
2021-02-15,1042321,252
2021-02-16,1043735,252
2021-02-17,1045219,252
2021-02-18,1046584,252
2021-02-19,1047760,259
2021-02-20,1048439,259
2021-02-21,1048677,259
2021-02-22,1049223,259
2021-02-23,1050203,259
2021-02-24,1051274,259
2021-02-25,1052443,259
2021-02-26,1053556,259
2021-02-27,1054130,259
2021-02-28,1054291,259
2021-03-01,1054676,259
2021-03-02,1055257,259
2021-03-03,1055985,259
2021-03-04,1056769,259
2021-03-05,1057588,259
2021-03-06,1058099,259
2021-03-07,1058211,259
2021-03-08,1058470,259
2021-03-09,1059044,259
2021-03-10,1059527,259
total,1119384,273
