,1,2,3,4,5,6
2020-12-01,0,0,0,0,0,0
2020-12-02,0,0,0,0,0,0
2020-12-03,0,0,0,0,0,0
2020-12-04,0,0,0,0,0,0
2020-12-05,0,0,0,0,0,0
2020-12-06,0,0,0,0,0,0
2020-12-07,0,0,0,0,0,0
2020-12-08,252,0,0,0,0,280
2020-12-09,1015,0,14,0,0,959
2020-12-10,2051,7,35,0,7,1820
2020-12-11,3024,7,49,7,14,2639
2020-12-12,3766,7,56,7,14,3178
2020-12-13,4459,14,70,7,21,3633
2020-12-14,5509,14,98,14,28,4473
2020-12-15,16394,42,378,91,70,14406
2020-12-16,34650,91,861,210,140,30583
2020-12-17,50813,126,1316,329,203,45255
2020-12-18,61523,154,1659,406,252,54355
2020-12-19,75124,210,2268,518,322,64911
2020-12-20,87115,245,2618,588,378,74326
2020-12-21,94185,266,2842,637,406,79996
2020-12-22,108101,308,3115,700,448,89908
2020-12-23,117516,322,3262,735,490,97496
2020-12-24,119651,336,3374,749,497,99022
2020-12-25,119651,336,3374,749,497,99022
2020-12-26,119651,336,3374,749,497,99029
2020-12-27,119777,336,3374,749,497,99085
2020-12-28,120064,336,3381,749,497,99253
2020-12-29,124509,357,3493,770,525,102536
2020-12-30,134393,385,3745,847,567,111762
2020-12-31,140994,406,3948,889,595,118685
2021-01-01,142219,413,3955,889,602,120015
2021-01-02,143507,413,3983,889,602,121051
2021-01-03,144326,413,3997,896,602,121744
2021-01-04,144851,413,4004,903,602,122584
2021-01-05,146489,420,4046,917,609,123942
2021-01-06,150521,434,4179,931,630,127204
2021-01-07,168840,462,4466,994,714,142695
2021-01-08,189644,553,5145,1176,861,161812
2021-01-09,208397,623,5943,1379,959,178976
2021-01-10,216671,658,6300,1484,1001,186907
2021-01-11,221144,672,6454,1533,1015,190225
2021-01-12,233779,700,6664,1589,1043,201866
2021-01-13,253554,742,7231,1694,1106,219653
2021-01-14,272657,833,8393,1911,1260,237727
2021-01-15,298242,952,9268,2149,1372,259749
2021-01-16,329455,1043,9961,2359,1547,286069
2021-01-17,342258,1078,10297,2429,1680,297640
2021-01-18,349335,1106,10500,2506,1750,303863
2021-01-19,371056,1169,11088,2646,1841,322707
2021-01-20,394338,1253,11851,2884,1953,342608
2021-01-21,413987,1316,12355,3066,2030,360724
2021-01-22,441014,1421,13209,3276,2212,382571
2021-01-23,462665,1498,13853,3472,2422,401394
2021-01-24,469119,1526,14049,3563,2492,406490
2021-01-25,475531,1561,14308,3661,2513,411726
2021-01-26,483035,1596,14623,3794,2590,418152
2021-01-27,489020,1617,14924,3934,2639,423591
2021-01-28,496902,1652,15225,4039,2688,430381
2021-01-29,505288,1694,15526,4137,2730,437248
2021-01-30,510734,1715,15771,4235,2765,442589
2021-01-31,512953,1729,15897,4277,2779,444549
2021-02-01,515865,1743,16044,4312,2807,447139
2021-02-02,518763,1764,16205,4361,2821,449960
2021-02-03,521661,1778,16387,4410,2842,452858
2021-02-04,524573,1799,16590,4480,2870,455707
2021-02-05,527331,1813,16772,4536,2905,458416
2021-02-06,529235,1827,16940,4606,2926,460159
2021-02-07,530110,1834,17010,4620,2933,461020
2021-02-08,531734,1841,17101,4676,2940,462560
2021-02-09,533582,1855,17241,4725,2954,464324
2021-02-10,535801,1876,17430,4774,2982,466473
2021-02-11,537936,1890,17612,4851,2996,468300
2021-02-12,539875,1904,17738,4914,3017,470155
2021-02-13,541023,1918,17829,4963,3031,471394
2021-02-14,541401,1918,17864,4977,3038,471905
2021-02-15,542066,1925,17906,4991,3045,472633
2021-02-16,542731,1925,17983,5012,3052,473270
2021-02-17,543445,1932,18074,5047,3059,473893
2021-02-18,544075,1939,18130,5075,3066,474544
2021-02-19,544642,1939,18200,5096,3073,475055
2021-02-20,544943,1946,18235,5117,3080,475363
2021-02-21,545048,1946,18256,5124,3080,475468
2021-02-22,545258,1953,18291,5138,3087,475748
2021-02-23,545720,1953,18347,5159,3094,476175
2021-02-24,546238,1960,18403,5187,3101,476637
2021-02-25,546735,1967,18473,5215,3108,477197
2021-02-26,547260,1974,18529,5250,3122,477673
2021-02-27,547526,1974,18571,5264,3122,477918
2021-02-28,547596,1981,18585,5271,3122,477981
2021-03-01,547750,1981,18599,5285,3129,478177
2021-03-02,548002,1981,18634,5299,3136,478457
2021-03-03,548338,1988,18669,5306,3143,478793
2021-03-04,548695,1988,18739,5320,3143,479129
2021-03-05,549059,1995,18788,5341,3150,479507
2021-03-06,549276,2002,18823,5369,3157,479731
2021-03-07,549318,2002,18844,5369,3157,479773
2021-03-08,549458,2002,18851,5376,3157,479878
2021-03-09,549766,2002,18872,5397,3157,480102
2021-03-10,550011,2009,18893,5404,3164,480291
total,574168,2597,22722,7693,4032,508438
