,False
2020-12-01,0
2020-12-02,0
2020-12-03,0
2020-12-04,0
2020-12-05,0
2020-12-06,0
2020-12-07,0
2020-12-08,357
2020-12-09,1050
2020-12-10,1708
2020-12-11,2429
2020-12-12,3052
2020-12-13,3444
2020-12-14,4151
2020-12-15,5432
2020-12-16,7021
2020-12-17,9030
2020-12-18,11074
2020-12-19,12726
2020-12-20,15064
2020-12-21,17969
2020-12-22,20643
2020-12-23,23723
2020-12-24,25214
2020-12-25,25221
2020-12-26,25347
2020-12-27,25739
2020-12-28,26348
2020-12-29,28427
2020-12-30,32781
2020-12-31,37002
2021-01-01,38157
2021-01-02,39536
2021-01-03,40572
2021-01-04,42707
2021-01-05,46767
2021-01-06,52346
2021-01-07,60256
2021-01-08,68418
2021-01-09,75313
2021-01-10,79807
2021-01-11,85512
2021-01-12,92617
2021-01-13,100394
2021-01-14,108591
2021-01-15,116872
2021-01-16,124012
2021-01-17,129395
2021-01-18,135408
2021-01-19,142415
2021-01-20,149625
2021-01-21,156324
2021-01-22,162673
2021-01-23,168161
2021-01-24,171899
2021-01-25,176148
2021-01-26,180719
2021-01-27,185458
2021-01-28,190372
2021-01-29,195671
2021-01-30,199857
2021-01-31,202916
2021-02-01,205905
2021-02-02,209433
2021-02-03,213381
2021-02-04,217000
2021-02-05,219611
2021-02-06,221501
2021-02-07,222670
2021-02-08,224098
2021-02-09,226485
2021-02-10,229222
2021-02-11,232953
2021-02-12,236411
2021-02-13,238952
2021-02-14,240387
2021-02-15,241689
2021-02-16,248430
2021-02-17,261261
2021-02-18,272216
2021-02-19,279888
2021-02-20,283416
2021-02-21,284564
2021-02-22,286251
2021-02-23,296177
2021-02-24,312655
2021-02-25,328258
2021-02-26,345128
2021-02-27,355726
2021-02-28,358029
2021-03-01,358883
2021-03-02,359485
2021-03-03,360234
2021-03-04,361039
2021-03-05,362215
2021-03-06,362831
2021-03-07,363279
2021-03-08,363797
2021-03-09,364854
2021-03-10,366688
2021-03-11,367437
2021-03-12,367780
total,2778909
