,False
2020-12-01,0
2020-12-02,0
2020-12-03,0
2020-12-04,0
2020-12-05,0
2020-12-06,0
2020-12-07,0
2020-12-08,364
2020-12-09,1057
2020-12-10,1715
2020-12-11,2436
2020-12-12,3059
2020-12-13,3458
2020-12-14,4158
2020-12-15,5439
2020-12-16,7035
2020-12-17,9044
2020-12-18,11095
2020-12-19,12754
2020-12-20,15099
2020-12-21,18011
2020-12-22,20685
2020-12-23,23779
2020-12-24,25270
2020-12-25,25277
2020-12-26,25403
2020-12-27,25802
2020-12-28,26411
2020-12-29,28497
2020-12-30,32865
2020-12-31,37114
2021-01-01,38283
2021-01-02,39676
2021-01-03,40726
2021-01-04,42868
2021-01-05,46935
2021-01-06,52528
2021-01-07,60459
2021-01-08,68656
2021-01-09,75579
2021-01-10,80094
2021-01-11,85813
2021-01-12,92939
2021-01-13,100730
2021-01-14,108948
2021-01-15,117257
2021-01-16,124404
2021-01-17,129801
2021-01-18,135835
2021-01-19,142849
2021-01-20,150073
2021-01-21,156786
2021-01-22,163142
2021-01-23,168651
2021-01-24,172382
2021-01-25,176638
2021-01-26,181223
2021-01-27,185969
2021-01-28,190883
2021-01-29,196189
2021-01-30,200382
2021-01-31,203441
2021-02-01,206451
2021-02-02,209979
2021-02-03,213934
2021-02-04,217553
2021-02-05,220178
2021-02-06,222068
2021-02-07,223230
2021-02-08,224672
2021-02-09,227052
2021-02-10,229810
2021-02-11,233534
2021-02-12,236999
2021-02-13,239554
2021-02-14,240989
2021-02-15,242291
2021-02-16,249060
2021-02-17,261884
2021-02-18,272853
2021-02-19,280539
2021-02-20,284067
2021-02-21,285215
2021-02-22,286895
2021-02-23,296863
2021-02-24,313383
2021-02-25,328986
2021-02-26,345870
2021-02-27,356475
2021-02-28,358771
2021-03-01,359611
2021-03-02,360220
2021-03-03,360969
2021-03-04,361774
2021-03-05,362957
2021-03-06,363566
2021-03-07,364021
2021-03-08,364546
2021-03-09,365610
2021-03-10,367570
2021-03-11,368907
2021-03-12,370447
2021-03-13,371476
2021-03-14,371875
2021-03-15,372379
2021-03-16,373142
2021-03-17,374094
2021-03-18,374388
total,2790228
