,False
2020-12-01,0
2020-12-02,0
2020-12-03,0
2020-12-04,0
2020-12-05,0
2020-12-06,0
2020-12-07,0
2020-12-08,364
2020-12-09,1050
2020-12-10,1708
2020-12-11,2429
2020-12-12,3052
2020-12-13,3451
2020-12-14,4151
2020-12-15,5425
2020-12-16,7021
2020-12-17,9037
2020-12-18,11088
2020-12-19,12740
2020-12-20,15085
2020-12-21,17997
2020-12-22,20671
2020-12-23,23751
2020-12-24,25249
2020-12-25,25256
2020-12-26,25382
2020-12-27,25774
2020-12-28,26390
2020-12-29,28469
2020-12-30,32837
2020-12-31,37079
2021-01-01,38255
2021-01-02,39641
2021-01-03,40691
2021-01-04,42826
2021-01-05,46893
2021-01-06,52472
2021-01-07,60410
2021-01-08,68600
2021-01-09,75530
2021-01-10,80038
2021-01-11,85757
2021-01-12,92876
2021-01-13,100674
2021-01-14,108885
2021-01-15,117194
2021-01-16,124334
2021-01-17,129731
2021-01-18,135758
2021-01-19,142765
2021-01-20,149989
2021-01-21,156695
2021-01-22,163051
2021-01-23,168546
2021-01-24,172270
2021-01-25,176526
2021-01-26,181104
2021-01-27,185850
2021-01-28,190750
2021-01-29,196049
2021-01-30,200242
2021-01-31,203294
2021-02-01,206304
2021-02-02,209832
2021-02-03,213780
2021-02-04,217399
2021-02-05,220017
2021-02-06,221907
2021-02-07,223069
2021-02-08,224504
2021-02-09,226884
2021-02-10,229642
2021-02-11,233359
2021-02-12,236817
2021-02-13,239358
2021-02-14,240793
2021-02-15,242095
2021-02-16,248850
2021-02-17,261674
2021-02-18,272622
2021-02-19,280259
2021-02-20,283773
2021-02-21,284921
2021-02-22,286601
2021-02-23,296548
2021-02-24,313054
2021-02-25,328636
2021-02-26,345485
2021-02-27,356062
2021-02-28,358365
2021-03-01,359198
2021-03-02,359807
2021-03-03,360556
2021-03-04,361361
2021-03-05,362544
2021-03-06,363153
2021-03-07,363608
2021-03-08,364133
2021-03-09,365197
2021-03-10,367157
2021-03-11,368494
2021-03-12,370034
2021-03-13,371063
2021-03-14,371455
2021-03-15,371966
2021-03-16,372729
2021-03-17,373695
2021-03-18,374262
2021-03-19,374675
2021-03-20,374899
2021-03-21,374962
2021-03-22,375207
2021-03-23,375501
2021-03-24,375683
total,2790466
