,F,M
2020-12-01,0,0
2020-12-02,0,0
2020-12-03,0,0
2020-12-04,0,0
2020-12-05,0,0
2020-12-06,0,0
2020-12-07,0,0
2020-12-08,273,91
2020-12-09,805,252
2020-12-10,1295,406
2020-12-11,1827,595
2020-12-12,2289,756
2020-12-13,2604,847
2020-12-14,3157,1001
2020-12-15,4116,1309
2020-12-16,5362,1666
2020-12-17,6937,2107
2020-12-18,8505,2590
2020-12-19,9793,2947
2020-12-20,11620,3479
2020-12-21,13944,4053
2020-12-22,16044,4641
2020-12-23,18466,5306
2020-12-24,19607,5663
2020-12-25,19607,5663
2020-12-26,19691,5705
2020-12-27,19992,5803
2020-12-28,20482,5929
2020-12-29,22120,6377
2020-12-30,25606,7252
2020-12-31,28987,8127
2021-01-01,29932,8351
2021-01-02,31024,8638
2021-01-03,31878,8841
2021-01-04,33565,9296
2021-01-05,36806,10129
2021-01-06,41265,11256
2021-01-07,47579,12873
2021-01-08,54096,14546
2021-01-09,59612,15967
2021-01-10,63245,16842
2021-01-11,67809,18004
2021-01-12,73521,19418
2021-01-13,79660,21056
2021-01-14,86163,22785
2021-01-15,92603,24654
2021-01-16,98231,26166
2021-01-17,102529,27272
2021-01-18,107184,28651
2021-01-19,112616,30233
2021-01-20,118132,31934
2021-01-21,123256,33523
2021-01-22,128086,35056
2021-01-23,132251,36386
2021-01-24,135044,37331
2021-01-25,138187,38451
2021-01-26,141610,39613
2021-01-27,145061,40908
2021-01-28,148659,42217
2021-01-29,152516,43659
2021-01-30,155519,44856
2021-01-31,157717,45717
2021-02-01,159908,46543
2021-02-02,162393,47586
2021-02-03,165186,48734
2021-02-04,167783,49770
2021-02-05,169701,50470
2021-02-06,171066,50995
2021-02-07,171864,51359
2021-02-08,172851,51807
2021-02-09,174461,52591
2021-02-10,176295,53508
2021-02-11,178689,54831
2021-02-12,180901,56084
2021-02-13,182490,57064
2021-02-14,183365,57624
2021-02-15,184191,58100
2021-02-16,188132,60914
2021-02-17,195552,66325
2021-02-18,201922,70917
2021-02-19,206367,74158
2021-02-20,208439,75621
2021-02-21,209090,76111
2021-02-22,210070,76825
2021-02-23,215670,81186
2021-02-24,225022,88361
2021-02-25,233751,95221
2021-02-26,243243,102627
2021-02-27,249095,107380
2021-02-28,250320,108451
2021-03-01,250775,108836
2021-03-02,251153,109067
2021-03-03,251601,109361
2021-03-04,252112,109655
2021-03-05,252805,110138
2021-03-06,253162,110404
2021-03-07,253386,110628
2021-03-08,253666,110880
2021-03-09,254261,111349
2021-03-10,255325,112238
2021-03-11,256095,112805
2021-03-12,256921,113519
2021-03-13,257446,114023
2021-03-14,257628,114233
2021-03-15,257929,114450
2021-03-16,258384,114751
2021-03-17,258958,115122
2021-03-18,259147,115227
total,1402842,1387379
