,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
2021-01-29,4662,77,280,7,21,28,35,560,168,42,273,21,56,7,21,77,1057,0,49,1176
2021-01-30,4732,84,287,7,21,28,35,574,168,42,280,21,56,7,21,77,1064,0,56,1190
2021-01-31,4767,84,287,7,21,28,42,588,175,42,280,21,63,7,21,77,1085,0,56,1211
2021-02-01,4802,84,294,7,21,28,42,588,175,42,287,21,63,7,21,77,1092,0,56,1218
2021-02-02,4823,84,294,7,21,28,42,595,182,42,287,21,63,14,21,77,1099,0,56,1225
2021-02-03,4879,84,301,7,21,28,42,602,182,42,287,21,63,14,21,77,1113,0,56,1239
2021-02-04,4949,84,301,7,21,28,42,609,189,42,287,21,63,14,21,77,1127,0,56,1253
2021-02-05,4984,84,308,7,21,28,42,616,189,42,294,28,63,14,21,77,1141,0,56,1260
2021-02-06,4998,84,308,7,21,28,42,616,189,42,294,28,63,14,21,77,1141,0,56,1267
2021-02-07,5012,84,308,7,21,28,42,616,189,42,294,28,63,14,21,77,1141,0,56,1267
2021-02-08,5047,84,308,7,21,28,42,623,189,42,301,28,63,14,21,84,1148,0,56,1274
2021-02-09,5110,84,315,7,21,28,42,630,196,42,308,28,63,14,21,84,1162,0,63,1288
2021-02-10,5201,84,322,7,21,28,49,644,196,42,308,28,63,14,21,84,1176,0,63,1309
2021-02-11,5292,91,329,7,21,28,49,658,210,42,315,28,70,14,21,84,1204,0,70,1323
2021-02-12,5376,91,336,7,28,28,49,665,210,42,322,28,70,14,21,91,1218,0,70,1344
2021-02-13,5439,91,336,7,28,28,49,672,217,42,322,28,70,14,21,91,1232,0,70,1365
2021-02-14,5453,91,336,7,28,28,49,672,217,42,322,28,70,14,21,91,1232,0,70,1372
2021-02-15,5502,91,343,7,28,28,49,679,217,42,329,28,70,14,21,91,1239,0,70,1379
2021-02-16,5593,91,343,7,28,28,49,686,224,42,336,28,70,14,21,98,1260,0,77,1400
2021-02-17,5712,98,357,7,28,35,49,700,231,49,336,28,70,14,21,98,1281,0,77,1428
2021-02-18,5845,98,357,7,28,35,49,728,238,49,343,28,77,14,28,98,1302,0,84,1456
2021-02-19,5992,98,371,14,35,35,56,749,245,49,350,28,84,14,28,98,1330,0,84,1484
2021-02-20,6069,98,371,14,35,35,56,756,252,49,357,28,84,14,28,98,1337,0,84,1498
2021-02-21,6160,98,378,14,35,35,56,763,252,49,364,28,84,14,28,98,1344,0,84,1505
2021-02-22,6314,98,392,14,35,35,56,784,259,49,385,28,84,21,28,105,1372,0,84,1554
2021-02-23,6615,105,413,14,35,42,56,819,266,49,406,35,91,21,28,105,1421,0,84,1617
2021-02-24,7035,112,441,14,35,42,63,868,273,49,441,35,98,21,35,112,1498,0,91,1729
2021-02-25,7553,119,483,14,42,49,63,938,287,56,490,42,105,21,35,119,1596,0,91,1841
2021-02-26,8043,126,518,14,42,49,70,994,308,63,539,49,112,28,42,133,1673,0,98,1953
2021-02-27,8498,126,539,14,49,56,70,1043,322,70,567,49,119,28,42,133,1750,0,105,2051
2021-02-28,8778,133,553,14,49,56,70,1064,322,77,588,49,119,28,42,140,1799,0,105,2107
2021-03-01,9135,140,581,14,49,63,70,1092,329,77,609,49,133,28,42,140,1862,0,112,2191
2021-03-02,9793,140,623,21,49,63,77,1134,343,77,651,56,140,35,49,154,1974,0,119,2345
2021-03-03,10654,154,672,21,56,70,77,1197,357,84,700,63,154,35,49,175,2100,0,126,2562
2021-03-04,11501,161,721,21,56,77,91,1260,378,91,749,70,182,42,56,182,2233,0,126,2751
2021-03-05,12236,175,770,28,63,77,91,1323,399,98,805,77,203,49,63,196,2366,0,133,2891
2021-03-06,12691,182,805,28,63,84,91,1365,413,98,833,84,210,49,63,203,2450,0,140,2996
2021-03-07,12852,182,812,28,63,84,98,1372,413,98,854,84,210,49,70,203,2492,0,140,3045
2021-03-08,13517,189,854,35,70,84,98,1421,420,98,896,84,231,56,70,217,2618,0,147,3192
2021-03-09,14553,203,910,35,77,91,105,1512,448,105,959,98,259,63,77,231,2814,0,161,3416
2021-03-10,15701,210,987,35,77,98,112,1589,476,126,1036,105,294,70,84,245,3031,0,168,3682
2021-03-11,16674,224,1050,35,77,105,126,1659,490,133,1085,119,315,77,84,252,3206,0,182,3878
2021-03-12,17073,231,1064,35,84,105,126,1694,497,140,1099,126,329,77,84,252,3276,0,189,3955
2021-03-13,17073,231,1064,35,84,105,126,1694,497,140,1099,126,329,77,84,252,3276,0,189,3955
total,1335005,14203,137487,8988,6741,5376,11732,66297,62055,24731,42567,25837,43820,13440,9681,23030,255584,0,16779,305823
