,1,2,3,4,5,6
2020-12-29,84,0,0,0,0,28
2020-12-30,231,0,21,0,0,77
2020-12-31,378,0,42,0,0,133
2021-01-01,441,0,63,0,7,154
2021-01-02,595,7,84,7,7,210
2021-01-03,679,7,105,7,7,245
2021-01-04,987,14,154,7,14,385
2021-01-05,1407,21,217,14,21,532
2021-01-06,1869,28,308,21,21,728
2021-01-07,2387,49,434,35,35,966
2021-01-08,2940,70,560,49,49,1253
2021-01-09,3339,77,651,49,56,1428
2021-01-10,3766,77,749,56,63,1645
2021-01-11,4088,84,791,63,70,1785
2021-01-12,4277,91,819,70,70,1883
2021-01-13,4410,91,854,77,77,1967
2021-01-14,4536,91,875,77,77,2016
2021-01-15,4620,98,889,84,77,2058
2021-01-16,4662,98,896,84,77,2079
2021-01-17,4690,98,903,84,77,2086
2021-01-18,4718,98,917,84,77,2100
2021-01-19,4753,98,931,84,84,2121
2021-01-20,4788,98,952,84,84,2142
2021-01-21,4816,98,966,84,84,2163
2021-01-22,4844,98,973,84,84,2170
2021-01-23,4858,105,980,84,84,2184
2021-01-24,4879,105,987,84,84,2205
2021-01-25,4893,105,994,84,84,2212
2021-01-26,4907,105,994,91,84,2226
2021-01-27,4921,105,1001,91,91,2240
2021-01-28,4956,105,1015,91,91,2254
2021-01-29,5033,105,1050,91,98,2289
2021-01-30,5103,105,1071,98,98,2317
2021-01-31,5145,112,1092,98,98,2359
2021-02-01,5187,112,1099,98,98,2373
2021-02-02,5208,112,1106,98,98,2380
2021-02-03,5271,112,1120,98,98,2415
2021-02-04,5341,112,1141,105,105,2443
2021-02-05,5383,112,1148,105,105,2464
2021-02-06,5397,112,1148,105,105,2471
2021-02-07,5404,112,1148,105,105,2471
2021-02-08,5446,112,1162,105,105,2485
2021-02-09,5516,112,1183,112,105,2513
2021-02-10,5621,119,1204,112,112,2555
2021-02-11,5719,119,1232,119,112,2604
2021-02-12,5810,119,1253,119,119,2646
2021-02-13,5873,119,1260,119,119,2674
2021-02-14,5887,126,1267,119,119,2681
2021-02-15,5936,126,1274,119,119,2695
2021-02-16,6034,126,1295,119,119,2737
2021-02-17,6167,126,1323,126,126,2793
2021-02-18,6307,133,1365,126,126,2849
2021-02-19,6461,140,1400,133,126,2905
2021-02-20,6545,140,1421,133,126,2926
2021-02-21,6643,140,1435,133,133,2940
2021-02-22,6804,140,1484,140,133,3017
2021-02-23,7140,154,1547,147,140,3129
2021-02-24,7595,161,1638,161,154,3325
2021-02-25,8162,175,1785,175,161,3535
2021-02-26,8687,182,1904,196,175,3731
2021-02-27,9170,196,2009,203,175,3906
2021-02-28,9471,196,2058,203,182,4018
2021-03-01,9863,210,2121,217,182,4165
2021-03-02,10563,217,2219,238,203,4445
2021-03-03,11487,238,2345,259,224,4788
2021-03-04,12397,252,2478,301,245,5117
2021-03-05,13188,266,2632,329,259,5397
2021-03-06,13678,280,2716,350,273,5586
2021-03-07,13853,287,2737,350,273,5684
2021-03-08,14560,294,2842,385,287,5957
2021-03-09,15673,315,3031,427,308,6398
2021-03-10,16905,336,3227,483,329,6888
2021-03-11,17955,357,3381,518,336,7280
2021-03-12,18375,364,3437,539,343,7427
2021-03-13,18375,364,3437,539,343,7427
total,1486702,32851,195664,83104,32711,578186
