,F,M
2020-12-01,0,0
2020-12-02,0,0
2020-12-03,0,0
2020-12-04,0,0
2020-12-05,0,0
2020-12-06,0,0
2020-12-07,0,0
2020-12-08,168,70
2020-12-09,546,238
2020-12-10,945,406
2020-12-11,1365,567
2020-12-12,1694,679
2020-12-13,1953,756
2020-12-14,2324,903
2020-12-15,3010,1141
2020-12-16,3892,1421
2020-12-17,5131,1799
2020-12-18,6258,2135
2020-12-19,7294,2450
2020-12-20,8708,2863
2020-12-21,10346,3332
2020-12-22,11774,3780
2020-12-23,13517,4319
2020-12-24,14350,4592
2020-12-25,14350,4599
2020-12-26,14399,4634
2020-12-27,14595,4711
2020-12-28,14973,4816
2020-12-29,16240,5180
2020-12-30,18893,5887
2020-12-31,21140,6559
2021-01-01,21875,6741
2021-01-02,22694,6958
2021-01-03,23303,7126
2021-01-04,24437,7469
2021-01-05,26698,8099
2021-01-06,30016,9044
2021-01-07,34797,10304
2021-01-08,39907,11760
2021-01-09,44156,13006
2021-01-10,46655,13727
2021-01-11,50134,14714
2021-01-12,54495,15925
2021-01-13,59598,17367
2021-01-14,65114,19117
2021-01-15,71120,21147
2021-01-16,76069,22624
2021-01-17,79373,23646
2021-01-18,83580,24913
2021-01-19,88249,26495
2021-01-20,93135,28217
2021-01-21,98441,30163
2021-01-22,104356,32284
2021-01-23,109214,34188
2021-01-24,112098,35385
2021-01-25,115269,36659
2021-01-26,119063,38206
2021-01-27,122913,39886
2021-01-28,126973,41636
2021-01-29,131362,43743
2021-01-30,135065,45528
2021-01-31,138012,47075
2021-02-01,141148,48769
2021-02-02,144851,50953
2021-02-03,149149,53508
2021-02-04,153258,56077
2021-02-05,157521,58772
2021-02-06,161343,60984
2021-02-07,163576,62398
2021-02-08,165984,63707
2021-02-09,169428,65814
2021-02-10,174041,68915
2021-02-11,180383,73374
2021-02-12,189308,79863
2021-02-13,198681,86660
2021-02-14,203875,90608
2021-02-15,208978,94164
2021-02-16,219226,102004
2021-02-17,235837,114625
2021-02-18,250572,125839
2021-02-19,262598,135135
2021-02-20,274155,144277
2021-02-21,278369,147637
2021-02-22,284102,152047
2021-02-23,296674,161973
2021-02-24,319536,180180
2021-02-25,348110,203497
2021-02-26,381122,231595
2021-02-27,409913,257152
2021-02-28,427973,274260
2021-03-01,448266,293272
2021-03-02,473389,317170
2021-03-03,504161,347389
2021-03-04,543830,386029
2021-03-05,586530,428589
2021-03-06,630140,473270
2021-03-07,652456,497567
2021-03-08,679231,528353
2021-03-09,703738,556171
2021-03-10,728819,583387
2021-03-11,751975,608538
2021-03-12,780010,639303
2021-03-13,816480,678902
2021-03-14,833840,699055
2021-03-15,853797,720979
2021-03-16,871766,740145
2021-03-17,887019,756441
2021-03-18,894537,764491
2021-03-19,903259,774347
2021-03-20,913507,785974
2021-03-21,917217,790685
2021-03-22,920325,794458
2021-03-23,923020,797790
2021-03-24,924259,799316
2021-03-25,924259,799323
total,1109066,1030470
