,F,M
2020-12-27,0,0
2020-12-28,0,0
2020-12-29,21,7
2020-12-30,63,35
2020-12-31,105,56
2021-01-01,119,63
2021-01-02,168,77
2021-01-03,196,91
2021-01-04,294,133
2021-01-05,420,196
2021-01-06,602,294
2021-01-07,847,406
2021-01-08,1106,525
2021-01-09,1302,651
2021-01-10,1540,777
2021-01-11,1659,840
2021-01-12,1743,868
2021-01-13,1806,903
2021-01-14,1855,938
2021-01-15,1876,952
2021-01-16,1890,959
2021-01-17,1904,959
2021-01-18,1918,973
2021-01-19,1932,980
2021-01-20,1953,1001
2021-01-21,1974,1015
2021-01-22,1981,1022
2021-01-23,1988,1029
2021-01-24,1988,1036
2021-01-25,1995,1036
2021-01-26,2002,1043
2021-01-27,2009,1050
2021-01-28,2023,1071
2021-01-29,2058,1099
2021-01-30,2086,1120
2021-01-31,2128,1155
2021-02-01,2142,1169
2021-02-02,2156,1190
2021-02-03,2184,1211
2021-02-04,2212,1239
2021-02-05,2240,1253
2021-02-06,2247,1260
2021-02-07,2254,1267
2021-02-08,2268,1274
2021-02-09,2296,1288
2021-02-10,2352,1323
2021-02-11,2415,1344
2021-02-12,2478,1372
2021-02-13,2506,1393
2021-02-14,2513,1393
2021-02-15,2548,1414
2021-02-16,2604,1449
2021-02-17,2667,1484
2021-02-18,2751,1540
2021-02-19,2814,1603
2021-02-20,2842,1617
2021-02-21,2863,1638
2021-02-22,2919,1673
2021-02-23,3066,1743
2021-02-24,3241,1841
2021-02-25,3542,2044
2021-02-26,3794,2191
2021-02-27,3976,2310
2021-02-28,4074,2373
2021-03-01,4179,2443
2021-03-02,4410,2583
2021-03-03,4753,2758
2021-03-04,5159,2954
2021-03-05,5481,3164
2021-03-06,5698,3332
2021-03-07,5796,3381
2021-03-08,6062,3514
2021-03-09,6517,3745
2021-03-10,7021,4011
2021-03-11,7504,4235
2021-03-12,7973,4480
2021-03-13,8309,4676
2021-03-14,8421,4739
2021-03-15,8729,4900
2021-03-16,9401,5208
2021-03-17,10143,5649
2021-03-18,10633,5978
2021-03-19,10640,5978
total,713538,686245
