,1,2,3,4,5
2020-12-08,21,28,28,28,42
2020-12-09,63,91,98,98,140
2020-12-10,119,161,168,182,252
2020-12-11,182,231,252,266,364
2020-12-12,217,280,308,336,462
2020-12-13,231,308,343,378,497
2020-12-14,280,364,420,455,609
2020-12-15,371,490,574,609,805
2020-12-16,483,623,749,784,1057
2020-12-17,623,812,987,1022,1393
2020-12-18,735,1001,1225,1337,1771
2020-12-19,840,1141,1393,1589,2051
2020-12-20,1001,1344,1638,1897,2436
2020-12-21,1218,1596,1953,2254,2891
2020-12-22,1414,1855,2233,2646,3395
2020-12-23,1617,2149,2583,3017,3885
2020-12-24,1750,2282,2751,3206,4102
2020-12-25,1750,2289,2751,3206,4102
2020-12-26,1771,2310,2772,3234,4123
2020-12-27,1792,2352,2807,3276,4172
2020-12-28,1827,2408,2884,3360,4263
2020-12-29,1988,2583,3171,3654,4599
2020-12-30,2331,2975,3633,4165,5173
2020-12-31,2653,3381,4081,4648,5705
2021-01-01,2709,3507,4242,4823,5880
2021-01-02,2821,3654,4417,4984,6083
2021-01-03,2891,3759,4529,5131,6251
2021-01-04,3059,3990,4788,5439,6559
2021-01-05,3388,4403,5271,5936,7147
2021-01-06,3808,4921,5950,6692,7945
2021-01-07,4375,5684,6867,7644,9086
2021-01-08,4998,6489,7826,8750,10318
2021-01-09,5495,7084,8645,9695,11333
2021-01-10,5817,7497,9219,10381,12061
2021-01-11,6265,8078,9919,11144,12887
2021-01-12,6846,8813,10766,12089,13916
2021-01-13,7497,9639,11655,13097,14980
2021-01-14,8134,10514,12600,14140,16093
2021-01-15,8799,11354,13482,15155,17185
2021-01-16,9240,12019,14203,15946,18102
2021-01-17,9583,12474,14784,16632,18760
2021-01-18,10115,13041,15484,17388,19600
2021-01-19,10689,13832,16317,18284,20468
2021-01-20,11291,14574,17157,19152,21329
2021-01-21,11893,15274,17941,19992,22176
2021-01-22,12474,15967,18676,20783,23058
2021-01-23,12887,16520,19271,21483,23737
2021-01-24,13167,16863,19705,21952,24213
2021-01-25,13608,17318,20202,22442,24675
2021-01-26,14056,17822,20734,23016,25221
2021-01-27,14490,18375,21315,23618,25809
2021-01-28,14980,18935,21917,24171,26425
2021-01-29,15477,19474,22561,24808,27069
2021-01-30,15785,19957,23058,25319,27657
2021-01-31,15988,20251,23450,25718,28049
2021-02-01,16310,20573,23807,26103,28455
2021-02-02,16660,20944,24248,26551,28945
2021-02-03,17045,21385,24710,27006,29526
2021-02-04,17360,21791,25158,27454,29988
2021-02-05,17619,22092,25459,27755,30324
2021-02-06,17766,22302,25697,27986,30597
2021-02-07,17822,22421,25830,28161,30751
2021-02-08,17955,22603,25977,28350,30975
2021-02-09,18214,22876,26257,28672,31318
2021-02-10,18501,23219,26614,29001,31682
2021-02-11,18816,23632,27027,29491,32242
2021-02-12,19138,24038,27454,29904,32676
2021-02-13,19404,24402,27811,30184,33033
2021-02-14,19509,24577,28007,30401,33243
2021-02-15,19649,24766,28182,30569,33362
2021-02-16,20181,25648,29113,31507,34244
2021-02-17,21210,27041,30793,33432,36344
2021-02-18,22190,28371,32312,35077,38024
2021-02-19,22932,29239,33250,36218,39095
2021-02-20,23373,29680,33565,36603,39368
2021-02-21,23513,29792,33684,36722,39501
2021-02-22,23737,30044,33887,36946,39732
2021-02-23,24654,31227,35154,38458,41258
2021-02-24,26467,33285,37520,41090,43722
2021-02-25,27986,35105,39655,43428,46186
2021-02-26,29225,36680,42042,45878,48748
2021-02-27,30142,37912,43428,47376,50232
2021-02-28,30345,38157,43708,47642,50449
2021-03-01,30415,38241,43799,47740,50526
2021-03-02,30471,38318,43869,47824,50603
2021-03-03,30548,38402,43974,47922,50694
2021-03-04,30618,38500,44121,48041,50841
2021-03-05,30737,38612,44282,48181,51009
2021-03-06,30786,38661,44331,48244,51079
2021-03-07,30828,38696,44387,48307,51149
2021-03-08,30940,38766,44457,48398,51226
2021-03-09,31059,38871,44569,48545,51366
2021-03-10,31234,39018,44737,48713,51590
2021-03-11,31374,39165,44905,48867,51772
2021-03-12,31514,39312,45052,49084,52059
2021-03-13,31682,39403,45192,49210,52213
2021-03-14,31724,39473,45248,49252,52241
2021-03-15,31787,39536,45339,49329,52325
2021-03-16,31829,39592,45402,49427,52395
2021-03-17,31920,39683,45514,49532,52500
2021-03-18,31969,39718,45563,49595,52591
total,262136,301784,324317,343434,379589
