,False
2020-12-08,161
2020-12-09,511
2020-12-10,882
2020-12-11,1302
2020-12-12,1603
2020-12-13,1771
2020-12-14,2142
2020-12-15,2856
2020-12-16,3703
2020-12-17,4837
2020-12-18,6069
2020-12-19,7007
2020-12-20,8309
2020-12-21,9905
2020-12-22,11529
2020-12-23,13237
2020-12-24,14070
2020-12-25,14077
2020-12-26,14182
2020-12-27,14364
2020-12-28,14707
2020-12-29,15953
2020-12-30,18228
2020-12-31,20405
2021-01-01,21098
2021-01-02,21896
2021-01-03,22498
2021-01-04,23758
2021-01-05,26054
2021-01-06,29218
2021-01-07,33537
2021-01-08,38234
2021-01-09,42084
2021-01-10,44793
2021-01-11,48097
2021-01-12,52220
2021-01-13,56658
2021-01-14,61243
2021-01-15,65723
2021-01-16,69258
2021-01-17,71967
2021-01-18,75355
2021-01-19,79296
2021-01-20,83209
2021-01-21,86982
2021-01-22,90650
2021-01-23,93583
2021-01-24,95592
2021-01-25,97916
2021-01-26,100520
2021-01-27,103264
2021-01-28,106099
2021-01-29,109053
2021-01-30,111440
2021-01-31,113113
2021-02-01,114898
2021-02-02,116984
2021-02-03,119308
2021-02-04,121387
2021-02-05,122878
2021-02-06,123977
2021-02-07,124614
2021-02-08,125475
2021-02-09,126959
2021-02-10,128618
2021-02-11,130823
2021-02-12,132811
2021-02-13,134435
2021-02-14,135331
2021-02-15,136129
2021-02-16,140280
2021-02-17,148386
2021-02-18,155540
2021-02-19,160272
2021-02-20,162134
2021-02-21,162757
2021-02-22,163898
2021-02-23,170254
2021-02-24,181559
2021-02-25,191828
2021-02-26,202027
2021-02-27,208530
2021-02-28,209755
2021-03-01,210175
2021-03-02,210532
2021-03-03,210980
2021-03-04,211568
2021-03-05,212268
2021-03-06,212541
2021-03-07,212807
2021-03-08,213234
2021-03-09,213850
2021-03-10,214718
2021-03-11,215467
2021-03-12,215810
total,1600102
