,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,20
2020-12-08,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,28
2020-12-09,287,0,14,0,0,0,0,7,0,0,7,0,0,0,0,0,63,0,91
2020-12-10,490,0,21,0,0,0,0,21,7,0,7,0,7,0,0,7,105,7,161
2020-12-11,714,0,42,0,0,0,7,42,7,0,21,0,7,0,0,7,154,7,245
2020-12-12,896,7,56,0,0,0,7,49,7,0,21,0,14,0,7,7,182,7,294
2020-12-13,987,7,56,0,0,0,7,56,14,0,28,0,14,0,7,7,203,7,336
2020-12-14,1190,7,77,0,0,0,7,70,14,0,35,7,14,0,7,7,252,14,392
2020-12-15,1589,14,105,0,0,0,7,84,14,0,49,7,28,7,7,14,336,14,518
2020-12-16,2086,21,126,0,7,7,7,98,21,0,56,14,35,7,7,14,427,28,679
2020-12-17,2716,35,161,7,7,7,14,140,28,0,70,14,42,7,14,21,574,35,882
2020-12-18,3388,42,189,7,7,7,21,182,35,7,98,21,56,14,14,42,714,42,1141
2020-12-19,3934,56,210,7,7,7,21,210,42,7,105,21,63,21,14,42,805,49,1337
2020-12-20,4676,63,252,14,7,14,28,238,42,7,126,28,77,21,14,49,945,63,1596
2020-12-21,5593,77,294,14,14,21,35,287,56,7,147,28,91,28,21,56,1099,77,1911
2020-12-22,6559,84,329,14,14,21,35,336,63,14,175,35,98,28,21,70,1274,98,2212
2020-12-23,7588,91,378,21,14,28,42,378,70,14,203,42,119,35,28,77,1456,105,2499
2020-12-24,8050,91,406,21,14,28,42,392,77,14,217,42,126,35,35,84,1554,112,2667
2020-12-25,8050,91,406,21,14,28,42,392,77,14,217,42,126,35,35,84,1554,112,2667
2020-12-26,8113,98,413,21,14,28,42,399,77,14,217,42,133,35,35,84,1561,112,2688
2020-12-27,8197,98,413,21,14,35,42,406,77,14,224,42,133,35,35,91,1589,112,2723
2020-12-28,8379,98,427,21,14,35,42,420,84,14,224,42,140,42,35,91,1631,119,2793
2020-12-29,9065,112,469,21,14,42,42,448,98,14,245,49,147,42,42,98,1799,126,3031
2020-12-30,10318,126,532,28,21,49,49,518,105,21,287,63,182,49,63,119,2058,140,3458
2020-12-31,11550,147,602,28,21,56,63,574,126,21,315,77,203,49,70,140,2289,147,3857
2021-01-01,11956,147,630,28,21,56,70,588,133,21,329,77,210,56,70,140,2373,154,3976
2021-01-02,12425,154,644,28,28,56,70,609,140,21,350,77,217,56,70,147,2457,161,4130
2021-01-03,12796,154,658,35,28,56,70,616,140,28,357,84,217,63,70,154,2506,168,4249
2021-01-04,13538,161,693,35,28,63,77,651,147,28,385,84,231,70,77,161,2653,168,4459
2021-01-05,14826,182,756,35,28,70,77,714,161,28,434,98,259,70,84,175,2940,189,4879
2021-01-06,16660,210,868,42,35,77,98,798,168,28,490,112,301,77,91,196,3297,217,5404
2021-01-07,19166,238,1001,49,42,84,112,896,189,35,553,140,350,84,98,224,3815,252,6160
2021-01-08,21980,273,1148,56,49,91,126,1001,210,35,616,154,399,98,105,252,4326,287,6972
2021-01-09,24318,294,1253,63,56,91,133,1085,224,42,665,168,420,98,112,266,4739,315,7672
2021-01-10,25963,301,1323,77,56,98,140,1148,238,42,700,175,434,105,112,280,5026,329,8197
2021-01-11,27965,322,1414,77,77,105,147,1197,245,42,742,196,490,112,119,287,5397,350,8750
2021-01-12,30415,350,1533,84,84,112,161,1267,252,49,798,224,574,126,126,308,5880,378,9450
2021-01-13,32977,371,1659,91,91,119,168,1372,266,49,854,266,658,147,140,336,6391,413,10220
2021-01-14,35749,406,1806,98,98,133,182,1484,294,49,924,301,728,168,154,350,6881,434,10962
