,F,M
2020-12-08,126,35
2020-12-09,385,126
2020-12-10,672,210
2020-12-11,980,322
2020-12-12,1197,406
2020-12-13,1330,448
2020-12-14,1610,539
2020-12-15,2149,707
2020-12-16,2793,910
2020-12-17,3689,1155
2020-12-18,4627,1456
2020-12-19,5362,1659
2020-12-20,6384,1946
2020-12-21,7637,2289
2020-12-22,8904,2653
2020-12-23,10255,3010
2020-12-24,10906,3199
2020-12-25,10906,3199
2020-12-26,10983,3234
2020-12-27,11116,3283
2020-12-28,11382,3367
2020-12-29,12355,3647
2020-12-30,14147,4137
2020-12-31,15876,4606
2021-01-01,16422,4746
2021-01-02,17045,4921
2021-01-03,17556,5026
2021-01-04,18557,5285
2021-01-05,20391,5761
2021-01-06,22904,6426
2021-01-07,26355,7315
2021-01-08,30093,8295
2021-01-09,33145,9121
2021-01-10,35315,9674
2021-01-11,37940,10367
2021-01-12,41244,11200
2021-01-13,44681,12201
2021-01-14,48300,13188
2021-01-15,51730,14252
2021-01-16,54509,15008
2021-01-17,56686,15561
2021-01-18,59283,16359
2021-01-19,62314,17276
2021-01-20,65275,18235
2021-01-21,68138,19152
2021-01-22,70910,20055
2021-01-23,73122,20783
2021-01-24,74592,21322
2021-01-25,76307,21945
2021-01-26,78239,22624
2021-01-27,80248,23366
2021-01-28,82299,24143
2021-01-29,84441,24955
2021-01-30,86170,25620
2021-01-31,87332,26131
2021-02-01,88634,26635
2021-02-02,90097,27258
2021-02-03,91714,27965
2021-02-04,93226,28539
2021-02-05,94318,28945
2021-02-06,95102,29253
2021-02-07,95529,29463
2021-02-08,96117,29743
2021-02-09,97125,30226
2021-02-10,98238,30786
2021-02-11,99638,31584
2021-02-12,100912,32298
2021-02-13,101927,32921
2021-02-14,102452,33292
2021-02-15,102963,33579
2021-02-16,105385,35322
2021-02-17,110040,38787
2021-02-18,114233,41755
2021-02-19,116963,43771
2021-02-20,118076,44520
2021-02-21,118440,44779
2021-02-22,119098,45262
2021-02-23,122661,48097
2021-02-24,129017,53081
2021-02-25,134757,57610
2021-02-26,140518,62062
2021-02-27,144081,65016
2021-02-28,144739,65576
2021-03-01,144984,65751
2021-03-02,145215,65884
2021-03-03,145481,66059
2021-03-04,145852,66283
2021-03-05,146286,66549
2021-03-06,146440,66668
2021-03-07,146573,66801
2021-03-08,146797,67004
2021-03-09,147161,67263
2021-03-10,147679,67627
2021-03-11,148155,67942
2021-03-12,148666,68355
2021-03-13,149023,68684
2021-03-14,149135,68810
2021-03-15,149359,68971
2021-03-16,149590,69069
2021-03-17,149905,69244
2021-03-18,150094,69349
total,807793,803474
