,False
2020-12-08,161
2020-12-09,511
2020-12-10,889
2020-12-11,1309
2020-12-12,1610
2020-12-13,1778
2020-12-14,2149
2020-12-15,2863
2020-12-16,3710
2020-12-17,4844
2020-12-18,6083
2020-12-19,7028
2020-12-20,8330
2020-12-21,9933
2020-12-22,11557
2020-12-23,13272
2020-12-24,14105
2020-12-25,14112
2020-12-26,14217
2020-12-27,14406
2020-12-28,14749
2020-12-29,16002
2020-12-30,18284
2020-12-31,20482
2021-01-01,21168
2021-01-02,21973
2021-01-03,22582
2021-01-04,23849
2021-01-05,26152
2021-01-06,29330
2021-01-07,33670
2021-01-08,38395
2021-01-09,42266
2021-01-10,44996
2021-01-11,48307
2021-01-12,52444
2021-01-13,56889
2021-01-14,61488
2021-01-15,65982
2021-01-16,69524
2021-01-17,72247
2021-01-18,75642
2021-01-19,79590
2021-01-20,83510
2021-01-21,87297
2021-01-22,90965
2021-01-23,93912
2021-01-24,95921
2021-01-25,98252
2021-01-26,100863
2021-01-27,103614
2021-01-28,106449
2021-01-29,109403
2021-01-30,111797
2021-01-31,113470
2021-02-01,115269
2021-02-02,117355
2021-02-03,119686
2021-02-04,121765
2021-02-05,123263
2021-02-06,124362
2021-02-07,124999
2021-02-08,125867
2021-02-09,127351
2021-02-10,129024
2021-02-11,131229
2021-02-12,133217
2021-02-13,134848
2021-02-14,135744
2021-02-15,136542
2021-02-16,140714
2021-02-17,148827
2021-02-18,155995
2021-02-19,160741
2021-02-20,162603
2021-02-21,163226
2021-02-22,164360
2021-02-23,170765
2021-02-24,182098
2021-02-25,192374
2021-02-26,202580
2021-02-27,209097
2021-02-28,210315
2021-03-01,210735
2021-03-02,211099
2021-03-03,211547
2021-03-04,212135
2021-03-05,212842
2021-03-06,213108
2021-03-07,213374
2021-03-08,213801
2021-03-09,214424
2021-03-10,215306
2021-03-11,216097
2021-03-12,217028
2021-03-13,217707
2021-03-14,217952
2021-03-15,218330
2021-03-16,218659
2021-03-17,219156
2021-03-18,219450
total,1611267
