,False,True
2020-12-08,35,28
2020-12-09,119,63
2020-12-10,217,105
2020-12-11,322,161
2020-12-12,392,203
2020-12-13,427,210
2020-12-14,518,245
2020-12-15,679,343
2020-12-16,910,434
2020-12-17,1211,595
2020-12-18,1533,749
2020-12-19,1862,910
2020-12-20,2233,1106
2020-12-21,2702,1309
2020-12-22,3115,1512
2020-12-23,3549,1708
2020-12-24,3745,1813
2020-12-25,3745,1820
2020-12-26,3766,1827
2020-12-27,3808,1848
2020-12-28,3899,1883
2020-12-29,4221,2072
2020-12-30,4851,2436
2020-12-31,5418,2744
2021-01-01,5593,2870
2021-01-02,5803,2975
2021-01-03,5943,3066
2021-01-04,6223,3171
2021-01-05,6748,3416
2021-01-06,7595,3801
2021-01-07,8743,4382
2021-01-08,10101,5159
2021-01-09,11333,5901
2021-01-10,12068,6314
2021-01-11,12733,6636
2021-01-12,13629,7021
2021-01-13,14875,7700
2021-01-14,16247,8477
2021-01-15,17675,9191
2021-01-16,18753,9786
2021-01-17,19509,10157
2021-01-18,20426,10668
2021-01-19,21602,11263
2021-01-20,22960,12005
2021-01-21,24570,12887
2021-01-22,26509,14091
2021-01-23,28497,15365
2021-01-24,29799,16135
2021-01-25,30527,16555
2021-01-26,31325,17003
2021-01-27,32473,17731
2021-01-28,34923,19474
2021-01-29,38892,22316
2021-01-30,43449,25375
2021-01-31,49217,29274
2021-02-01,53263,31822
2021-02-02,57897,34783
2021-02-03,63189,38591
2021-02-04,68439,42406
2021-02-05,71274,44303
2021-02-06,72415,45129
2021-02-07,72877,45423
2021-02-08,74802,46697
2021-02-09,84196,52570
2021-02-10,100828,62944
2021-02-11,128492,79548
2021-02-12,153237,94409
2021-02-13,167272,102543
2021-02-14,171843,105084
2021-02-15,175623,107478
2021-02-16,187754,115318
2021-02-17,204820,125727
2021-02-18,217371,133441
2021-02-19,222572,136990
2021-02-20,225764,138915
2021-02-21,226107,139139
2021-02-22,226667,139517
2021-02-23,229929,141687
2021-02-24,235865,145635
2021-02-25,242200,149744
2021-02-26,246981,152824
2021-02-27,249459,154476
2021-02-28,250075,154861
2021-03-01,250530,155155
2021-03-02,250628,155211
2021-03-03,250782,155288
2021-03-04,250929,155379
2021-03-05,251111,155498
2021-03-06,251174,155526
2021-03-07,251195,155547
2021-03-08,251223,155575
2021-03-09,251335,155624
2021-03-10,251482,155701
2021-03-11,251615,155778
2021-03-12,251776,155876
2021-03-13,251839,155904
2021-03-14,251853,155911
2021-03-15,251874,155925
2021-03-16,251937,155953
2021-03-17,252028,155995
2021-03-18,252077,156016
total,883323,516460
