,F,M
2020-12-08,35,28
2020-12-09,112,63
2020-12-10,210,112
2020-12-11,315,168
2020-12-12,392,196
2020-12-13,427,217
2020-12-14,504,259
2020-12-15,686,336
2020-12-16,903,441
2020-12-17,1204,595
2020-12-18,1519,756
2020-12-19,1827,945
2020-12-20,2212,1134
2020-12-21,2674,1337
2020-12-22,3094,1533
2020-12-23,3528,1729
2020-12-24,3724,1834
2020-12-25,3731,1834
2020-12-26,3752,1848
2020-12-27,3794,1862
2020-12-28,3878,1904
2020-12-29,4228,2065
2020-12-30,4893,2387
2020-12-31,5446,2723
2021-01-01,5649,2807
2021-01-02,5859,2926
2021-01-03,6006,3003
2021-01-04,6286,3108
2021-01-05,6839,3325
2021-01-06,7707,3689
2021-01-07,8841,4284
2021-01-08,10234,5026
2021-01-09,11487,5747
2021-01-10,12222,6160
2021-01-11,12908,6461
2021-01-12,13769,6881
2021-01-13,15036,7539
2021-01-14,16394,8330
2021-01-15,17773,9093
2021-01-16,18865,9667
2021-01-17,19621,10045
2021-01-18,20587,10507
2021-01-19,21763,11102
2021-01-20,23107,11865
2021-01-21,24619,12838
2021-01-22,26425,14168
2021-01-23,28252,15610
2021-01-24,29421,16513
2021-01-25,30128,16954
2021-01-26,30898,17430
2021-01-27,31983,18221
2021-01-28,34244,20146
2021-01-29,37835,23373
2021-01-30,41867,26950
2021-01-31,46767,31724
2021-02-01,50155,34923
2021-02-02,54117,38563
2021-02-03,58891,42889
2021-02-04,63574,47271
2021-02-05,66031,49539
2021-02-06,67109,50435
2021-02-07,67515,50785
2021-02-08,69139,52360
2021-02-09,76699,60067
2021-02-10,89915,73857
2021-02-11,111720,96320
2021-02-12,131593,116053
2021-02-13,142779,127036
2021-02-14,146405,130522
2021-02-15,149443,133658
2021-02-16,159509,143563
2021-02-17,173418,157129
2021-02-18,183694,167118
2021-02-19,188097,171465
2021-02-20,190743,173936
2021-02-21,191023,174223
2021-02-22,191506,174671
2021-02-23,194264,177352
2021-02-24,199262,182238
2021-02-25,204610,187334
2021-02-26,208684,191121
2021-02-27,210791,193144
2021-02-28,211288,193648
2021-03-01,211638,194047
2021-03-02,211722,194117
2021-03-03,211855,194215
2021-03-04,212002,194306
2021-03-05,212156,194453
2021-03-06,212205,194495
2021-03-07,212233,194509
2021-03-08,212261,194530
2021-03-09,212345,194607
2021-03-10,212478,194705
2021-03-11,212611,194782
2021-03-12,212758,194894
2021-03-13,212807,194936
2021-03-14,212821,194943
2021-03-15,212842,194950
2021-03-16,212905,194978
2021-03-17,212996,195034
2021-03-18,213045,195048
total,713538,686245
