,1,2,3,4,5
2020-12-08,7,7,14,14,14
2020-12-09,28,28,42,28,42
2020-12-10,49,49,70,56,77
2020-12-11,77,84,105,91,119
2020-12-12,84,112,119,119,147
2020-12-13,91,112,133,133,161
2020-12-14,105,140,154,154,196
2020-12-15,140,182,217,210,266
2020-12-16,168,238,287,287,350
2020-12-17,238,294,399,385,476
2020-12-18,287,364,504,497,616
2020-12-19,385,448,595,609,728
2020-12-20,455,532,700,756,889
2020-12-21,546,651,833,903,1064
2020-12-22,602,756,966,1057,1239
2020-12-23,679,854,1078,1211,1428
2020-12-24,714,896,1134,1267,1533
2020-12-25,714,896,1141,1274,1533
2020-12-26,721,903,1148,1281,1540
2020-12-27,728,917,1162,1288,1547
2020-12-28,742,938,1190,1330,1575
2020-12-29,826,1043,1274,1456,1687
2020-12-30,1029,1232,1463,1659,1897
2020-12-31,1183,1379,1666,1862,2072
2021-01-01,1218,1428,1736,1925,2149
2021-01-02,1253,1498,1799,2009,2226
2021-01-03,1288,1533,1841,2072,2275
2021-01-04,1351,1603,1911,2170,2352
2021-01-05,1442,1750,2086,2359,2527
2021-01-06,1617,1967,2366,2604,2821
2021-01-07,1883,2289,2709,3024,3213
2021-01-08,2198,2660,3122,3514,3752
2021-01-09,2499,2982,3563,3955,4228
2021-01-10,2660,3171,3801,4228,4522
2021-01-11,2793,3353,4011,4466,4746
2021-01-12,2975,3584,4277,4767,5054
2021-01-13,3283,3955,4669,5187,5488
2021-01-14,3661,4382,5138,5649,5908
2021-01-15,3969,4746,5565,6146,6440
2021-01-16,4186,5040,5936,6517,6867
2021-01-17,4312,5222,6188,6797,7154
2021-01-18,4543,5467,6489,7126,7469
2021-01-19,4809,5796,6839,7518,7903
2021-01-20,5159,6209,7329,7959,8323
2021-01-21,5579,6671,7980,8456,8778
2021-01-22,6055,7280,8785,9149,9331
2021-01-23,6545,7861,9639,9863,9961
2021-01-24,6825,8183,10129,10430,10374
2021-01-25,7035,8449,10402,10619,10577
2021-01-26,7224,8701,10668,10885,10864
2021-01-27,7602,9135,11039,11242,11200
2021-01-28,8274,10073,11886,12278,11886
2021-01-29,9254,11375,13566,13748,13258
2021-01-30,9954,12747,15743,15813,14560
2021-01-31,10871,14091,17682,18466,17381
2021-02-01,11655,15197,18907,20013,19313
2021-02-02,12271,16464,20580,21966,21399
2021-02-03,13286,18487,22687,24108,23226
2021-02-04,14756,20538,24703,26124,24717
2021-02-05,15547,21455,25613,27118,25830
2021-02-06,15757,21826,26152,27580,26208
2021-02-07,15820,21966,26390,27734,26376
2021-02-08,16128,22701,27139,28427,27069
2021-02-09,18480,25102,30023,31906,31213
2021-02-10,22617,29596,35301,37618,38570
2021-02-11,28854,36904,44415,47740,50043
2021-02-12,34321,43722,52339,56889,60284
2021-02-13,37730,47586,57015,61670,65576
2021-02-14,38423,48853,58583,63343,67389
2021-02-15,39522,50015,59836,64624,68719
2021-02-16,43274,53697,63791,68761,73059
2021-02-17,47719,58604,69454,74823,79380
2021-02-18,50666,62006,73542,79408,84595
2021-02-19,52430,63665,75341,81256,86219
2021-02-20,53249,64659,76482,82313,87318
2021-02-21,53375,64792,76615,82383,87416
2021-02-22,53550,65044,76797,82572,87549
2021-02-23,54278,66052,77994,83755,88893
2021-02-24,56049,67683,80304,85974,90832
2021-02-25,57799,69489,82642,88263,93072
2021-02-26,59192,70882,84287,89887,94871
2021-02-27,59843,71638,85218,90734,95809
2021-02-28,60067,71820,85526,90909,95921
2021-03-01,60242,72065,85687,91042,95963
2021-03-02,60270,72093,85701,91070,96005
2021-03-03,60291,72156,85757,91119,96054
2021-03-04,60319,72198,85820,91168,96103
2021-03-05,60361,72268,85897,91224,96152
2021-03-06,60368,72296,85925,91245,96173
2021-03-07,60375,72303,85939,91252,96180
2021-03-08,60382,72317,85946,91266,96187
2021-03-09,60403,72338,85988,91308,96229
2021-03-10,60424,72373,86044,91357,96292
2021-03-11,60459,72422,86086,91399,96334
2021-03-12,60480,72485,86128,91476,96390
2021-03-13,60494,72499,86142,91504,96425
2021-03-14,60494,72499,86149,91504,96425
2021-03-15,60501,72499,86163,91511,96432
2021-03-16,60522,72520,86184,91539,96439
2021-03-17,60550,72541,86219,91567,96467
2021-03-18,60564,72555,86233,91588,96495
2021-03-19,60578,72576,86254,91602,96509
2021-03-20,60585,72583,86261,91609,96516
2021-03-21,60585,72590,86261,91616,96523
2021-03-22,60592,72597,86268,91623,96523
2021-03-23,60606,72611,86275,91637,96537
2021-03-24,60613,72625,86282,91651,96544
total,215180,253841,287784,311808,331478
