,F,M
2020-12-01,0,0
2020-12-02,0,0
2020-12-03,0,0
2020-12-04,0,0
2020-12-05,0,0
2020-12-06,0,0
2020-12-07,0,0
2020-12-08,0,0
2020-12-09,14,7
2020-12-10,35,14
2020-12-11,49,21
2020-12-12,56,21
2020-12-13,70,21
2020-12-14,98,28
2020-12-15,175,56
2020-12-16,273,119
2020-12-17,525,315
2020-12-18,756,490
2020-12-19,1043,700
2020-12-20,1253,833
2020-12-21,1498,1022
2020-12-22,1715,1176
2020-12-23,1890,1358
2020-12-24,1995,1442
2020-12-25,1995,1442
2020-12-26,1995,1442
2020-12-27,1995,1449
2020-12-28,2023,1463
2020-12-29,2149,1561
2020-12-30,2891,2247
2020-12-31,3759,2912
2021-01-01,3983,3108
2021-01-02,4312,3409
2021-01-03,4354,3437
2021-01-04,4396,3472
2021-01-05,4529,3556
2021-01-06,5565,4494
2021-01-07,9940,8505
2021-01-08,15512,13454
2021-01-09,19593,16940
2021-01-10,21665,18627
2021-01-11,23086,19866
2021-01-12,26138,22477
2021-01-13,33425,29001
2021-01-14,41202,36015
2021-01-15,50708,44296
2021-01-16,58492,50806
2021-01-17,61572,53389
2021-01-18,64596,56098
2021-01-19,79121,69349
2021-01-20,97587,85666
2021-01-21,118321,103817
2021-01-22,149212,131334
2021-01-23,187530,164710
2021-01-24,200529,176281
2021-01-25,210672,185654
2021-01-26,225099,198513
2021-01-27,238833,210952
2021-01-28,261996,232393
2021-01-29,298886,266623
2021-01-30,333844,297220
2021-01-31,351141,312970
2021-02-01,364140,324744
2021-02-02,374794,334649
2021-02-03,384601,343217
2021-02-04,393267,350980
2021-02-05,400309,357147
2021-02-06,407148,362719
2021-02-07,409976,365176
2021-02-08,412832,367668
2021-02-09,416185,370538
2021-02-10,418922,372785
2021-02-11,421743,375046
2021-02-12,424263,376985
2021-02-13,426307,378567
2021-02-14,426965,379127
2021-02-15,427665,379666
2021-02-16,428386,380254
2021-02-17,429156,380842
2021-02-18,429828,381311
2021-02-19,430332,381724
2021-02-20,430787,382046
2021-02-21,430920,382151
2021-02-22,431137,382319
2021-02-23,431508,382592
2021-02-24,431998,382942
2021-02-25,432558,383376
2021-02-26,433055,383775
2021-02-27,433384,384027
2021-02-28,433489,384111
2021-03-01,433657,384216
2021-03-02,433853,384391
2021-03-03,434091,384545
2021-03-04,434448,384790
2021-03-05,434854,385105
2021-03-06,435148,385287
2021-03-07,435211,385343
2021-03-08,435365,385448
2021-03-09,435526,385581
2021-03-10,435694,385714
2021-03-11,435876,385861
2021-03-12,436072,386036
2021-03-13,436275,386197
2021-03-14,436345,386246
2021-03-15,436429,386337
2021-03-16,436548,386428
2021-03-17,436646,386519
total,459032,407127
