,False
2020-12-28,0
2020-12-29,49
2020-12-30,154
2020-12-31,287
2021-01-01,329
2021-01-02,413
2021-01-03,483
2021-01-04,749
2021-01-05,1099
2021-01-06,1568
2021-01-07,2170
2021-01-08,2758
2021-01-09,3157
2021-01-10,3710
2021-01-11,4011
2021-01-12,4221
2021-01-13,4368
2021-01-14,4480
2021-01-15,4543
2021-01-16,4592
2021-01-17,4620
2021-01-18,4655
2021-01-19,4690
2021-01-20,4746
2021-01-21,4788
2021-01-22,4802
2021-01-23,4823
2021-01-24,4844
2021-01-25,4858
2021-01-26,4879
2021-01-27,4893
2021-01-28,4942
2021-01-29,5033
2021-01-30,5124
2021-01-31,5194
2021-02-01,5243
2021-02-02,5278
2021-02-03,5348
2021-02-04,5418
2021-02-05,5453
2021-02-06,5460
2021-02-07,5474
2021-02-08,5502
2021-02-09,5572
2021-02-10,5691
2021-02-11,5803
2021-02-12,5922
2021-02-13,5999
2021-02-14,6027
2021-02-15,6076
2021-02-16,6188
2021-02-17,6370
2021-02-18,6524
2021-02-19,6664
2021-02-20,6755
2021-02-21,6832
2021-02-22,6944
2021-02-23,7252
2021-02-24,7728
2021-02-25,8323
2021-02-26,8883
2021-02-27,9324
2021-02-28,9590
2021-03-01,9954
2021-03-02,10570
2021-03-03,11438
2021-03-04,12355
2021-03-05,13132
2021-03-06,13608
2021-03-07,13839
2021-03-08,14518
2021-03-09,15519
2021-03-10,16674
2021-03-11,17689
2021-03-12,18081
total,1218672
