,0,1,2,3,4,5,6,7,8,9
2021-02-20,1099399,149345,1344133,1029665,2044434,1020866,654248,254821,261905,251027
2021-02-21,1111572,149394,1344469,1029903,2049796,1032969,669781,258251,265202,254394
2021-02-22,1125705,149814,1345344,1030456,2057881,1048635,692167,264089,270550,258412
2021-02-23,1151444,150416,1346534,1031289,2074590,1068053,748601,277711,280777,266553
2021-02-24,1185513,150976,1347822,1032388,2098264,1091867,835198,301567,296114,278236
2021-02-25,1225287,151648,1349222,1033592,2127909,1117844,920269,331261,311815,291550
2021-02-26,1267112,152145,1350475,1034614,2156868,1139747,1007685,365400,327761,304080
2021-02-27,1307383,152369,1351245,1035321,2181599,1155161,1080744,397145,341936,316127
2021-02-28,1324295,152418,1351525,1035608,2190020,1161594,1100680,416416,347032,321489
2021-03-01,1340164,152572,1352029,1035965,2198357,1167537,1117522,439166,351764,326704
2021-03-02,1357447,152810,1352736,1036406,2207660,1173585,1139796,467075,357714,332262
2021-03-03,1379392,153251,1353506,1036952,2217789,1180438,1169350,500920,364924,338709
2021-03-04,1411004,153692,1354500,1037673,2231782,1188803,1222438,541800,376810,349321
2021-03-05,1453998,154196,1355718,1038485,2248400,1198512,1296043,590212,393701,363783
2021-03-06,1496068,154448,1356502,1039143,2264073,1207129,1364090,639590,413476,377055
2021-03-07,1510838,154490,1356719,1039360,2268812,1209614,1380981,666442,423969,381759
2021-03-08,1526301,154707,1357146,1039668,2274090,1213653,1400882,700294,435351,387947
2021-03-09,1542877,154966,1357706,1040032,2279865,1216887,1420727,731528,451409,393582
2021-03-10,1563100,155239,1358322,1040431,2285367,1220380,1444121,762048,476861,401002
2021-03-11,1584093,155477,1358938,1040858,2290183,1223768,1465709,789194,506583,409864
2021-03-12,1616307,155666,1359526,1041250,2295979,1228213,1503313,819700,547477,426265
2021-03-13,1663403,155841,1359953,1041670,2303385,1233974,1560321,859971,606536,461398
2021-03-14,1683108,155897,1360093,1041824,2306185,1236914,1585311,879074,640717,479640
2021-03-15,1711997,156023,1360450,1042146,2310042,1240099,1614032,900711,701183,504791
2021-03-16,1745450,156226,1360884,1042468,2314060,1243214,1645644,920325,766584,545720
2021-03-17,1780583,156394,1361262,1042762,2317581,1245944,1673329,937510,832048,598045
2021-03-18,1802479,156492,1361451,1042937,2319499,1247491,1688687,946253,866138,638785
2021-03-19,1802507,156492,1361458,1042937,2319499,1247491,1688701,946260,866201,638820
total,20028645,170758,1441468,1104068,2667518,1399783,2426214,1222718,1611267,1801548
