,False,True
2020-12-08,7,0
2020-12-09,21,0
2020-12-10,49,0
2020-12-11,70,0
2020-12-12,77,0
2020-12-13,91,0
2020-12-14,126,0
2020-12-15,231,0
2020-12-16,385,0
2020-12-17,826,14
2020-12-18,1239,14
2020-12-19,1722,21
2020-12-20,2065,21
2020-12-21,2499,21
2020-12-22,2870,21
2020-12-23,3220,28
2020-12-24,3402,28
2020-12-25,3402,28
2020-12-26,3402,28
2020-12-27,3416,28
2020-12-28,3451,28
2020-12-29,3675,35
2020-12-30,5082,49
2020-12-31,6601,63
2021-01-01,7021,63
2021-01-02,7644,63
2021-01-03,7707,63
2021-01-04,7763,63
2021-01-05,7973,70
2021-01-06,9919,84
2021-01-07,18193,161
2021-01-08,28343,252
2021-01-09,35427,322
2021-01-10,38745,364
2021-01-11,40943,385
2021-01-12,45409,420
2021-01-13,56679,532
2021-01-14,68054,644
2021-01-15,82243,791
2021-01-16,91966,882
2021-01-17,97118,938
2021-01-18,100814,952
2021-01-19,124985,1183
2021-01-20,152845,1435
2021-01-21,165921,1554
2021-01-22,186606,1736
2021-01-23,207676,1953
2021-01-24,214928,2023
2021-01-25,215831,2030
2021-01-26,217210,2044
2021-01-27,220920,2079
2021-01-28,240821,2296
2021-01-29,281050,2695
2021-01-30,315133,3024
2021-01-31,337183,3241
2021-02-01,346906,3332
2021-02-02,354606,3409
2021-02-03,363811,3465
2021-02-04,369964,3507
2021-02-05,371413,3521
2021-02-06,371595,3528
2021-02-07,371714,3528
2021-02-08,372148,3535
2021-02-09,373254,3542
2021-02-10,374353,3556
2021-02-11,375977,3563
2021-02-12,377132,3577
2021-02-13,377741,3584
2021-02-14,377902,3584
2021-02-15,377965,3584
2021-02-16,378322,3591
2021-02-17,378826,3598
2021-02-18,379197,3598
2021-02-19,379421,3598
2021-02-20,379540,3605
2021-02-21,379561,3605
2021-02-22,379603,3605
2021-02-23,379785,3605
2021-02-24,380121,3605
2021-02-25,380478,3605
2021-02-26,380842,3605
2021-02-27,381059,3612
2021-02-28,381101,3612
2021-03-01,381115,3612
2021-03-02,381129,3612
2021-03-03,381150,3612
2021-03-04,381171,3612
2021-03-05,381185,3612
2021-03-06,381199,3612
2021-03-07,381199,3612
2021-03-08,381206,3612
2021-03-09,381206,3612
2021-03-10,381262,3612
2021-03-11,381346,3612
2021-03-12,381353,3612
2021-03-13,381353,3612
2021-03-14,381353,3612
2021-03-15,381360,3612
2021-03-16,381367,3612
2021-03-17,381381,3612
2021-03-18,381395,3612
2021-03-19,381416,3612
2021-03-20,381423,3612
2021-03-21,381423,3612
2021-03-22,381430,3612
2021-03-23,381444,3612
2021-03-24,381486,3612
total,857556,7798
