,False
2020-12-08,56
2020-12-09,168
2020-12-10,273
2020-12-11,399
2020-12-12,490
2020-12-13,574
2020-12-14,679
2020-12-15,889
2020-12-16,1113
2020-12-17,1407
2020-12-18,1729
2020-12-19,2037
2020-12-20,2380
2020-12-21,2793
2020-12-22,3192
2020-12-23,3696
2020-12-24,3948
2020-12-25,3948
2020-12-26,3955
2020-12-27,4011
2020-12-28,4123
2020-12-29,4452
2020-12-30,5250
2020-12-31,6055
2021-01-01,6223
2021-01-02,6405
2021-01-03,6538
2021-01-04,6811
2021-01-05,7322
2021-01-06,8127
2021-01-07,9464
2021-01-08,10836
2021-01-09,12061
2021-01-10,12677
2021-01-11,13321
2021-01-12,14210
2021-01-13,15358
2021-01-14,16730
2021-01-15,18263
2021-01-16,19656
2021-01-17,20650
2021-01-18,21539
2021-01-19,22932
2021-01-20,24542
2021-01-21,26145
2021-01-22,28336
2021-01-23,30380
2021-01-24,31633
2021-01-25,32494
2021-01-26,33334
2021-01-27,34251
2021-01-28,36414
2021-01-29,39088
2021-01-30,40866
2021-01-31,43799
2021-02-01,48013
2021-02-02,52087
2021-02-03,57519
2021-02-04,61663
2021-02-05,64302
2021-02-06,66752
2021-02-07,67760
2021-02-08,69552
2021-02-09,84035
2021-02-10,103761
2021-02-11,136500
2021-02-12,170114
2021-02-13,192395
2021-02-14,200438
2021-02-15,205779
2021-02-16,225995
2021-02-17,255206
2021-02-18,271460
2021-02-19,281197
2021-02-20,286552
2021-02-21,287406
2021-02-22,288575
2021-02-23,294294
2021-02-24,304843
2021-02-25,313173
2021-02-26,322049
2021-02-27,327201
2021-02-28,328930
2021-03-01,329105
2021-03-02,329399
2021-03-03,329770
2021-03-04,329987
2021-03-05,330064
2021-03-06,330113
2021-03-07,330141
2021-03-08,330162
2021-03-09,330204
2021-03-10,330288
total,1073310
