,0,1,2,3,4,5,6,7,8,9
2021-02-19,1845088,259392,2390115,1840867,3617670,1695155,1011927,398167,426321,418425
2021-02-20,1889916,260015,2391795,1842505,3646153,1760752,1114071,418908,442512,431718
2021-02-21,1910370,260148,2392376,1842974,3656576,1784741,1142841,426496,448231,437283
2021-02-22,1934359,260785,2393790,1843919,3671605,1817116,1180963,436667,456589,444143
2021-02-23,1977563,261849,2395960,1845389,3701817,1855539,1281518,459186,473144,457758
2021-02-24,2034781,263109,2398305,1847335,3743712,1904679,1428308,500325,496538,476315
2021-02-25,2100175,264439,2400860,1849533,3794994,1954155,1576323,552265,521752,497217
2021-02-26,2170056,265559,2403219,1851444,3845506,1999200,1728706,613431,548366,517748
2021-02-27,2235205,266126,2404570,1852732,3886547,2030546,1851542,667870,570633,536326
2021-02-28,2264332,266308,2405011,1853208,3901324,2045421,1887060,703087,579383,544894
2021-03-01,2291072,266749,2405893,1853845,3914722,2056635,1915753,742434,587174,552853
2021-03-02,2319492,267358,2407181,1854657,3929282,2068276,1952433,791490,596939,561806
2021-03-03,2358776,268240,2408679,1855595,3947188,2081709,2009630,852523,610841,573104
2021-03-04,2410877,269227,2410471,1856911,3971443,2099447,2101673,930944,631477,590569
2021-03-05,2477762,270354,2412550,1858444,3998015,2118774,2218104,1016295,659890,612199
2021-03-06,2545515,270921,2413845,1859585,4023586,2135980,2332589,1104649,692006,633507
2021-03-07,2568860,271033,2414174,1859921,4031006,2140537,2360638,1151339,707343,640472
2021-03-08,2593192,271460,2414874,1860481,4039553,2147964,2393566,1208963,725389,648977
2021-03-09,2620149,271964,2416071,1861139,4048982,2154362,2428111,1261330,752577,657923
2021-03-10,2653252,272552,2417275,1861839,4058005,2160816,2468823,1313599,793548,669277
2021-03-11,2685837,273014,2418318,1862595,4065684,2166948,2504915,1361969,842562,683410
2021-03-12,2739184,273532,2419410,1863358,4075918,2175677,2569413,1420748,914375,713223
2021-03-13,2816268,273910,2420201,1864142,4088777,2186877,2665404,1496852,1025290,779618
2021-03-14,2849469,274050,2420474,1864422,4093803,2192533,2707257,1534379,1087408,808927
2021-03-15,2896075,274323,2421097,1864919,4100810,2199190,2757790,1576225,1198799,848337
2021-03-16,2951466,274827,2421832,1865444,4107523,2205203,2813258,1613262,1321901,915383
2021-03-17,3012051,275205,2422476,1865927,4113627,2210110,2861474,1644636,1438913,1008273
2021-03-18,3033947,275303,2422665,1866102,4115545,2211657,2876832,1653379,1473003,1049020
2021-03-19,3033975,275303,2422672,1866102,4115545,2211657,2876846,1653386,1473066,1049055
total,33743290,301889,2558906,1970234,4690203,2472862,4165987,2139200,2790228,3097668
