,F,M
2020-12-08,154,63
2020-12-09,378,168
2020-12-10,665,266
2020-12-11,980,413
2020-12-12,1246,490
2020-12-13,1323,525
2020-12-14,1526,609
2020-12-15,1953,777
2020-12-16,2534,994
2020-12-17,3220,1274
2020-12-18,3962,1596
2020-12-19,4697,2009
2020-12-20,5474,2471
2020-12-21,6426,2828
2020-12-22,7301,3192
2020-12-23,8253,3640
2020-12-24,8722,3850
2020-12-25,8729,3850
2020-12-26,8785,3878
2020-12-27,8911,3906
2020-12-28,9114,3976
2020-12-29,9891,4361
2020-12-30,11305,5103
2020-12-31,12670,5880
2021-01-01,13104,6069
2021-01-02,13734,6419
2021-01-03,14091,6615
2021-01-04,14672,6853
2021-01-05,15953,7553
2021-01-06,17493,8260
2021-01-07,20370,9947
2021-01-08,23744,12075
2021-01-09,27174,14189
2021-01-10,28882,15176
2021-01-11,30772,16471
2021-01-12,33719,18361
2021-01-13,38521,21791
2021-01-14,44576,26285
2021-01-15,50050,30184
2021-01-16,53368,32242
2021-01-17,55811,34391
2021-01-18,58562,36379
2021-01-19,66311,42742
2021-01-20,77147,52024
2021-01-21,86702,60256
2021-01-22,100422,72121
2021-01-23,116046,85967
2021-01-24,123438,92547
2021-01-25,126609,95256
2021-01-26,130207,98364
2021-01-27,135590,103159
2021-01-28,151508,117677
2021-01-29,181587,144970
2021-01-30,214025,173796
2021-01-31,240422,197134
2021-02-01,256732,211974
2021-02-02,276591,229985
2021-02-03,314895,266084
2021-02-04,342993,292166
2021-02-05,353493,302316
2021-02-06,357063,305466
2021-02-07,358477,306698
2021-02-08,360647,308686
2021-02-09,369033,316652
2021-02-10,378476,325136
2021-02-11,391286,336448
2021-02-12,399875,344183
2021-02-13,404327,347914
2021-02-14,405153,348600
2021-02-15,406049,349398
2021-02-16,409220,352569
2021-02-17,415191,358498
2021-02-18,420742,363706
2021-02-19,424214,366912
2021-02-20,426062,368599
2021-02-21,426566,369047
2021-02-22,427497,369957
2021-02-23,432313,374080
2021-02-24,440944,381115
2021-02-25,450506,388780
2021-02-26,459396,395451
2021-02-27,465185,399588
2021-02-28,466263,400358
2021-03-01,466543,400547
2021-03-02,466725,400631
2021-03-03,467040,400841
2021-03-04,467306,401009
2021-03-05,467691,401268
2021-03-06,467831,401359
2021-03-07,467894,401394
2021-03-08,467985,401422
2021-03-09,468230,401569
2021-03-10,468461,401667
2021-03-11,468664,401786
2021-03-12,468846,401877
2021-03-13,468944,401940
2021-03-14,468979,401968
2021-03-15,469042,402003
2021-03-16,469175,402045
2021-03-17,469350,402143
2021-03-18,469455,402241
total,1437646,1229872
