,0,1,2,3,4,5,6,7,8,9
2021-02-28,805742,191821,649474,946568,2385208,1307012,731836,351876,215257,200305
2021-03-01,830207,192283,650356,947163,2397927,1317302,758268,390236,222264,207816
2021-03-02,856373,192878,651609,947947,2412025,1328362,792960,438305,231504,216195
2021-03-03,892633,193704,652925,948843,2429035,1341242,845887,498218,244790,226912
2021-03-04,941388,194635,654738,950117,2452702,1358567,933793,575358,264754,243719
2021-03-05,1004941,195755,656782,951608,2478483,1377537,1046934,659225,292166,264852
2021-03-06,1070489,196308,658042,952735,2503739,1394624,1159669,746193,323694,285614
2021-03-07,1093232,196420,658357,953071,2511047,1399118,1187452,792190,338583,292320
2021-03-08,1116591,196854,659064,953631,2519496,1406482,1220177,849520,356174,300601
2021-03-09,1141861,197365,660065,954261,2528736,1412705,1253777,900627,382431,309225
2021-03-10,1172549,197960,661164,954898,2537507,1418893,1293124,951748,421757,320208
2021-03-11,1202089,198408,662242,955577,2544829,1424801,1326955,999208,469567,333550
2021-03-12,1252545,198898,663383,956326,2554853,1433271,1389409,1057252,539896,362313
2021-03-13,1327550,199276,664209,957103,2567579,1444149,1483748,1132691,650055,428120
2021-03-14,1360268,199416,664524,957390,2572542,1449798,1525384,1170099,711809,456848
2021-03-15,1405516,199689,665154,957887,2579458,1456434,1575763,1211805,822759,495838
2021-03-16,1460004,200193,665973,958419,2586122,1462419,1631084,1248765,945637,562863
2021-03-17,1518860,200606,666694,958909,2592135,1467284,1678642,1280034,1062551,656159
2021-03-18,1560412,200865,667191,959259,2595726,1469951,1706530,1295518,1126440,736939
2021-03-19,1609265,201047,667758,959609,2599884,1472926,1736490,1313991,1203251,851151
2021-03-20,1681687,201194,668157,959987,2604868,1475950,1771721,1335782,1287195,995813
2021-03-21,1714209,201229,668283,960106,2606793,1477119,1785595,1344196,1328600,1051883
2021-03-22,1745254,201348,668542,960302,2608949,1478358,1797887,1351028,1362459,1102472
2021-03-23,1778679,201481,669074,960540,2611294,1479646,1808723,1357013,1388933,1147776
2021-03-24,1797145,201551,669249,960694,2612302,1480115,1812853,1359183,1398663,1165143
2021-03-25,1797173,201551,669249,960694,2612302,1480115,1812867,1359190,1398677,1165171
total,33742254,302092,2558801,1970199,4688166,2473184,4168045,2139550,2790466,3097724
