,0,1,2,3,4,5,6,7,8,9
2021-02-22,629797,187201,641886,939659,2271164,1156057,506114,176456,163919,153650
2021-02-23,650734,188076,643727,940660,2285297,1183273,537705,186501,170499,159131
2021-02-24,674961,189014,645470,941773,2300074,1211917,570822,206535,177422,165305
2021-02-25,705180,189945,647374,943103,2323391,1242619,610106,237587,187019,173271
2021-02-26,740656,190652,649089,944216,2345861,1270850,656019,278824,196798,182224
2021-02-27,781270,191030,650062,945056,2369227,1292900,706279,319641,208516,193102
2021-02-28,804944,191170,650405,945427,2380399,1305045,728840,351834,215026,200039
2021-03-01,829353,191604,651287,946022,2393069,1315328,755083,390187,222012,207515
2021-03-02,855400,192178,652533,946799,2407020,1326360,789551,438263,231224,215838
2021-03-03,891359,192990,653842,947695,2423904,1339191,842002,498050,244363,226415
2021-03-04,939932,193907,655627,948948,2447340,1356446,929383,574994,264236,243138
2021-03-05,1002862,194964,657622,950411,2472799,1375325,1041481,658721,291256,263816
2021-03-06,1068263,195524,658882,951545,2497831,1392342,1153544,745416,322441,284536
2021-03-07,1090908,195622,659183,951867,2505111,1396822,1181145,791406,337330,291228
2021-03-08,1114120,196028,659869,952406,2513455,1404165,1213422,848715,354781,299404
2021-03-09,1138725,196413,660758,952994,2522268,1410269,1246077,899479,380660,307734
2021-03-10,1166928,196889,661696,953547,2530164,1416079,1282841,947982,417067,318003
2021-03-11,1185296,197050,662207,953897,2534490,1419180,1301818,974260,445277,325962
2021-03-12,1195908,197106,662396,954051,2536492,1420573,1314726,985481,459550,331583
2021-03-13,1195908,197106,662396,954051,2536492,1420573,1314733,985502,459564,331583
total,33676293,300916,2558171,1966076,4677351,2469040,4145302,2135378,2778909,3076864
