,F,M
2020-12-27,0,0
2020-12-28,0,0
2020-12-29,21,7
2020-12-30,63,35
2020-12-31,105,56
2021-01-01,112,63
2021-01-02,168,77
2021-01-03,196,91
2021-01-04,294,133
2021-01-05,420,196
2021-01-06,602,294
2021-01-07,840,406
2021-01-08,1099,525
2021-01-09,1295,651
2021-01-10,1533,777
2021-01-11,1652,840
2021-01-12,1736,868
2021-01-13,1806,903
2021-01-14,1855,938
2021-01-15,1876,952
2021-01-16,1890,959
2021-01-17,1904,959
2021-01-18,1918,966
2021-01-19,1932,980
2021-01-20,1953,994
2021-01-21,1974,1008
2021-01-22,1981,1022
2021-01-23,1988,1029
2021-01-24,1988,1029
2021-01-25,2002,1036
2021-01-26,2002,1036
2021-01-27,2009,1050
2021-01-28,2023,1064
2021-01-29,2058,1099
2021-01-30,2086,1120
2021-01-31,2128,1148
2021-02-01,2142,1162
2021-02-02,2149,1183
2021-02-03,2184,1204
2021-02-04,2212,1232
2021-02-05,2240,1246
2021-02-06,2247,1253
2021-02-07,2254,1260
2021-02-08,2268,1267
2021-02-09,2296,1281
2021-02-10,2352,1316
2021-02-11,2408,1337
2021-02-12,2471,1365
2021-02-13,2506,1386
2021-02-14,2513,1386
2021-02-15,2541,1407
2021-02-16,2604,1442
2021-02-17,2660,1477
2021-02-18,2744,1533
2021-02-19,2807,1589
2021-02-20,2835,1610
2021-02-21,2856,1624
2021-02-22,2912,1666
2021-02-23,3059,1736
2021-02-24,3234,1834
2021-02-25,3535,2030
2021-02-26,3780,2177
2021-02-27,3962,2289
2021-02-28,4060,2359
2021-03-01,4165,2422
2021-03-02,4389,2562
2021-03-03,4732,2737
2021-03-04,5138,2933
2021-03-05,5460,3136
2021-03-06,5677,3304
2021-03-07,5775,3353
2021-03-08,6041,3479
2021-03-09,6475,3696
2021-03-10,6902,3920
2021-03-11,7301,4102
2021-03-12,7434,4179
total,711382,684341
