,0,1,2,3,4,5,6,7,8,9
2021-02-18,535087,27048,772296,382732,575316,271460,241346,95606,116676,119273
2021-02-19,542514,27125,772436,382949,581532,281197,266413,100555,119616,121331
2021-02-20,547589,27181,772541,383075,585690,286552,282961,103810,121282,122752
2021-02-21,549010,27209,772569,383096,586705,287406,286930,105224,121807,123193
2021-02-22,550970,27230,772604,383138,588035,288575,290367,105917,122353,123725
2021-02-23,560042,27335,772751,383327,595077,294294,320229,110579,125923,126791
2021-02-24,572838,27517,773010,383663,606333,304843,365421,119840,131096,131082
2021-02-25,585529,27713,773255,384020,616987,313173,408772,128408,136430,135310
2021-02-26,599487,27902,773535,384391,629328,322049,453684,137648,143101,139783
2021-02-27,609266,28007,773710,384608,637014,327201,484120,143934,147196,142632
2021-02-28,611492,28035,773752,384643,638799,328930,490406,145481,148274,143318
2021-03-01,612430,28042,773773,384657,639016,329105,491449,145817,148708,143514
2021-03-02,613515,28063,773808,384671,639247,329399,492506,146160,148953,143766
2021-03-03,614950,28084,773948,384699,639688,329770,494921,146699,149254,144060
2021-03-04,616343,28105,773976,384713,639933,329987,496797,147105,149471,144305
2021-03-05,617393,28112,774004,384734,640129,330064,497476,147749,149947,144459
2021-03-06,618520,28126,774025,384741,640269,330113,498281,148554,150290,144732
2021-03-07,618814,28126,774046,384748,640304,330141,498400,149023,150472,144830
2021-03-08,619136,28126,774053,384748,640332,330162,498470,149079,150563,144900
2021-03-09,619822,28126,774319,384755,640395,330204,498778,149646,151004,144998
2021-03-10,620214,28140,774494,384804,640479,330288,499373,150157,151970,145075
total,13703319,130998,1119664,866551,2021880,1073310,1736077,916706,1178807,1296008
