,F,M
2020-12-29,28,14
2020-12-30,91,28
2020-12-31,126,42
2021-01-01,133,42
2021-01-02,182,63
2021-01-03,266,91
2021-01-04,413,140
2021-01-05,609,196
2021-01-06,854,280
2021-01-07,1183,378
2021-01-08,1456,462
2021-01-09,1624,518
2021-01-10,1883,609
2021-01-11,2002,644
2021-01-12,2065,665
2021-01-13,2093,679
2021-01-14,2107,693
2021-01-15,2128,700
2021-01-16,2142,700
2021-01-17,2142,707
2021-01-18,2149,707
2021-01-19,2156,721
2021-01-20,2170,728
2021-01-21,2177,735
2021-01-22,2184,735
2021-01-23,2184,735
2021-01-24,2198,742
2021-01-25,2205,742
2021-01-26,2205,742
2021-01-27,2212,742
2021-01-28,2226,749
2021-01-29,2268,756
2021-01-30,2310,777
2021-01-31,2352,798
2021-02-01,2387,805
2021-02-02,2408,812
2021-02-03,2457,833
2021-02-04,2513,847
2021-02-05,2569,868
2021-02-06,2576,868
2021-02-07,2576,868
2021-02-08,2590,882
2021-02-09,2646,903
2021-02-10,2723,938
2021-02-11,2800,973
2021-02-12,2877,1001
2021-02-13,2947,1022
2021-02-14,2975,1029
2021-02-15,3031,1043
2021-02-16,3101,1064
2021-02-17,3213,1099
2021-02-18,3325,1127
2021-02-19,3416,1176
2021-02-20,3479,1190
2021-02-21,3521,1211
2021-02-22,3619,1239
2021-02-23,3787,1288
2021-02-24,4046,1393
2021-02-25,4340,1505
2021-02-26,4599,1596
2021-02-27,4844,1687
2021-02-28,4991,1764
2021-03-01,5166,1813
2021-03-02,5439,1897
2021-03-03,5866,2009
2021-03-04,6293,2135
2021-03-05,6608,2240
2021-03-06,6832,2289
2021-03-07,6958,2338
2021-03-08,7252,2436
2021-03-09,7770,2604
2021-03-10,8505,2800
2021-03-11,9205,3024
2021-03-12,9926,3227
2021-03-13,10297,3360
2021-03-14,10563,3416
2021-03-15,11067,3591
2021-03-16,12012,3864
2021-03-17,13167,4256
2021-03-18,14434,4620
2021-03-19,15498,4991
2021-03-20,16247,5222
2021-03-21,16723,5362
2021-03-22,17640,5635
2021-03-23,19152,6076
2021-03-24,21182,6769
2021-03-25,23142,7427
2021-03-26,25137,8092
2021-03-27,27069,8680
2021-03-28,28049,9009
2021-03-29,29596,9492
2021-03-30,31661,10164
2021-03-31,33978,10948
2021-04-01,36778,11949
2021-04-02,38500,12544
2021-04-03,39788,12999
2021-04-04,40397,13181
2021-04-05,41097,13433
2021-04-06,42686,14021
2021-04-07,44947,14917
2021-04-08,47509,15939
2021-04-09,49952,16954
2021-04-10,52094,17913
2021-04-11,53200,18431
2021-04-12,54544,19019
2021-04-13,56231,19740
2021-04-14,58142,20650
2021-04-15,60186,21651
2021-04-16,62076,22589
2021-04-17,64001,23681
2021-04-18,65086,24332
2021-04-19,66178,24934
2021-04-20,67501,25683
2021-04-21,69258,26740
total,475272,439005
