,False
2020-12-29,42
2020-12-30,119
2020-12-31,175
2021-01-01,182
2021-01-02,245
2021-01-03,357
2021-01-04,560
2021-01-05,805
2021-01-06,1141
2021-01-07,1568
2021-01-08,1918
2021-01-09,2149
2021-01-10,2492
2021-01-11,2653
2021-01-12,2737
2021-01-13,2772
2021-01-14,2807
2021-01-15,2828
2021-01-16,2842
2021-01-17,2856
2021-01-18,2863
2021-01-19,2884
2021-01-20,2898
2021-01-21,2912
2021-01-22,2919
2021-01-23,2926
2021-01-24,2940
2021-01-25,2947
2021-01-26,2954
2021-01-27,2961
2021-01-28,2975
2021-01-29,3031
2021-01-30,3087
2021-01-31,3157
2021-02-01,3192
2021-02-02,3220
2021-02-03,3290
2021-02-04,3367
2021-02-05,3437
2021-02-06,3444
2021-02-07,3451
2021-02-08,3472
2021-02-09,3549
2021-02-10,3661
2021-02-11,3773
2021-02-12,3878
2021-02-13,3969
2021-02-14,4011
2021-02-15,4074
2021-02-16,4165
2021-02-17,4312
2021-02-18,4452
2021-02-19,4599
2021-02-20,4669
2021-02-21,4732
2021-02-22,4858
2021-02-23,5075
2021-02-24,5439
2021-02-25,5845
2021-02-26,6195
2021-02-27,6531
2021-02-28,6755
2021-03-01,6986
2021-03-02,7343
2021-03-03,7882
2021-03-04,8428
2021-03-05,8848
2021-03-06,9128
2021-03-07,9296
2021-03-08,9695
2021-03-09,10374
2021-03-10,11305
2021-03-11,12236
2021-03-12,13160
2021-03-13,13657
2021-03-14,13986
2021-03-15,14658
2021-03-16,15876
2021-03-17,17423
2021-03-18,19054
2021-03-19,20496
2021-03-20,21469
2021-03-21,22085
2021-03-22,23275
2021-03-23,25228
2021-03-24,27951
2021-03-25,30569
2021-03-26,33229
2021-03-27,35749
2021-03-28,37058
2021-03-29,39088
2021-03-30,41825
2021-03-31,44926
2021-04-01,48734
2021-04-02,51051
2021-04-03,52794
2021-04-04,53578
2021-04-05,54537
2021-04-06,56707
2021-04-07,59864
2021-04-08,63455
2021-04-09,66906
2021-04-10,70007
2021-04-11,71631
2021-04-12,73570
2021-04-13,75971
2021-04-14,78799
2021-04-15,81837
2021-04-16,84672
2021-04-17,87689
2021-04-18,89425
2021-04-19,91119
2021-04-20,93184
2021-04-21,95998
total,914284
