,False
2020-11-30,0
2020-12-01,7
2020-12-02,7
2020-12-03,7
2020-12-04,7
2020-12-05,14
2020-12-06,14
2020-12-07,14
2020-12-08,266
2020-12-09,644
2020-12-10,1141
2020-12-11,1687
2020-12-12,2114
2020-12-13,2352
2020-12-14,2849
2020-12-15,3815
2020-12-16,4879
2020-12-17,6321
2020-12-18,7756
2020-12-19,8960
2020-12-20,10542
2020-12-21,12439
2020-12-22,14259
2020-12-23,16268
2020-12-24,17199
2020-12-25,17206
2020-12-26,17339
2020-12-27,17577
2020-12-28,18004
2020-12-29,19544
2020-12-30,22435
2020-12-31,25116
2021-01-01,25956
2021-01-02,26964
2021-01-03,27741
2021-01-04,29337
2021-01-05,32284
2021-01-06,36232
2021-01-07,41405
2021-01-08,47103
2021-01-09,51758
2021-01-10,54831
2021-01-11,59157
2021-01-12,64302
2021-01-13,70161
2021-01-14,76405
2021-01-15,83265
2021-01-16,88550
2021-01-17,92162
2021-01-18,97062
2021-01-19,102319
2021-01-20,108185
2021-01-21,114254
2021-01-22,120715
2021-01-23,125853
2021-01-24,128793
2021-01-25,132559
2021-01-26,137018
2021-01-27,141554
2021-01-28,146216
2021-01-29,151389
2021-01-30,155498
2021-01-31,158424
2021-02-01,161371
2021-02-02,164878
2021-02-03,168525
2021-02-04,172291
2021-02-05,176295
2021-02-06,180131
2021-02-07,181937
2021-02-08,184548
2021-02-09,187866
2021-02-10,191457
2021-02-11,195076
2021-02-12,199703
2021-02-13,204967
2021-02-14,207781
2021-02-15,211134
2021-02-16,216580
2021-02-17,225162
2021-02-18,233786
2021-02-19,241689
2021-02-20,250082
2021-02-21,253442
2021-02-22,257453
2021-02-23,265580
2021-02-24,277221
2021-02-25,290507
2021-02-26,303030
2021-02-27,315042
2021-02-28,320404
2021-03-01,325577
2021-03-02,331086
2021-03-03,337477
2021-03-04,348047
2021-03-05,362250
2021-03-06,375494
2021-03-07,380177
2021-03-08,386288
2021-03-09,391762
2021-03-10,398972
2021-03-11,407400
2021-03-12,413427
2021-03-13,413427
total,1780856
