,F,M
2020-11-30,0,0
2020-12-01,7,0
2020-12-02,7,0
2020-12-03,7,0
2020-12-04,7,0
2020-12-05,7,0
2020-12-06,14,0
2020-12-07,14,0
2020-12-08,196,70
2020-12-09,483,161
2020-12-10,840,301
2020-12-11,1232,455
2020-12-12,1554,553
2020-12-13,1743,609
2020-12-14,2114,735
2020-12-15,2821,994
2020-12-16,3626,1246
2020-12-17,4774,1547
2020-12-18,5880,1869
2020-12-19,6797,2163
2020-12-20,7994,2548
2020-12-21,9443,2989
2020-12-22,10843,3416
2020-12-23,12390,3871
2020-12-24,13083,4109
2020-12-25,13090,4116
2020-12-26,13174,4165
2020-12-27,13349,4228
2020-12-28,13664,4340
2020-12-29,14833,4711
2020-12-30,17087,5341
2020-12-31,19145,5964
2021-01-01,19803,6153
2021-01-02,20580,6377
2021-01-03,21196,6545
2021-01-04,22407,6930
2021-01-05,24696,7588
2021-01-06,27797,8435
2021-01-07,31906,9499
2021-01-08,36428,10675
2021-01-09,40103,11655
2021-01-10,42581,12243
2021-01-11,45969,13188
2021-01-12,50022,14280
2021-01-13,54628,15526
2021-01-14,59493,16912
2021-01-15,64848,18417
2021-01-16,68908,19635
2021-01-17,71757,20405
2021-01-18,75509,21546
2021-01-19,79478,22834
2021-01-20,83881,24304
2021-01-21,88494,25753
2021-01-22,93380,27335
2021-01-23,97153,28693
2021-01-24,99372,29421
2021-01-25,102123,30436
2021-01-26,105378,31640
2021-01-27,108633,32914
2021-01-28,111993,34223
2021-01-29,115682,35707
2021-01-30,118629,36869
2021-01-31,120666,37758
2021-02-01,122703,38661
2021-02-02,125174,39704
2021-02-03,127694,40824
2021-02-04,130333,41958
2021-02-05,133049,43246
2021-02-06,135653,44471
2021-02-07,136843,45087
2021-02-08,138572,45976
2021-02-09,140742,47124
2021-02-10,143108,48349
2021-02-11,145467,49602
2021-02-12,148484,51212
2021-02-13,151956,53011
2021-02-14,153790,53991
2021-02-15,156093,55034
2021-02-16,159516,57064
2021-02-17,164745,60417
2021-02-18,170009,63770
2021-02-19,174874,66808
2021-02-20,179851,70231
2021-02-21,181804,71631
2021-02-22,184205,73248
2021-02-23,188881,76699
2021-02-24,195636,81578
2021-02-25,203322,87185
2021-02-26,210714,92316
2021-02-27,217721,97321
2021-02-28,220801,99603
2021-03-01,223755,101822
2021-03-02,226926,104160
2021-03-03,230713,106764
2021-03-04,236733,111314
2021-03-05,244832,117418
2021-03-06,252287,123207
2021-03-07,254898,125272
2021-03-08,258230,128051
2021-03-09,261135,130620
2021-03-10,265027,133945
2021-03-11,269409,137991
2021-03-12,272538,140889
2021-03-13,272538,140889
total,873803,907053
