,False
2020-12-29,147
2020-12-30,469
2020-12-31,728
2021-01-01,791
2021-01-02,1043
2021-01-03,1316
2021-01-04,1967
2021-01-05,2877
2021-01-06,4018
2021-01-07,5418
2021-01-08,6846
2021-01-09,7854
2021-01-10,9086
2021-01-11,9765
2021-01-12,10255
2021-01-13,10563
2021-01-14,10801
2021-01-15,10976
2021-01-16,11074
2021-01-17,11144
2021-01-18,11207
2021-01-19,11284
2021-01-20,11396
2021-01-21,11487
2021-01-22,11564
2021-01-23,11606
2021-01-24,11662
2021-01-25,11690
2021-01-26,11718
2021-01-27,11753
2021-01-28,11858
2021-01-29,12054
2021-01-30,12285
2021-01-31,12509
2021-02-01,12635
2021-02-02,12740
2021-02-03,12950
2021-02-04,13223
2021-02-05,13384
2021-02-06,13433
2021-02-07,13468
2021-02-08,13538
2021-02-09,13769
2021-02-10,14133
2021-02-11,14448
2021-02-12,14819
2021-02-13,15001
2021-02-14,15099
2021-02-15,15274
2021-02-16,15561
2021-02-17,16023
2021-02-18,16450
2021-02-19,16828
2021-02-20,17094
2021-02-21,17304
2021-02-22,17717
2021-02-23,18487
2021-02-24,19621
2021-02-25,20930
2021-02-26,22162
2021-02-27,23212
2021-02-28,23940
2021-03-01,24794
2021-03-02,26313
2021-03-03,28175
2021-03-04,30170
2021-03-05,31871
2021-03-06,32865
2021-03-07,33439
2021-03-08,35133
2021-03-09,37674
2021-03-10,40999
2021-03-11,44086
2021-03-12,47096
2021-03-13,48888
2021-03-14,49819
2021-03-15,52157
2021-03-16,56000
2021-03-17,60676
2021-03-18,62223
2021-03-19,62237
total,2790228
