,F,M
2020-12-29,112,35
2020-12-30,350,105
2020-12-31,539,175
2021-01-01,588,196
2021-01-02,798,245
2021-01-03,987,322
2021-01-04,1477,483
2021-01-05,2156,707
2021-01-06,3073,938
2021-01-07,4158,1246
2021-01-08,5250,1582
2021-01-09,6034,1806
2021-01-10,6979,2093
2021-01-11,7511,2233
2021-01-12,7868,2373
2021-01-13,8092,2450
2021-01-14,8281,2513
2021-01-15,8400,2555
2021-01-16,8477,2583
2021-01-17,8519,2604
2021-01-18,8568,2625
2021-01-19,8617,2653
2021-01-20,8687,2688
2021-01-21,8757,2716
2021-01-22,8806,2737
2021-01-23,8834,2751
2021-01-24,8876,2765
2021-01-25,8897,2779
2021-01-26,8904,2793
2021-01-27,8939,2800
2021-01-28,9009,2828
2021-01-29,9163,2870
2021-01-30,9338,2933
2021-01-31,9499,2996
2021-02-01,9583,3031
2021-02-02,9681,3052
2021-02-03,9835,3101
2021-02-04,10045,3164
2021-02-05,10171,3192
2021-02-06,10206,3213
2021-02-07,10234,3227
2021-02-08,10276,3241
2021-02-09,10451,3304
2021-02-10,10752,3374
2021-02-11,10983,3458
2021-02-12,11263,3549
2021-02-13,11403,3598
2021-02-14,11473,3619
2021-02-15,11613,3654
2021-02-16,11830,3724
2021-02-17,12173,3843
2021-02-18,12516,3927
2021-02-19,12796,4032
2021-02-20,12999,4088
2021-02-21,13174,4130
2021-02-22,13482,4228
2021-02-23,14056,4431
2021-02-24,14910,4711
2021-02-25,15904,5026
2021-02-26,16828,5348
2021-02-27,17591,5621
2021-02-28,18172,5782
2021-03-01,18795,6006
2021-03-02,19985,6328
2021-03-03,21469,6720
2021-03-04,23100,7077
2021-03-05,24430,7448
2021-03-06,25228,7651
2021-03-07,25669,7784
2021-03-08,26999,8148
2021-03-09,29008,8680
2021-03-10,31633,9394
2021-03-11,34062,10066
2021-03-12,36449,10696
2021-03-13,37828,11116
2021-03-14,38528,11347
2021-03-15,40348,11879
2021-03-16,43421,12747
2021-03-17,47187,13790
2021-03-18,49777,14490
2021-03-19,52143,15113
2021-03-20,53641,15561
2021-03-21,54446,15778
2021-03-22,56371,16359
2021-03-23,58898,17101
2021-03-24,60585,17563
2021-03-25,60592,17570
total,1403017,1387435
