,False
2020-12-22,0
2020-12-23,0
2020-12-24,0
2020-12-25,0
2020-12-26,0
2020-12-27,0
2020-12-28,0
2020-12-29,154
2020-12-30,469
2020-12-31,735
2021-01-01,791
2021-01-02,1050
2021-01-03,1323
2021-01-04,1967
2021-01-05,2870
2021-01-06,4004
2021-01-07,5404
2021-01-08,6839
2021-01-09,7833
2021-01-10,9065
2021-01-11,9751
2021-01-12,10241
2021-01-13,10549
2021-01-14,10780
2021-01-15,10955
2021-01-16,11053
2021-01-17,11123
2021-01-18,11179
2021-01-19,11256
2021-01-20,11368
2021-01-21,11459
2021-01-22,11536
2021-01-23,11578
2021-01-24,11627
2021-01-25,11662
2021-01-26,11690
2021-01-27,11732
2021-01-28,11830
2021-01-29,12019
2021-01-30,12250
2021-01-31,12474
2021-02-01,12593
2021-02-02,12705
2021-02-03,12908
2021-02-04,13181
2021-02-05,13335
2021-02-06,13391
2021-02-07,13419
2021-02-08,13489
2021-02-09,13720
2021-02-10,14077
2021-02-11,14392
2021-02-12,14756
2021-02-13,14945
2021-02-14,15043
2021-02-15,15211
2021-02-16,15498
2021-02-17,15953
2021-02-18,16373
2021-02-19,16751
2021-02-20,17017
2021-02-21,17234
2021-02-22,17647
2021-02-23,18403
2021-02-24,19523
2021-02-25,20825
2021-02-26,22057
2021-02-27,23093
2021-02-28,23821
2021-03-01,24661
2021-03-02,26152
2021-03-03,28014
2021-03-04,30002
2021-03-05,31682
2021-03-06,32669
2021-03-07,33243
2021-03-08,34909
2021-03-09,37310
2021-03-10,39522
2021-03-11,40950
2021-03-12,41510
total,2778909
