,1,2,3,4,5,6
2020-12-01,0,0,0,0,0,0
2020-12-02,0,0,0,0,0,0
2020-12-03,0,0,0,0,0,0
2020-12-04,0,0,0,0,0,0
2020-12-05,0,0,0,0,0,0
2020-12-06,0,0,0,0,0,0
2020-12-07,0,0,0,0,0,0
2020-12-08,126,0,7,0,0,70
2020-12-09,259,7,28,7,0,196
2020-12-10,441,14,49,21,7,336
2020-12-11,616,14,77,28,14,448
2020-12-12,798,21,105,35,21,574
2020-12-13,882,21,126,42,21,651
2020-12-14,1022,28,147,42,28,770
2020-12-15,1323,35,189,56,28,945
2020-12-16,1582,35,224,70,35,1155
2020-12-17,1918,49,301,91,42,1407
2020-12-18,2226,56,364,105,49,1701
2020-12-19,2506,56,427,119,56,1939
2020-12-20,2828,63,511,140,56,2205
2020-12-21,3283,77,623,168,70,2520
2020-12-22,3738,84,777,196,84,2800
2020-12-23,4291,105,910,231,98,3213
2020-12-24,4515,112,994,238,105,3402
2020-12-25,4522,112,994,238,105,3402
2020-12-26,4522,112,1001,245,105,3416
2020-12-27,4571,112,1001,245,105,3451
2020-12-28,4676,119,1022,252,105,3549
2020-12-29,4977,133,1099,266,112,3780
2020-12-30,5803,147,1274,301,133,4424
2020-12-31,6510,168,1435,329,140,5075
2021-01-01,6692,175,1463,336,140,5222
2021-01-02,6881,182,1512,350,147,5369
2021-01-03,7000,189,1540,357,154,5481
2021-01-04,7273,203,1596,378,161,5663
2021-01-05,7770,210,1708,413,175,6041
2021-01-06,8638,231,1834,455,189,6671
2021-01-07,9877,266,2205,518,210,7679
2021-01-08,11732,301,2639,595,252,8932
2021-01-09,14091,329,2905,672,280,10472
2021-01-10,14826,343,3038,714,287,11018
2021-01-11,15841,364,3178,756,308,11634
2021-01-12,17241,392,3346,819,322,12537
2021-01-13,19131,427,3598,903,350,13559
2021-01-14,21896,462,3864,1001,392,15106
2021-01-15,25228,511,4193,1106,434,16961
2021-01-16,27517,560,4403,1211,455,18298
2021-01-17,29113,588,4564,1260,469,19579
2021-01-18,30485,623,4725,1330,497,20587
2021-01-19,34671,658,5180,1491,539,23450
2021-01-20,41279,735,5747,1652,609,27195
2021-01-21,47089,798,6209,1806,658,30821
2021-01-22,56749,889,6895,1967,749,36442
2021-01-23,70119,994,7707,2149,910,45031
2021-01-24,74900,1043,8302,2275,980,48531
2021-01-25,76440,1078,8526,2380,1029,49735
2021-01-26,78484,1134,8981,2492,1099,51135
2021-01-27,81396,1190,9492,2618,1162,53088
2021-01-28,92435,1295,10290,2835,1302,59038
2021-01-29,113064,1456,11403,3101,1526,72296
2021-01-30,134491,1596,12691,3346,1750,86016
2021-01-31,153951,1715,13664,3556,1911,98490
2021-02-01,165991,1785,14210,3668,1995,105441
2021-02-02,181580,1890,15078,3878,2114,114849
2021-02-03,217448,2037,16107,4151,2338,136556
2021-02-04,247359,2198,16863,4445,2576,154504
2021-02-05,258685,2254,17374,4585,2639,161133
2021-02-06,261268,2289,17626,4662,2674,163016
2021-02-07,262626,2310,17696,4690,2688,163975
2021-02-08,264733,2338,17780,4753,2709,165228
2021-02-09,275380,2415,18249,4872,2786,171815
2021-02-10,287063,2485,18956,5068,2898,178458
2021-02-11,303359,2611,19803,5341,3045,188286
2021-02-12,313453,2716,20377,5565,3171,194957
2021-02-13,317807,2772,20699,5684,3227,197792
2021-02-14,319095,2800,20825,5740,3255,198674
2021-02-15,319641,2814,20951,5796,3276,199108
2021-02-16,322455,2877,21616,5999,3374,201642
2021-02-17,326949,2989,22456,6237,3521,205338
2021-02-18,330582,3094,23156,6433,3619,208411
2021-02-19,333417,3178,23912,6587,3710,210714
2021-02-20,335223,3227,24381,6692,3759,212387
2021-02-21,335685,3241,24479,6713,3780,212793
2021-02-22,336196,3262,24724,6769,3794,213269
2021-02-23,339080,3367,25648,7049,3913,216013
2021-02-24,343994,3528,27160,7413,4123,220101
2021-02-25,348691,3682,28476,7805,4270,224042
2021-02-26,353717,3878,30373,8309,4459,228578
2021-02-27,356923,4011,31570,8680,4592,231217
2021-02-28,357623,4039,31913,8764,4627,231819
2021-03-01,357749,4046,31927,8771,4627,231875
2021-03-02,357854,4046,31948,8785,4627,231973
2021-03-03,358015,4053,31990,8799,4634,232183
2021-03-04,358113,4053,32004,8813,4634,232295
2021-03-05,358204,4060,32018,8827,4641,232365
2021-03-06,358253,4067,32039,8841,4641,232414
2021-03-07,358274,4067,32039,8841,4641,232428
2021-03-08,358288,4067,32046,8841,4648,232435
2021-03-09,358309,4067,32046,8841,4648,232463
2021-03-10,358344,4067,32060,8841,4648,232505
total,1095255,15428,116375,38969,18557,737275
