,False,True
2020-12-08,0,0
2020-12-09,7,0
2020-12-10,14,14
2020-12-11,21,14
2020-12-12,21,14
2020-12-13,28,14
2020-12-14,28,21
2020-12-15,56,63
2020-12-16,126,140
2020-12-17,210,203
2020-12-18,294,287
2020-12-19,343,329
2020-12-20,385,371
2020-12-21,441,413
2020-12-22,504,469
2020-12-23,742,665
2020-12-24,1043,882
2020-12-25,1043,882
2020-12-26,1043,882
2020-12-27,1043,882
2020-12-28,1043,882
2020-12-29,1526,1274
2020-12-30,4277,3241
2020-12-31,6398,4739
2021-01-01,6720,4949
2021-01-02,6888,5047
2021-01-03,6944,5089
2021-01-04,7042,5166
2021-01-05,7420,5418
2021-01-06,8162,5943
2021-01-07,10374,7595
2021-01-08,13489,9849
2021-01-09,15540,11382
2021-01-10,16065,11774
2021-01-11,18018,13216
2021-01-12,20993,15449
2021-01-13,23968,17465
2021-01-14,27321,19950
2021-01-15,31934,23191
2021-01-16,34811,25263
2021-01-17,35938,26040
2021-01-18,38325,27706
2021-01-19,40635,29232
2021-01-20,42721,30562
2021-01-21,45752,32494
2021-01-22,50981,35882
2021-01-23,52780,36813
2021-01-24,53410,37170
2021-01-25,53872,37436
2021-01-26,54558,37779
2021-01-27,55244,38059
2021-01-28,55944,38374
2021-01-29,56679,38752
2021-01-30,57008,38885
2021-01-31,57141,38934
2021-02-01,57470,39123
2021-02-02,57918,39312
2021-02-03,58499,39592
2021-02-04,59199,39900
2021-02-05,59913,40208
2021-02-06,60298,40369
2021-02-07,60445,40432
2021-02-08,60837,40607
2021-02-09,61376,40859
2021-02-10,62188,41237
2021-02-11,63140,41643
2021-02-12,64141,42035
2021-02-13,64540,42203
2021-02-14,64631,42245
2021-02-15,65072,42469
2021-02-16,65548,42637
2021-02-17,66052,42812
2021-02-18,66584,43001
2021-02-19,67081,43232
2021-02-20,67347,43302
2021-02-21,67417,43316
2021-02-22,67585,43365
2021-02-23,67921,43491
2021-02-24,68467,43638
2021-02-25,68978,43778
2021-02-26,69461,43911
2021-02-27,69748,43960
2021-02-28,69853,43981
2021-03-01,70084,44037
2021-03-02,70371,44121
2021-03-03,70721,44212
2021-03-04,71162,44310
2021-03-05,71638,44422
2021-03-06,71918,44464
2021-03-07,71981,44464
2021-03-08,72121,44520
2021-03-09,72275,44583
2021-03-10,72457,44625
total,83090,47908
