,1,2,3,4,5
2020-12-08,14,0,0,0,0
2020-12-09,21,7,0,0,7
2020-12-10,35,7,0,14,14
2020-12-11,70,14,7,14,28
2020-12-12,84,21,7,21,35
2020-12-13,84,21,14,28,35
2020-12-14,105,28,14,35,49
2020-12-15,231,42,35,56,70
2020-12-16,532,105,70,84,119
2020-12-17,728,140,112,147,196
2020-12-18,1015,168,175,231,280
2020-12-19,1379,315,280,357,406
2020-12-20,1855,448,378,427,483
2020-12-21,2254,637,539,539,623
2020-12-22,2660,714,623,651,770
2020-12-23,3087,854,770,861,1022
2020-12-24,3185,875,791,896,1071
2020-12-25,3185,875,791,896,1071
2020-12-26,3192,875,791,896,1071
2020-12-27,3192,875,791,896,1071
2020-12-28,3206,882,798,903,1071
2020-12-29,3493,966,875,980,1134
2020-12-30,4270,1281,1134,1295,1484
2020-12-31,5516,1694,1568,1820,2065
2021-01-01,6055,1904,1771,2051,2471
2021-01-02,6615,2023,2205,2443,2751
2021-01-03,6804,2037,2219,2478,2779
2021-01-04,6930,2058,2233,2499,2800
2021-01-05,7371,2135,2352,2604,2947
2021-01-06,8435,2338,2611,2905,3332
2021-01-07,14098,3479,3885,4312,4977
2021-01-08,21700,5110,5691,6489,7217
2021-01-09,27377,6454,7294,8379,8939
2021-01-10,29953,7035,7938,9079,9709
2021-01-11,31654,7455,8463,9695,10339
2021-01-12,34601,8113,9177,10612,11389
2021-01-13,42119,10066,11522,13678,15372
2021-01-14,49917,12152,14455,17199,19390
2021-01-15,58849,14658,17556,20664,23121
2021-01-16,65534,16737,20167,23303,26341
2021-01-17,69496,17983,21714,24766,27874
2021-01-18,71617,18564,22344,25522,28602
2021-01-19,86450,22092,26551,30205,34048
2021-01-20,101052,25830,31059,34930,39823
2021-01-21,109998,28028,34069,38255,43267
2021-01-22,121744,31304,37954,42469,48230
2021-01-23,131222,33817,40873,46158,52696
2021-01-24,134918,35105,42133,47404,54250
2021-01-25,135919,35441,42448,47768,54803
2021-01-26,136955,35826,42763,48223,55328
2021-01-27,138355,36631,43526,49189,56560
2021-01-28,147581,39445,46942,53221,61348
2021-01-29,169694,44625,54110,62104,71589
2021-01-30,186081,48293,59031,68334,78134
2021-01-31,195027,50757,62062,72016,81669
2021-02-01,199612,52318,63777,74291,84665
2021-02-02,203147,53410,65072,75887,86317
2021-02-03,207186,54929,66605,77378,87927
2021-02-04,209440,55587,67403,78148,88620
2021-02-05,210042,55776,67704,78386,88795
2021-02-06,210476,55860,67830,78463,88872
2021-02-07,210672,55881,67879,78512,88935
2021-02-08,210770,55930,67935,78575,88963
2021-02-09,211148,56112,68096,78687,89089
2021-02-10,211638,56287,68292,78841,89222
2021-02-11,212268,56469,68467,79016,89404
2021-02-12,212744,56609,68614,79177,89544
2021-02-13,213010,56714,68698,79226,89614
2021-02-14,213059,56735,68719,79247,89628
2021-02-15,213115,56749,68726,79254,89642
2021-02-16,213269,56777,68775,79282,89663
2021-02-17,213598,56861,68838,79352,89726
2021-02-18,213843,56938,68922,79422,89796
2021-02-19,213962,56973,68957,79464,89831
2021-02-20,214032,56994,68971,79471,89838
2021-02-21,214046,56994,68971,79478,89838
2021-02-22,214067,57015,68978,79485,89852
2021-02-23,214193,57057,69027,79527,89873
2021-02-24,214431,57127,69076,79583,89950
2021-02-25,214669,57197,69139,79667,90006
2021-02-26,214893,57260,69188,79716,90048
2021-02-27,215005,57288,69216,79751,90069
2021-02-28,215047,57302,69230,79758,90076
2021-03-01,215047,57302,69237,79765,90076
2021-03-02,215061,57302,69237,79765,90083
2021-03-03,215082,57309,69251,79779,90097
2021-03-04,215110,57316,69258,79786,90104
2021-03-05,215138,57337,69265,79793,90125
2021-03-06,215145,57344,69265,79800,90125
2021-03-07,215152,57344,69272,79800,90125
2021-03-08,215159,57344,69272,79800,90132
2021-03-09,215222,57365,69279,79814,90139
2021-03-10,215292,57386,69307,79856,90160
2021-03-11,215348,57400,69321,79870,90167
2021-03-12,215348,57400,69321,79870,90167
total,469917,123445,147665,171535,186956
