,F,M
2020-12-08,35,28
2020-12-09,112,63
2020-12-10,210,112
2020-12-11,315,168
2020-12-12,392,196
2020-12-13,420,217
2020-12-14,504,259
2020-12-15,686,336
2020-12-16,896,441
2020-12-17,1204,595
2020-12-18,1519,756
2020-12-19,1827,945
2020-12-20,2205,1134
2020-12-21,2674,1330
2020-12-22,3094,1533
2020-12-23,3528,1729
2020-12-24,3724,1834
2020-12-25,3731,1834
2020-12-26,3752,1848
2020-12-27,3794,1862
2020-12-28,3885,1904
2020-12-29,4228,2065
2020-12-30,4893,2394
2020-12-31,5446,2723
2021-01-01,5649,2814
2021-01-02,5852,2933
2021-01-03,6006,3003
2021-01-04,6279,3108
2021-01-05,6832,3339
2021-01-06,7700,3696
2021-01-07,8834,4291
2021-01-08,10227,5033
2021-01-09,11487,5754
2021-01-10,12222,6167
2021-01-11,12901,6475
2021-01-12,13769,6895
2021-01-13,15036,7553
2021-01-14,16401,8344
2021-01-15,17773,9107
2021-01-16,18865,9681
2021-01-17,19621,10052
2021-01-18,20594,10514
2021-01-19,21770,11116
2021-01-20,23107,11879
2021-01-21,24619,12845
2021-01-22,26432,14175
2021-01-23,28252,15624
2021-01-24,29428,16527
2021-01-25,30135,16961
2021-01-26,30905,17444
2021-01-27,31990,18235
2021-01-28,34251,20160
2021-01-29,37835,23387
2021-01-30,41874,26964
2021-01-31,46767,31738
2021-02-01,50155,34937
2021-02-02,54117,38570
2021-02-03,58891,42910
2021-02-04,63567,47278
2021-02-05,66024,49546
2021-02-06,67102,50435
2021-02-07,67508,50785
2021-02-08,69118,52353
2021-02-09,76678,60060
2021-02-10,89880,73829
2021-02-11,111678,96285
2021-02-12,131537,116025
2021-02-13,142639,126945
2021-02-14,146223,130375
2021-02-15,149233,133490
2021-02-16,159243,143339
2021-02-17,173117,156870
2021-02-18,183386,166845
2021-02-19,187761,171171
2021-02-20,190393,173628
2021-02-21,190673,173922
2021-02-22,191163,174363
2021-02-23,193921,177051
2021-02-24,198912,181937
2021-02-25,204253,187026
2021-02-26,208327,190806
2021-02-27,210427,192822
2021-02-28,210924,193326
2021-03-01,211281,193725
2021-03-02,211358,193795
2021-03-03,211498,193886
2021-03-04,211638,193984
2021-03-05,211792,194124
2021-03-06,211848,194173
2021-03-07,211869,194187
2021-03-08,211904,194208
2021-03-09,211988,194285
2021-03-10,212114,194383
2021-03-11,212247,194460
2021-03-12,212394,194579
2021-03-13,212450,194621
2021-03-14,212457,194621
2021-03-15,212485,194635
2021-03-16,212548,194663
2021-03-17,212639,194712
2021-03-18,212709,194733
2021-03-19,212772,194761
2021-03-20,212800,194768
2021-03-21,212807,194775
2021-03-22,212828,194782
2021-03-23,212870,194803
2021-03-24,212898,194824
total,713706,686392
