,False,True
2020-12-29,21,0
2020-12-30,42,0
2020-12-31,63,0
2021-01-01,70,0
2021-01-02,84,0
2021-01-03,91,0
2021-01-04,126,0
2021-01-05,301,7
2021-01-06,770,21
2021-01-07,1176,28
2021-01-08,1771,42
2021-01-09,2611,56
2021-01-10,3584,91
2021-01-11,4109,119
2021-01-12,4487,126
2021-01-13,4578,126
2021-01-14,4655,133
2021-01-15,4676,133
2021-01-16,4690,133
2021-01-17,4690,133
2021-01-18,4704,133
2021-01-19,4739,133
2021-01-20,4774,133
2021-01-21,4795,140
2021-01-22,4809,140
2021-01-23,4816,140
2021-01-24,4823,140
2021-01-25,4830,140
2021-01-26,4830,140
2021-01-27,4844,140
2021-01-28,4865,140
2021-01-29,4907,140
2021-01-30,4942,147
2021-01-31,4991,147
2021-02-01,5019,147
2021-02-02,5054,147
2021-02-03,5089,147
2021-02-04,5131,147
2021-02-05,5166,147
2021-02-06,5180,154
2021-02-07,5187,154
2021-02-08,5208,154
2021-02-09,5243,154
2021-02-10,5292,154
2021-02-11,5432,161
2021-02-12,5579,168
2021-02-13,5649,168
2021-02-14,5670,175
2021-02-15,5705,175
2021-02-16,5775,175
2021-02-17,5824,175
2021-02-18,5901,182
2021-02-19,5950,182
2021-02-20,5992,182
2021-02-21,6006,182
2021-02-22,6062,182
2021-02-23,6153,182
2021-02-24,6307,189
2021-02-25,6454,196
2021-02-26,6622,196
2021-02-27,6776,203
2021-02-28,6881,210
2021-03-01,6944,210
2021-03-02,7413,224
2021-03-03,8309,245
2021-03-04,8988,273
2021-03-05,10115,315
2021-03-06,10682,329
2021-03-07,10717,329
2021-03-08,11011,343
2021-03-09,11837,371
2021-03-10,13307,406
2021-03-11,14483,427
2021-03-12,15645,448
2021-03-13,16639,469
2021-03-14,16786,476
2021-03-15,17360,490
2021-03-16,19173,546
2021-03-17,22435,644
2021-03-18,26082,756
2021-03-19,30240,875
2021-03-20,35203,1001
2021-03-21,35777,1015
2021-03-22,37905,1071
2021-03-23,45311,1295
2021-03-24,53858,1540
2021-03-25,53977,1540
total,1074969,29064
